Date,Team,HomeTeam,AwayTeam,PDO,SCF,SCA,SCF%,GF,GA,GF%,HDCF,HDCA,HDCF%
2018-10-16,New York Rangers,Rangers,Avalanche,0.996,26.17,24.53,51.62,0.94,1.01,48.26,10.53,12.28,46.16
2018-10-16,Pittsburgh Penguins,Penguins,Canucks,0.998,22.04,21.15,51.03,1.87,2.07,47.45,7.18,7.49,48.94
2018-10-16,Minnesota Wild,Wild,Coyotes,1.074,16.23,22.14,42.29,1.87,0.0,100.00,8.48,7.49,53.09
2018-10-16,Tampa Bay Lightning,Lightning,Hurricanes,0.946,24.32,15.51,61.05,0.94,2.07,31.33,8.54,5.33,61.58
2018-10-16,Winnipeg Jets,Jets,Oilers,1.042,15.02,19.34,43.71,2.92,2.02,59.17,7.0,6.96,50.16
2018-10-16,Philadelphia Flyers,Flyers,Panthers,1.054,17.45,12.22,58.81,4.83,4.1,54.11,6.76,8.23,45.1
2018-10-16,Vegas Golden Knights,Golden Knights,Sabres,1.042,16.9,18.6,47.6,0.99,0.0,100.00,7.78,7.05,52.47
2018-10-16,New Jersey Devils,Devils,Stars,1.078,22.57,16.38,57.94,1.97,0.0,100.00,6.94,5.93,53.94
2018-10-17,Montreal Canadiens,Canadiens,Blues,1.11,16.71,14.93,52.81,1.89,0.0,100.00,4.86,8.02,37.73
2018-10-17,Calgary Flames,Flames,Bruins,1.062,22.46,23.64,48.72,3.9,2.01,66.03,5.99,12.03,33.22
2018-10-17,Anaheim Ducks,Ducks,Islanders,1.047,14.2,20.91,40.44,1.97,1.0,66.28,5.89,8.05,42.25
2018-10-17,Washington Capitals,Capitals,Rangers,0.996,15.54,22.98,40.34,0.92,1.06,46.65,5.8,10.62,35.31
2018-10-18,New Jersey Devils,Devils,Avalanche,0.923,12.2,16.84,42.02,0.0,2.07,0.00,6.44,1.07,85.81
2018-10-18,Edmonton Oilers,Oilers,Bruins,0.975,20.88,25.01,45.5,0.92,2.07,30.88,8.41,11.59,42.05
2018-10-18,Winnipeg Jets,Jets,Canucks,1.021,20.71,17.23,54.58,1.97,1.01,66.12,6.79,8.27,45.09
2018-10-18,Chicago Blackhawks,Blackhawks,Coyotes,0.894,31.71,27.4,53.65,0.0,3.19,0.00,11.68,15.54,42.91
2018-10-18,Columbus Blue Jackets,Blue Jackets,Flyers,1.114,18.45,17.23,51.72,5.75,3.13,64.79,7.47,12.3,37.79
2018-10-18,Los Angeles Kings,Kings,Islanders,0.845,18.54,21.11,46.76,0.0,4.26,0.00,7.73,6.67,53.66
2018-10-18,Toronto Maple Leafs,Maple Leafs,Penguins,1.0,26.96,22.98,53.99,0.0,0.0,0,11.58,9.85,54.05
2018-10-18,Tampa Bay Lightning,Lightning,Red Wings,1.057,17.71,16.35,52.0,1.89,1.01,65.11,3.86,6.14,38.62
2018-10-18,San Jose Sharks,Sharks,Sabres,0.968,26.4,14.67,64.27,0.99,1.01,49.36,12.07,6.97,63.39
2018-10-19,Washington Capitals,Capitals,Panthers,1.01,16.13,20.89,43.57,3.72,3.18,53.87,7.05,13.25,34.72
2018-10-19,Calgary Flames,Flames,Predators,0.969,22.86,32.59,41.23,1.85,3.17,36.83,10.84,16.45,39.73
2018-10-19,Dallas Stars,Stars,Wild,0.981,20.87,39.59,34.53,0.94,2.07,31.33,10.28,19.97,33.99
2018-10-20,Carolina Hurricanes,Hurricanes,Avalanche,0.823,23.41,16.43,58.77,0.92,2.11,30.34,14.27,12.18,53.95
2018-10-20,Columbus Blue Jackets,Blue Jackets,Blackhawks,0.858,24.03,16.24,59.68,0.0,3.19,0.00,10.76,4.42,70.9
2018-10-20,Toronto Maple Leafs,Maple Leafs,Blues,0.906,16.05,20.64,43.74,0.92,3.18,22.38,6.14,8.82,41.05
2018-10-20,Vancouver Canucks,Canucks,Bruins,0.997,17.71,21.06,45.68,0.94,1.01,48.26,4.99,8.02,38.33
2018-10-20,Ottawa Senators,Senators,Canadiens,0.994,16.51,23.1,41.68,1.9,2.15,46.92,7.28,7.74,48.46
2018-10-20,Winnipeg Jets,Jets,Coyotes,1.022,13.51,27.49,32.96,1.93,3.09,38.51,7.55,11.44,39.77
2018-10-20,Philadelphia Flyers,Flyers,Devils,1.129,17.01,12.37,57.91,1.89,0.0,100.00,2.8,6.27,30.92
2018-10-20,Vegas Golden Knights,Golden Knights,Ducks,0.959,33.79,17.71,65.61,0.99,1.01,49.36,18.68,5.97,75.77
2018-10-20,San Jose Sharks,Sharks,Islanders,1.026,34.42,11.67,74.67,2.87,1.01,73.96,12.88,4.9,72.43
2018-10-20,Minnesota Wild,Wild,Lightning,0.979,25.48,17.39,59.44,3.77,3.14,54.52,14.21,8.73,61.94
2018-10-20,Edmonton Oilers,Oilers,Predators,0.95,18.19,16.26,52.8,0.0,1.08,0.00,2.67,5.59,32.36
2018-10-20,Florida Panthers,Panthers,Red Wings,1.031,16.17,21.6,42.82,1.93,1.06,64.65,3.79,6.43,37.07
2018-10-20,Los Angeles Kings,Kings,Sabres,0.826,12.64,21.2,37.34,0.0,4.26,0.00,3.44,5.46,38.69
2018-10-21,New York Rangers,Rangers,Flames,0.837,40.25,20.89,65.83,0.0,4.23,0.00,24.71,11.08,69.04
2018-10-21,Chicago Blackhawks,Blackhawks,Lightning,1.009,17.31,47.41,26.74,1.84,4.24,30.25,6.15,27.49,18.29
2018-10-21,Anaheim Ducks,Ducks,Sabres,1.074,15.37,23.82,39.23,1.93,1.01,65.64,4.62,11.61,28.47
2018-10-22,Philadelphia Flyers,Flyers,Avalanche,0.958,16.74,20.0,45.57,0.92,2.13,30.15,7.86,5.63,58.27
2018-10-22,Winnipeg Jets,Jets,Blues,0.917,10.72,9.9,51.97,1.87,3.19,37.02,5.28,5.56,48.72
2018-10-22,Vancouver Canucks,Canucks,Capitals,1.01,12.46,27.71,31.01,0.92,1.08,46.19,7.97,11.23,41.51
2018-10-22,Detroit Red Wings,Red Wings,Hurricanes,1.065,16.4,30.31,35.1,0.95,0.0,100.00,7.11,14.19,33.39
2018-10-23,Ottawa Senators,Senators,Bruins,0.928,19.63,22.22,46.91,0.0,2.11,0.00,7.86,5.72,57.89
2018-10-23,Columbus Blue Jackets,Blue Jackets,Coyotes,0.906,26.75,18.79,58.74,0.94,3.14,23.13,11.35,8.86,56.16
2018-10-23,Chicago Blackhawks,Blackhawks,Ducks,1.038,21.52,16.35,56.82,0.94,0.0,100.00,8.73,5.2,62.65
2018-10-23,Montreal Canadiens,Canadiens,Flames,0.918,17.9,15.45,53.67,0.99,2.07,32.31,9.14,9.35,49.44
2018-10-23,Dallas Stars,Stars,Kings,1.056,18.03,20.59,46.68,2.92,2.03,59.01,8.88,7.95,52.75
2018-10-23,New York Rangers,Rangers,Panthers,1.053,15.95,25.35,38.62,0.99,1.0,49.53,7.76,14.61,34.68
2018-10-23,Edmonton Oilers,Oilers,Penguins,0.896,26.61,29.6,47.34,2.79,4.14,40.29,15.88,10.51,60.18
2018-10-23,Nashville Predators,Predators,Sharks,1.098,13.35,17.09,43.85,3.8,2.02,65.26,7.49,6.04,55.37
2018-10-24,Vegas Golden Knights,Golden Knights,Canucks,0.963,21.71,18.77,53.63,1.87,2.07,47.45,10.34,8.5,54.89
2018-10-24,Colorado Avalanche,Avalanche,Lightning,1.0,12.09,16.83,41.8,0.0,0.0,0,7.27,3.25,69.12
2018-10-24,Winnipeg Jets,Jets,Maple Leafs,0.916,24.84,33.83,42.34,0.92,4.26,17.72,13.16,20.84,38.71
2018-10-24,New York Islanders,Islanders,Panthers,1.007,18.66,20.09,48.16,0.94,1.01,48.26,2.87,5.11,35.94
2018-10-25,St Louis Blues,Blues,Blue Jackets,0.901,25.12,20.62,54.92,2.86,5.3,35.01,13.18,12.33,51.66
2018-10-25,Buffalo Sabres,Sabres,Canadiens,0.885,21.99,12.98,62.88,1.85,3.17,36.83,11.74,6.6,64.01
2018-10-25,Arizona Coyotes,Coyotes,Canucks,1.046,17.5,15.46,53.09,1.89,1.01,65.11,7.67,7.33,51.11
2018-10-25,Edmonton Oilers,Oilers,Capitals,0.995,16.0,23.02,41.0,0.99,1.01,49.36,6.92,7.08,49.42
2018-10-25,Dallas Stars,Stars,Ducks,0.977,38.07,21.45,63.96,2.88,2.02,58.71,15.79,5.86,72.94
2018-10-25,Boston Bruins,Bruins,Flyers,1.06,9.52,17.52,35.2,0.94,0.0,100.00,2.8,7.3,27.74
2018-10-25,Minnesota Wild,Wild,Kings,0.996,9.86,14.28,40.86,0.99,1.01,49.36,2.87,7.39,27.94
2018-10-25,Calgary Flames,Flames,Penguins,0.818,23.95,26.27,47.68,0.92,7.52,10.87,5.99,11.46,34.32
2018-10-25,New Jersey Devils,Devils,Predators,0.985,19.67,23.16,45.92,1.89,2.02,48.26,7.73,6.08,55.97
2018-10-25,Chicago Blackhawks,Blackhawks,Rangers,1.051,26.69,20.33,56.76,2.88,1.01,73.98,11.69,9.34,55.6
2018-10-26,Detroit Red Wings,Red Wings,Jets,0.965,17.01,25.96,39.58,0.0,1.06,0.00,2.75,12.51,18.03
2018-10-26,Vegas Golden Knights,Golden Knights,Lightning,0.912,25.39,20.85,54.92,0.92,2.11,30.42,8.19,8.87,48.0
2018-10-26,Colorado Avalanche,Avalanche,Senators,1.011,24.05,16.16,59.81,3.87,3.21,54.66,16.49,2.18,88.31
2018-10-26,Carolina Hurricanes,Hurricanes,Sharks,1.049,26.33,19.33,57.67,2.83,1.06,72.79,14.43,7.59,65.55
2018-10-27,Minnesota Wild,Wild,Avalanche,0.996,7.77,17.06,31.29,0.92,1.06,46.65,4.75,6.48,42.26
2018-10-27,St Louis Blues,Blues,Blackhawks,0.997,20.83,23.82,46.65,3.86,3.04,55.99,8.85,3.98,68.96
2018-10-27,Boston Bruins,Bruins,Canadiens,0.898,16.76,13.34,55.69,0.0,2.13,0.00,7.95,4.44,64.16
2018-10-27,Calgary Flames,Flames,Capitals,0.968,16.54,21.42,43.57,0.95,2.11,31.04,9.85,9.74,50.28
2018-10-27,Philadelphia Flyers,Flyers,Islanders,0.726,16.59,18.96,46.67,0.92,5.31,14.72,5.19,8.94,36.71
2018-10-27,Toronto Maple Leafs,Maple Leafs,Jets,1.069,25.2,21.1,54.43,2.82,1.08,72.37,11.61,5.56,67.61
2018-10-27,Arizona Coyotes,Coyotes,Lightning,1.239,22.86,24.01,48.78,4.91,0.0,100.00,8.05,11.71,40.74
2018-10-27,Nashville Predators,Predators,Oilers,0.937,11.5,19.65,36.92,0.92,3.18,22.38,2.69,9.85,21.44
2018-10-27,New Jersey Devils,Devils,Panthers,1.079,19.02,14.53,56.69,2.92,1.0,74.39,12.93,5.97,68.42
2018-10-27,Vancouver Canucks,Canucks,Penguins,0.836,17.21,31.59,35.26,0.0,5.35,0.00,7.08,7.73,47.82
2018-10-27,Columbus Blue Jackets,Blue Jackets,Sabres,1.034,32.99,22.13,59.85,3.78,3.13,54.72,12.96,11.72,52.5
2018-10-28,Carolina Hurricanes,Hurricanes,Islanders,0.979,25.4,17.28,59.5,0.92,1.06,46.65,13.35,6.55,67.09
2018-10-28,Chicago Blackhawks,Blackhawks,Oilers,0.952,22.05,21.7,50.4,0.0,1.01,0.00,3.74,7.21,34.16
2018-10-28,Los Angeles Kings,Kings,Rangers,0.927,24.67,18.99,56.5,1.89,3.14,37.51,5.68,3.25,63.63
2018-10-28,Vegas Golden Knights,Golden Knights,Senators,0.938,26.3,8.77,74.98,1.87,2.11,47.02,10.77,5.5,66.22
2018-10-28,Anaheim Ducks,Ducks,Sharks,1.042,20.1,32.32,38.35,2.8,3.19,46.74,8.09,13.08,38.2
2018-10-28,Detroit Red Wings,Red Wings,Stars,1.111,15.3,13.66,52.83,2.86,1.06,73.00,3.82,4.3,47.0
2018-10-29,Toronto Maple Leafs,Maple Leafs,Flames,0.959,21.5,26.43,44.86,0.0,1.08,0.00,7.35,8.59,46.11
2018-10-29,Vancouver Canucks,Canucks,Wild,1.075,20.7,19.76,51.17,2.92,1.01,74.28,9.64,7.04,57.8
2018-10-30,Carolina Hurricanes,Hurricanes,Bruins,0.905,25.83,25.41,50.41,0.0,2.07,0.00,7.74,12.75,37.77
2018-10-30,Tampa Bay Lightning,Lightning,Devils,1.059,23.7,19.99,54.24,5.8,2.13,73.10,10.76,8.33,56.36
2018-10-30,Buffalo Sabres,Sabres,Flames,1.04,15.91,21.12,42.98,0.94,0.0,100.00,7.79,7.14,52.16
2018-10-30,Anaheim Ducks,Ducks,Flyers,0.99,14.43,31.76,31.24,0.92,2.11,30.42,4.41,14.32,23.57
2018-10-30,Nashville Predators,Predators,Golden Knights,1.152,15.57,15.44,50.21,2.86,0.0,100.00,7.68,5.12,59.97
2018-10-30,Pittsburgh Penguins,Penguins,Islanders,0.875,26.25,14.43,64.52,2.79,5.29,34.56,13.31,8.88,59.98
2018-10-30,San Jose Sharks,Sharks,Rangers,0.965,26.08,27.55,48.63,1.87,3.12,37.41,7.37,14.06,34.41
2018-10-30,Columbus Blue Jackets,Blue Jackets,Red Wings,1.034,24.43,25.14,49.28,2.79,2.11,57.01,10.57,7.96,57.03
2018-10-30,Arizona Coyotes,Coyotes,Senators,1.039,22.85,23.67,49.12,2.92,1.0,74.39,10.08,10.67,48.57
2018-10-30,Montreal Canadiens,Canadiens,Stars,0.972,26.19,14.38,64.55,0.95,1.08,46.92,10.69,4.39,70.87
2018-10-30,Edmonton Oilers,Oilers,Wild,1.056,26.01,23.03,53.04,2.83,1.01,73.68,15.27,13.71,52.68
2018-10-31,Vancouver Canucks,Canucks,Blackhawks,1.148,20.75,24.46,45.9,3.78,1.06,78.15,5.46,8.57,38.92
2018-11-01,Calgary Flames,Flames,Avalanche,1.028,27.59,18.18,60.29,4.76,3.2,59.78,17.09,8.69,66.29
2018-11-01,Edmonton Oilers,Oilers,Blackhawks,1.082,25.76,25.29,50.45,1.94,0.0,100.00,12.75,8.17,60.94
2018-11-01,San Jose Sharks,Sharks,Blue Jackets,0.896,24.3,18.1,57.31,0.94,3.14,23.08,13.3,12.97,50.63
2018-11-01,Montreal Canadiens,Canadiens,Capitals,0.971,34.87,23.88,59.36,4.74,4.09,53.67,12.8,7.31,63.65
2018-11-01,Detroit Red Wings,Red Wings,Devils,0.936,22.58,19.13,54.14,0.0,1.01,0.00,7.79,8.15,48.88
2018-11-01,Los Angeles Kings,Kings,Flyers,0.902,14.21,22.86,38.33,0.95,4.27,18.23,5.31,11.02,32.5
2018-11-01,St Louis Blues,Blues,Golden Knights,1.079,23.81,29.1,45.0,3.86,2.02,65.64,8.8,6.06,59.2
2018-11-01,Florida Panthers,Panthers,Jets,0.987,25.07,11.7,68.18,0.92,1.06,46.65,9.19,4.26,68.33
2018-11-01,New York Islanders,Islanders,Penguins,1.048,20.2,16.18,55.52,0.94,0.0,100.00,10.91,7.66,58.73
2018-11-01,Tampa Bay Lightning,Lightning,Predators,0.893,34.76,24.07,59.09,0.95,3.21,22.86,7.98,8.83,47.48
2018-11-01,Anaheim Ducks,Ducks,Rangers,0.941,12.87,18.16,41.47,0.0,1.06,0.00,4.57,7.56,37.67
2018-11-01,Ottawa Senators,Senators,Sabres,1.018,17.29,20.53,45.71,0.99,1.0,49.61,4.99,6.94,41.81
2018-11-01,Toronto Maple Leafs,Maple Leafs,Stars,0.864,16.73,8.52,66.24,0.0,2.13,0.00,7.22,4.33,62.52
2018-11-02,Vancouver Canucks,Canucks,Avalanche,0.95,18.22,26.9,40.38,3.75,5.15,42.18,4.75,10.57,30.99
2018-11-02,Arizona Coyotes,Coyotes,Hurricanes,0.973,19.14,33.49,36.37,0.99,3.03,24.55,6.01,18.57,24.46
2018-11-02,Winnipeg Jets,Jets,Panthers,0.973,21.11,9.69,68.55,0.94,1.08,46.72,10.0,3.25,75.48
2018-11-03,Calgary Flames,Flames,Blackhawks,0.953,24.41,13.92,63.68,2.82,2.13,56.93,9.96,6.54,60.39
2018-11-03,Los Angeles Kings,Kings,Blue Jackets,0.951,20.09,19.31,50.99,0.0,1.01,0.00,4.94,3.92,55.72
2018-11-03,Nashville Predators,Predators,Bruins,1.028,13.91,12.99,51.69,0.94,0.0,100.00,3.93,8.08,32.69
2018-11-03,New York Islanders,Islanders,Devils,1.038,19.07,25.99,42.32,0.99,0.0,100.00,10.92,11.16,49.47
2018-11-03,San Jose Sharks,Sharks,Flyers,0.931,12.09,16.07,42.93,1.85,3.17,36.83,5.5,9.69,36.23
2018-11-03,Vegas Golden Knights,Golden Knights,Hurricanes,1.127,23.44,23.87,49.55,2.92,0.0,100.00,8.94,12.14,42.42
2018-11-03,Montreal Canadiens,Canadiens,Lightning,0.906,30.47,29.2,51.06,0.94,4.19,18.37,12.73,9.82,56.45
2018-11-03,Pittsburgh Penguins,Penguins,Maple Leafs,0.868,14.06,24.36,36.59,0.0,3.18,0.00,5.22,8.96,36.8
2018-11-03,Detroit Red Wings,Red Wings,Oilers,1.022,15.28,34.24,30.85,1.87,3.21,36.88,6.23,13.42,31.71
2018-11-03,Buffalo Sabres,Sabres,Senators,1.163,21.74,18.16,54.48,7.9,2.01,79.72,14.15,7.85,64.31
2018-11-03,Washington Capitals,Capitals,Stars,0.969,24.71,18.36,57.38,1.9,3.21,37.22,5.26,8.85,37.27
2018-11-03,St Louis Blues,Blues,Wild,0.852,15.62,33.75,31.64,0.0,5.34,0.00,2.51,15.9,13.65
2018-11-04,Anaheim Ducks,Ducks,Blue Jackets,0.967,21.14,19.55,51.96,0.94,1.06,47.18,5.73,10.47,35.39
2018-11-04,Ottawa Senators,Senators,Lightning,0.947,15.12,26.16,36.63,0.0,2.03,0.00,6.03,11.24,34.91
2018-11-04,New York Rangers,Rangers,Sabres,1.052,16.23,20.96,43.63,1.93,1.01,65.57,7.92,10.0,44.2
2018-11-05,New York Islanders,Islanders,Canadiens,1.085,21.73,27.01,44.58,2.88,2.02,58.71,9.67,6.04,61.58
2018-11-05,Pittsburgh Penguins,Penguins,Devils,0.952,26.48,29.08,47.66,0.92,3.2,22.42,7.83,19.2,28.97
2018-11-05,Arizona Coyotes,Coyotes,Flyers,0.908,29.05,20.09,59.12,0.92,3.18,22.38,13.91,7.92,63.74
2018-11-05,Washington Capitals,Capitals,Oilers,1.089,26.36,28.45,48.09,2.92,1.01,74.22,11.96,12.95,48.01
2018-11-05,Boston Bruins,Bruins,Stars,1.0,20.93,5.24,79.97,0.0,0.0,0,5.61,2.13,72.47
2018-11-06,New York Rangers,Rangers,Canadiens,1.058,14.41,22.95,38.57,2.8,2.11,56.98,4.41,9.9,30.84
2018-11-06,Detroit Red Wings,Red Wings,Canucks,0.982,18.47,30.97,37.35,0.92,2.13,30.22,8.1,17.3,31.89
2018-11-06,Ottawa Senators,Senators,Devils,1.035,24.57,22.15,52.58,4.8,3.14,60.49,7.5,16.43,31.34
2018-11-06,Los Angeles Kings,Kings,Ducks,1.035,21.45,24.37,46.82,1.97,1.0,66.28,9.11,11.8,43.57
2018-11-06,Toronto Maple Leafs,Maple Leafs,Golden Knights,1.076,19.89,30.8,39.24,1.93,1.01,65.57,6.87,9.07,43.09
2018-11-06,St Louis Blues,Blues,Hurricanes,1.117,16.2,28.45,36.28,1.93,0.0,100.00,4.97,10.93,31.25
2018-11-06,Tampa Bay Lightning,Lightning,Oilers,1.117,24.13,22.56,51.68,2.92,0.0,100.00,9.93,3.97,71.41
2018-11-06,Columbus Blue Jackets,Blue Jackets,Stars,1.075,15.83,9.03,63.68,1.97,0.0,100.00,4.75,5.1,48.21
2018-11-06,San Jose Sharks,Sharks,Wild,1.084,20.12,22.96,46.7,3.86,2.03,65.61,13.89,9.03,60.62
2018-11-07,Anaheim Ducks,Ducks,Flames,1.134,16.9,28.88,36.91,2.88,0.0,100.00,6.92,12.03,36.5
2018-11-07,Washington Capitals,Capitals,Penguins,1.078,13.88,41.74,24.95,0.94,0.0,100.00,5.45,22.94,19.2
2018-11-07,Colorado Avalanche,Avalanche,Predators,0.933,17.82,24.13,42.48,0.0,2.13,0.00,9.71,11.06,46.77
2018-11-08,Boston Bruins,Bruins,Canucks,0.944,14.3,11.85,54.68,2.79,5.3,34.48,7.09,7.79,47.66
2018-11-08,Philadelphia Flyers,Flyers,Coyotes,1.118,24.41,16.91,59.07,3.81,1.01,79.01,11.56,4.37,72.58
2018-11-08,Ottawa Senators,Senators,Golden Knights,1.067,17.81,30.9,36.56,2.79,3.18,46.74,9.68,12.27,44.1
2018-11-08,Chicago Blackhawks,Blackhawks,Hurricanes,0.992,32.65,26.67,55.04,2.79,3.19,46.63,13.1,10.11,56.43
2018-11-08,Tampa Bay Lightning,Lightning,Islanders,1.09,18.68,27.02,40.87,2.81,2.07,57.61,4.68,11.45,29.04
2018-11-08,Florida Panthers,Panthers,Oilers,1.022,20.75,16.05,56.39,1.93,1.01,65.57,8.77,7.15,55.08
2018-11-08,Montreal Canadiens,Canadiens,Sabres,0.982,21.38,15.67,57.7,3.7,4.18,46.92,11.68,7.39,61.24
2018-11-08,Dallas Stars,Stars,Sharks,1.096,21.31,23.33,47.73,3.82,3.04,55.70,13.52,6.11,68.87
2018-11-08,Los Angeles Kings,Kings,Wild,0.988,22.13,15.9,58.19,0.94,1.06,47.18,6.74,5.37,55.67
2018-11-09,Winnipeg Jets,Jets,Avalanche,1.019,20.2,9.73,67.5,1.98,2.03,49.36,8.84,2.97,74.89
2018-11-09,Washington Capitals,Capitals,Blue Jackets,1.0,30.0,29.21,50.66,0.0,0.0,0,10.18,15.38,39.82
2018-11-09,Toronto Maple Leafs,Maple Leafs,Devils,1.168,21.07,23.1,47.7,5.89,1.0,85.44,12.78,11.89,51.81
2018-11-09,Detroit Red Wings,Red Wings,Rangers,1.08,19.56,17.08,53.39,1.87,0.0,100.00,8.24,9.76,45.8
2018-11-09,St Louis Blues,Blues,Sharks,1.113,24.57,22.25,52.48,2.97,0.0,100.00,10.09,6.09,62.34
2018-11-09,Anaheim Ducks,Ducks,Wild,0.868,9.7,37.17,20.7,0.0,5.31,0.00,0.88,15.93,5.25
2018-11-10,Philadelphia Flyers,Flyers,Blackhawks,1.15,14.79,18.69,44.17,2.92,0.0,100.00,7.74,8.17,48.65
2018-11-10,Buffalo Sabres,Sabres,Canucks,0.944,23.64,22.68,51.04,0.94,3.14,23.08,3.54,7.38,32.44
2018-11-10,Pittsburgh Penguins,Penguins,Coyotes,1.127,19.16,29.12,39.68,3.91,0.0,100.00,8.85,10.24,46.36
2018-11-10,Los Angeles Kings,Kings,Flames,0.969,17.96,26.41,40.47,0.0,1.06,0.00,5.3,11.17,32.17
2018-11-10,Montreal Canadiens,Canadiens,Golden Knights,1.131,22.21,20.03,52.58,4.69,2.09,69.18,9.11,7.5,54.86
2018-11-10,Florida Panthers,Panthers,Islanders,1.0,16.0,12.43,56.29,1.87,2.07,47.45,8.21,3.19,72.04
2018-11-10,Boston Bruins,Bruins,Maple Leafs,1.069,23.47,19.88,54.14,2.93,1.0,74.46,5.98,5.1,54.0
2018-11-10,Dallas Stars,Stars,Predators,1.045,13.57,16.42,45.24,2.83,3.04,48.24,2.8,7.24,27.92
2018-11-10,Columbus Blue Jackets,Blue Jackets,Rangers,0.822,23.42,20.18,53.72,1.87,4.2,30.86,5.44,9.58,36.22
2018-11-10,Carolina Hurricanes,Hurricanes,Red Wings,0.916,35.58,13.33,72.75,1.91,3.08,38.29,21.86,6.38,77.41
2018-11-10,Tampa Bay Lightning,Lightning,Senators,0.979,29.36,26.48,52.58,2.88,4.2,40.69,5.62,10.72,34.39
2018-11-11,Edmonton Oilers,Oilers,Avalanche,0.899,17.03,18.11,48.48,0.92,3.22,22.19,5.94,6.85,46.44
2018-11-11,Washington Capitals,Capitals,Coyotes,0.963,16.17,13.24,54.98,0.95,1.08,46.92,9.7,8.87,52.21
2018-11-11,Winnipeg Jets,Jets,Devils,1.076,20.43,21.91,48.25,3.91,2.03,65.82,8.94,9.69,47.99
2018-11-11,San Jose Sharks,Sharks,Flames,1.036,27.97,16.89,62.35,1.93,1.01,65.57,11.97,9.01,57.04
2018-11-11,Boston Bruins,Bruins,Golden Knights,1.055,20.56,19.42,51.42,2.92,1.0,74.39,5.99,8.95,40.08
2018-11-11,Florida Panthers,Panthers,Senators,1.147,19.74,21.4,47.99,3.89,0.0,100.00,6.81,10.76,38.74
2018-11-11,St Louis Blues,Blues,Wild,0.913,14.89,15.67,48.71,1.87,3.12,37.41,4.67,9.52,32.92
2018-11-12,Carolina Hurricanes,Hurricanes,Blackhawks,0.939,30.02,28.04,51.7,0.0,2.13,0.00,14.39,11.93,54.68
2018-11-12,Dallas Stars,Stars,Blue Jackets,1.003,26.8,25.96,50.8,0.92,1.06,46.65,8.93,8.73,50.57
2018-11-12,New York Rangers,Rangers,Canucks,1.006,13.31,16.94,44.0,0.94,1.06,47.18,7.55,3.25,69.93
2018-11-12,Anaheim Ducks,Ducks,Predators,0.979,16.28,10.43,60.95,0.94,1.01,48.26,9.35,1.07,89.77
2018-11-13,Edmonton Oilers,Oilers,Canadiens,1.078,27.26,22.83,54.42,5.8,2.02,74.14,11.94,8.93,57.22
2018-11-13,New York Islanders,Islanders,Canucks,1.074,25.14,16.84,59.88,3.84,1.06,78.44,13.77,4.05,77.29
2018-11-13,Minnesota Wild,Wild,Capitals,0.874,13.93,14.59,48.84,0.92,5.31,14.72,7.01,5.64,55.43
2018-11-13,Detroit Red Wings,Red Wings,Coyotes,1.137,14.32,16.29,46.79,4.92,1.0,83.05,4.04,3.96,50.45
2018-11-13,Buffalo Sabres,Sabres,Lightning,1.092,10.79,24.02,30.99,1.93,1.01,65.57,3.74,13.15,22.14
2018-11-13,Los Angeles Kings,Kings,Maple Leafs,0.961,15.28,19.29,44.2,0.95,2.13,30.92,5.91,7.93,42.72
2018-11-13,Philadelphia Flyers,Flyers,Panthers,1.001,20.89,24.94,45.57,0.95,1.08,46.92,7.18,5.44,56.87
2018-11-13,New Jersey Devils,Devils,Penguins,1.057,15.86,22.22,41.65,2.83,1.01,73.68,7.79,7.27,51.73
2018-11-13,San Jose Sharks,Sharks,Predators,0.9,34.51,16.07,68.23,3.8,4.09,48.16,16.56,7.22,69.64
2018-11-14,Chicago Blackhawks,Blackhawks,Blues,1.0,18.66,19.34,49.11,0.0,0.0,0,4.86,8.33,36.84
2018-11-14,Colorado Avalanche,Avalanche,Bruins,1.079,18.58,10.39,64.15,2.81,1.06,72.68,6.5,2.13,75.31
2018-11-14,Winnipeg Jets,Jets,Capitals,1.006,20.76,17.77,53.88,0.94,1.06,47.18,6.49,7.46,46.54
2018-11-14,Vegas Golden Knights,Golden Knights,Ducks,1.174,21.46,19.33,52.6,2.97,0.0,100.00,7.02,5.86,54.5
2018-11-15,Calgary Flames,Flames,Canadiens,0.886,31.32,16.79,65.1,0.94,3.12,23.20,11.13,9.5,53.95
2018-11-15,Minnesota Wild,Wild,Canucks,1.089,17.85,10.64,62.66,3.92,1.0,79.61,1.95,3.91,33.24
2018-11-15,Philadelphia Flyers,Flyers,Devils,0.907,25.15,18.84,57.16,0.0,2.13,0.00,14.16,7.88,64.25
2018-11-15,Pittsburgh Penguins,Penguins,Lightning,1.051,14.16,12.98,52.17,0.92,0.0,100.00,7.5,7.65,49.49
2018-11-15,San Jose Sharks,Sharks,Maple Leafs,0.942,21.18,24.53,46.33,1.87,3.14,37.26,13.72,10.84,55.86
2018-11-15,Columbus Blue Jackets,Blue Jackets,Panthers,1.123,20.89,17.22,54.81,4.79,1.06,81.91,12.17,9.2,56.93
2018-11-15,Arizona Coyotes,Coyotes,Predators,1.012,16.29,20.52,44.25,0.99,1.01,49.36,7.05,12.91,35.33
2018-11-15,New York Islanders,Islanders,Rangers,1.18,14.64,14.34,50.53,3.8,1.08,77.95,7.56,7.31,50.85
