"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2016-03-03 - Islanders 4, Jets 3","Winnipeg Jets","Limited ReportFull Report","44.566666666667","54.92","35.65","60.64","37.79","30.21","55.58","31.4","23.45","57.25","2.51","2.78","47.45","1.41","1.86","43.17","21.85","19.62","52.68","2.52","8.52","22.80","2.55","5.59","31.30","0","0","-","0.00","100.00","19.54","11.1","63.78","11.75","6.95","62.84","2.57","2.84","47.49","21.88","59.11","28.92","12.17","70.39","15.94","8.19","66.06","0","0","-","0.00","100.00","8.01","88.13","0.961","15294"
"2016-03-03 - Lightning 4, Senators 1","Ottawa Senators","Limited ReportFull Report","49.166666666667","56.96","64.35","46.95","40.68","47.02","46.39","30.57","34.97","46.64","1.16","3.92","22.86","2.22","2.46","47.37","23.36","23.82","49.51","8.67","14.63","37.19","7.62","10.51","42.05","0","2.61","0.00","0.00","75.14","14.56","9.45","60.64","6.92","5.23","56.96","1.25","1.27","49.72","18.12","75.75","24.46","36.48","40.14","12.32","17.92","40.75","0","0","-","0.00","100.00","3.80","88.80","0.926","17943"
"2016-03-03 - Oilers 4, Flyers 0","Philadelphia Flyers","Limited ReportFull Report","43.966666666667","60.43","66.45","47.63","38.34","47.99","44.41","24.01","38.83","38.21","0","4.34","0.00","1.62","3.67","30.67","22.8","31.54","41.95","5.86","19.69","22.93","3.53","18.1","16.33","0","4.38","0.00","0.00","75.78","16.78","12.13","58.04","8.79","2.93","74.98","0","0","-","0.00","100.00","25.67","28.95","47.00","10.21","18.25","35.86","0","0","-","0.00","100.00","0.00","88.82","0.888","18636"
"2016-03-03 - Panthers 2, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","47.933333333333","38.35","68.66","35.84","31.68","51.07","38.28","27.8","40.22","40.87","2.42","2.54","48.82","1.46","2.94","33.24","13.57","31.38","30.19","8.43","13.87","37.79","6.08","8.76","40.95","2.42","0","100.00","39.78","100.00","5.12","17.33","22.82","2.5","11.4","17.97","0","0","-","0.00","100.00","20.92","33.18","38.68","17.09","18.53","47.98","0","2.34","0.00","0.00","87.37","8.70","93.69","1.024","16194"
"2016-03-03 - Rangers 1, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","51.416666666667","38.09","51.05","42.73","27.51","40.23","40.61","22.9","26.05","46.79","2.18","1.23","63.87","2.22","1.78","55.50","24.92","19.38","56.25","11.14","6.22","64.19","9.04","6.15","59.53","1.1","0","100.00","12.15","100.00","13.81","13.02","51.47","6.75","4.8","58.44","1.12","1.23","47.73","16.61","74.43","9.01","26.28","25.54","5.65","12.5","31.13","0","0","-","0.00","100.00","9.51","95.27","1.048","18492"
"2016-03-03 - Sharks 3, Canucks 2","Vancouver Canucks","Limited ReportFull Report","47.783333333333","54.9","64.24","46.08","36.48","44.6","44.99","31.39","34.12","47.91","2.43","2.6","48.27","1.57","2.06","43.26","21.79","29.27","42.68","6.12","11.66","34.41","4.91","7.64","39.15","1.24","2.63","32.10","25.30","65.57","15.8","17.39","47.61","9.8","6.31","60.85","1.19","0","100.00","12.14","100.00","26.58","26.42","50.15","17","19.6","46.44","0","0","-","0.00","100.00","7.73","92.38","1.001","18422"
"2016-03-03 - Wild 2, Maple Leafs 1","Toronto Maple Leafs","Limited ReportFull Report","51.1","55.68","46.17","54.67","33.04","35.38","48.29","21.68","21.88","49.78","1.11","0","100.00","1.33","1.58","45.74","18.86","14.78","56.07","7.62","8.74","46.58","5.55","3.71","59.94","0","0","-","0.00","100.00","11.24","6.07","64.92","4.56","2.42","65.38","0","0","-","0.00","100.00","29.8","26.65","52.79","10.42","15.68","39.93","1.11","0","100.00","10.66","100.00","5.11","100.00","1.051","18915"
"2016-03-04 - Devils 2, Stars 4","Dallas Stars","Limited ReportFull Report","48.716666666667","57.01","50.26","53.15","40.82","34.32","54.33","21.58","16.7","56.37","3.54","2.49","58.67","2.14","2.12","50.22","26.07","28.09","48.13","13.37","12.45","51.77","6.1","6.24","49.44","3.54","2.52","58.41","58.02","59.61","12.79","15.39","45.39","6.18","4.91","55.74","0","0","-","0.00","100.00","23.67","17.26","57.83","7.94","4.52","63.71","0","0","-","0.00","100.00","16.41","85.06","1.015","18117"
"2016-03-04 - Oilers 3, Blue Jackets 6","Columbus Blue Jackets","Limited ReportFull Report","51.683333333333","51.92","75.03","40.90","42.31","51.09","45.30","25.99","34.22","43.17","5.68","2.34","70.79","2.28","4.34","34.43","30.02","35.48","45.83","9.36","17.12","35.34","7.08","12.37","36.39","1.09","1.2","47.62","15.44","90.28","21.17","18.02","54.02","10.69","6.71","61.45","4.46","1.16","79.37","41.67","82.73","16.88","34.68","32.74","6.63","13.9","32.30","0","0","-","0.00","100.00","21.85","93.15","1.150","15010"
"2016-03-04 - Rangers 3, Capitals 2","Washington Capitals","Limited ReportFull Report","50.35","69.27","49.81","58.17","46.87","37.63","55.47","31.22","27.02","53.60","1.13","2.52","31.04","2.08","1.96","51.48","29.89","18.15","62.22","9.44","9.17","50.73","7.35","3.77","66.12","1.11","1.26","46.75","15.06","66.52","20.1","9.13","68.77","8.89","6.33","58.40","0","1.25","0.00","0.00","80.21","27.13","24.99","52.05","11.42","14.53","44.02","0","0","-","0.00","100.00","3.63","90.68","0.943","18506"
"2016-03-05 - Blue Jackets 0, Flyers 6","Philadelphia Flyers","Limited ReportFull Report","48","72.86","38.61","65.36","51.81","23.29","68.99","39.76","16.48","70.70","7.38","0","100.00","2.64","1","72.42","23.17","11.95","65.97","15.14","7.3","67.46","11.57","2.44","82.61","3.62","0","100.00","31.29","100.00","7.91","4.69","62.77","3.77","3.68","50.65","1.22","0","100.00","32.35","100.00","37.13","19.21","65.91","20.87","9.95","67.71","1.33","0","100.00","6.35","100.00","18.56","100.00","1.186","19645"
"2016-03-05 - Canadiens 2, Jets 4","Winnipeg Jets","Limited ReportFull Report","48.7","50.81","52.44","49.21","37.34","42.48","46.78","27.89","34.76","44.52","3.49","2.49","58.32","1.61","3.44","31.83","26.03","28.01","48.16","10.44","16.74","38.42","7.07","13.95","33.63","2.32","1.24","65.08","32.81","91.08","15.67","11.33","58.03","6.05","3.74","61.83","1.17","0","100.00","19.30","100.00","21.97","23.64","48.17","13.59","17.15","44.20","0","1.16","0.00","0.00","93.26","12.50","92.83","1.053","15294"
"2016-03-05 - Canucks 4, Sharks 2","San Jose Sharks","Limited ReportFull Report","38.966666666667","59.3","37.26","61.41","44.96","24.25","64.96","36.12","20.88","63.36","2.88","0","100.00","2.42","0.56","81.06","31.35","6.63","82.54","12.65","1.72","88.03","12.75","1.71","88.15","1.45","0","100.00","11.37","100.00","18.47","4.91","79.01","11.61","3.23","78.21","1.48","0","100.00","12.74","100.00","21.91","23.75","47.99","11.61","15.73","42.47","0","0","-","0.00","100.00","7.96","100.00","1.080","17562"
"2016-03-05 - Capitals 2, Bruins 1","Boston Bruins","Limited ReportFull Report","43.733333333333","57.49","51.67","52.67","38.1","38.36","49.83","30.2","28.58","51.38","1.29","1.39","48.26","1.13","1.86","37.88","18.64","26.53","41.27","6.58","12.55","34.40","6.66","8.25","44.69","1.29","1.39","48.24","19.39","83.19","12.16","13.87","46.71","1.37","6.99","16.38","0","0","-","0.00","100.00","28.85","24.31","54.27","18.21","13.29","57.81","0","0","-","0.00","100.00","4.29","95.15","0.994","17565"
"2016-03-05 - Ducks 3, Kings 2","Los Angeles Kings","Limited ReportFull Report","46.683333333333","58.81","44.44","56.96","48.34","35","58.00","27.99","24.2","53.63","0","1.36","0.00","1.73","1.6","51.96","19.03","26.04","42.22","8.28","6.91","54.49","6","2.71","68.90","0","0","-","0.00","100.00","10.59","19.15","35.60","6.08","10.8","36.01","0","1.35","0.00","0.00","87.48","33.93","17.22","66.34","14.76","9.23","61.52","0","0","-","0.00","100.00","0.00","94.39","0.944","18230"
"2016-03-05 - Flames 4, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","48.583333333333","59.59","46.13","56.36","36.76","35.77","50.68","26.61","30.64","46.48","2.33","5.13","31.23","2.18","1.54","58.55","32.07","19.44","62.26","12.65","9.2","57.90","10.37","9.11","53.24","2.33","3.89","37.41","22.43","57.28","19.15","10.32","64.99","5.7","6.39","47.13","0","1.31","0.00","0.00","79.56","24.02","20.54","53.90","10.43","13.99","42.70","0","0","-","0.00","100.00","8.76","83.25","0.920","18663"
"2016-03-05 - Hurricanes 3, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","47.15","53.72","36.22","59.73","40.61","27.79","59.37","27.61","20.21","57.73","3.58","2.63","57.61","1.58","1.42","52.74","22.2","18.27","54.85","3.57","3.91","47.73","3.61","3.86","48.31","0","1.35","0.00","0.00","65.14","18.84","14.18","57.05","8.66","7.79","52.66","2.43","1.35","64.33","28.04","82.71","31.29","15.81","66.44","15.52","7.28","68.08","1.2","0","100.00","7.76","100.00","12.96","86.98","0.999","19092"
"2016-03-05 - Panthers 1, Coyotes 5","Arizona Coyotes","Limited ReportFull Report","43.8","51.83","67.99","43.26","42.42","54.19","43.91","29.66","34.14","46.49","4.07","0","100.00","2.33","2.75","45.88","19.05","36.82","34.09","13.34","12.47","51.69","9.52","8.21","53.69","4.02","0","100.00","42.20","100.00","5.56","23.94","18.85","2.78","13.33","17.28","0","0","-","0.00","100.00","23.77","29.7","44.46","13.47","12.65","51.57","0","0","-","0.00","100.00","13.72","100.00","1.137","14825"
"2016-03-05 - Predators 5, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","46.3","67.37","58.37","53.58","48.1","39.43","54.95","39.61","30.16","56.77","2.45","3.99","38.00","3.25","1.87","63.44","23.62","27.85","45.88","17.39","10.79","61.72","16.43","9.31","63.82","1.22","3.99","23.42","7.43","57.16","6.04","16.93","26.29","3.72","5.27","41.40","1.23","0","100.00","33.02","100.00","31.54","25.83","54.97","16.74","14.33","53.88","0","0","-","0.00","100.00","6.17","86.77","0.929","17165"
"2016-03-05 - Senators 3, Maple Leafs 2","Toronto Maple Leafs","Limited ReportFull Report","51.116666666667","77.45","68.11","53.21","58.18","51.54","53.03","42.13","37.11","53.16","1.08","3.67","22.82","3.09","2.66","53.81","38.08","26.83","58.67","8.79","12.43","41.42","6.67","8.66","43.50","0","1.24","0.00","0.00","85.65","29.51","14.37","67.26","18.28","5.98","75.36","1.13","2.48","31.28","6.17","58.56","35.64","37.93","48.44","16","21.2","43.01","0","0","-","0.00","100.00","2.57","90.12","0.927","19339"
"2016-03-05 - Wild 3, Sabres 2","Buffalo Sabres","Limited ReportFull Report","55.183333333333","44.31","53.4","45.35","35.16","37.5","48.39","24.7","28.6","46.35","0","1.15","0.00","1.25","1.83","40.62","16.52","20.55","44.56","3","9.22","24.58","1.1","8.08","11.96","0","0","-","0.00","100.00","13.54","11.39","54.32","6.36","4.44","58.89","0","0","-","0.00","100.00","21.18","25.09","45.77","12.98","15.93","44.89","0","1.15","0.00","0.00","92.81","0.00","95.98","0.960","19070"
"2016-03-06 - Blues 4, Wild 2","Minnesota Wild","Limited ReportFull Report","48.2","44.39","79.56","35.81","32.27","67.42","32.37","26.9","44.76","37.54","2.33","3.96","37.00","1.3","3.79","25.59","17.18","42.7","28.69","5.31","13.02","28.97","4.28","8.72","32.93","1.16","1.33","46.46","27.02","84.71","11.59","30.21","27.72","7.78","17.87","30.33","1.19","1.31","47.71","15.36","92.67","22.2","33.26","40.02","14.65","17.93","44.98","0","1.38","0.00","0.00","92.29","8.64","91.15","0.998","19040"
"2016-03-06 - Islanders 6, Rangers 4","New York Rangers","Limited ReportFull Report","50.333333333333","49.33","65.59","42.92","36.03","53.44","40.27","22.43","34.76","39.22","3.36","5.08","39.80","2.14","3.19","40.14","22.11","34.99","38.72","9.34","19.68","32.18","5.2","15.74","24.85","3.3","2.55","56.37","63.36","83.79","12.48","15.56","44.51","6.58","6.23","51.36","0","0","-","0.00","100.00","23.22","25.33","47.82","9.53","11.83","44.62","0","2.58","0.00","0.00","78.19","14.99","85.37","1.004","18006"
"2016-03-06 - Oilers 2, Jets 1","Winnipeg Jets","Limited ReportFull Report","50.05","67.1","61.64","52.12","48.29","47.22","50.56","37.06","37.9","49.44","1.11","2.53","30.42","2.44","3.33","42.25","31.26","38.79","44.63","7.72","19.47","28.40","5.53","15.3","26.54","0","2.54","0.00","0.00","83.42","23.5","19.71","54.39","13.66","12.69","51.85","1.15","0","100.00","8.43","100.00","29.21","20.35","58.94","14.53","10.04","59.14","0","0","-","0.00","100.00","2.99","93.32","0.963","15294"
"2016-03-06 - Penguins 6, Devils 1","New Jersey Devils","Limited ReportFull Report","45.366666666667","28.28","36.71","43.52","21.93","34.76","38.68","14.89","31.58","32.05","1.21","7.06","14.66","1.09","2.08","34.42","16.07","18.16","46.95","6.74","9.16","42.37","6.71","9.19","42.20","1.2","5.72","17.34","17.89","37.75","9.07","9.18","49.68","6","7.28","45.17","0","1.37","0.00","0.00","81.13","10.3","18.24","36.09","2.13","15.33","12.20","0","0","-","0.00","100.00","8.15","77.63","0.858","15856"
"2016-03-06 - Red Wings 1, Blackhawks 4","Chicago Blackhawks","Limited ReportFull Report","44.866666666667","58.48","64.34","47.61","39.34","44.87","46.72","29.46","33.35","46.90","2.58","1.36","65.54","2.08","2.47","45.73","27.28","26.47","50.76","12.06","13.36","47.44","9.51","10.55","47.40","1.29","0","100.00","13.56","100.00","15.51","12.95","54.50","4.16","4.02","50.84","0","0","-","0.00","100.00","26.03","33.5","43.73","14.53","18.34","44.22","1.27","1.25","50.39","8.71","93.21","8.76","95.93","1.047","22247"
"2016-03-06 - Stars 2, Senators 1","Ottawa Senators","Limited ReportFull Report","49.5","55.61","47.08","54.15","33.02","33.69","49.49","23.64","26.09","47.53","1.14","1.28","47.18","1.68","1.48","53.22","25.56","21.41","54.42","10.21","7.67","57.10","8.03","5.11","61.11","1.14","1.28","47.08","14.21","74.89","15.43","13.65","53.05","1.21","7.45","13.96","0","0","-","0.00","100.00","26.13","22.23","54.03","13.15","12.29","51.69","0","0","-","0.00","100.00","4.84","95.09","0.999","19419"
"2016-03-07 - Bruins 5, Panthers 4","Florida Panthers","Limited ReportFull Report","47.85","53.54","50.52","51.45","45.6","40.06","53.24","36.64","31.72","53.60","3.46","5.3","39.47","2.63","1.64","61.60","31.03","20.76","59.91","10.69","7.05","60.26","8.45","7.04","54.53","1.14","4.03","22.04","13.48","42.82","19.95","13.9","58.94","12.82","10.76","54.37","1.2","1.22","49.70","9.40","88.67","20.62","25.4","44.81","14","11.23","55.50","1.11","0","100.00","7.90","100.00","9.44","83.28","0.927","19194"
"2016-03-07 - Canucks 1, Kings 5","Los Angeles Kings","Limited ReportFull Report","44.016666666667","60.22","50.92","54.19","50.63","31.17","61.89","31.91","16.09","66.48","3.95","0","100.00","2.02","2.02","49.94","22.04","27.67","44.33","9.12","12.78","41.64","6.51","8.34","43.82","0","0","-","0.00","100.00","12.75","14.77","46.33","7.8","6.78","53.50","2.59","0","100.00","33.23","100.00","34.03","17.15","66.49","16.45","1.38","92.25","1.46","0","100.00","8.85","100.00","12.38","100.00","1.124","18230"
"2016-03-07 - Capitals 2, Ducks 1","Anaheim Ducks","Limited ReportFull Report","47.816666666667","62.48","45.46","57.88","46.79","34.58","57.50","27.94","27.19","50.67","0","1.27","0.00","2.09","2.56","44.88","28.39","26.7","51.54","8.6","16.51","34.25","5.06","10.03","33.55","0","1.27","0.00","0.00","87.36","20.04","10.17","66.35","7.38","5.07","59.29","0","0","-","0.00","100.00","27.06","15.7","63.29","13.17","8.45","60.91","0","0","-","0.00","100.00","0.00","95.33","0.953","17174"
"2016-03-07 - Coyotes 1, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","49.616666666667","63.54","75.15","45.82","49.01","60.96","44.56","41.65","39.14","51.55","2.33","1.21","65.77","3.37","2.83","54.33","30.53","34.68","46.82","17.93","13.46","57.13","14.54","12.01","54.77","2.3","1.24","65.09","15.85","89.70","12.62","20.85","37.71","8.55","9.52","47.31","0","0","-","0.00","100.00","27.03","34.54","43.90","17.28","17.41","49.81","0","0","-","0.00","100.00","5.60","96.90","1.025","15393"
"2016-03-07 - Lightning 2, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","47.116666666667","89.95","50.41","64.09","58.43","38.41","60.34","39.27","23.45","62.61","2.44","2.64","48.01","3.23","1.92","62.76","38.59","21.77","63.94","17.43","5.56","75.82","12.88","2.76","82.35","2.43","0","100.00","18.86","100.00","20.79","16.27","56.10","9.55","6.56","59.28","0","2.64","0.00","0.00","59.70","39.66","26.04","60.36","13.15","13.96","48.51","0","0","-","0.00","100.00","6.20","88.76","0.950","17906"
"2016-03-07 - Sabres 4, Maple Leafs 3","Toronto Maple Leafs","Limited ReportFull Report","48.116666666667","69.53","38.36","64.45","48.3","29.59","62.01","31.22","24.84","55.69","2.41","3.79","38.86","3.4","1.72","66.40","38.16","17.16","68.98","17.57","3.7","82.61","11.43","3.65","75.81","1.23","1.29","48.87","10.80","64.57","20.92","13.15","61.40","8.78","9.89","47.02","1.18","2.6","31.30","13.46","73.77","22.16","19.49","53.21","9.38","10.08","48.19","0","0","-","0.00","100.00","7.72","84.74","0.925","18950"
"2016-03-07 - Sharks 2, Flames 1","Calgary Flames","Limited ReportFull Report","46.433333333333","60.92","49.87","54.99","45.48","36.58","55.42","36.43","29.4","55.34","0","1.37","0.00","2.44","1.59","60.51","24.28","18.49","56.77","12.55","4.33","74.34","10.31","2.88","78.18","0","0","-","0.00","100.00","11.39","14.34","44.27","8.4","9.64","46.56","0","0","-","0.00","100.00","28.92","28.31","50.53","16.37","16.85","49.28","0","1.36","0.00","0.00","91.92","0.00","95.36","0.954","18740"
"2016-03-08 - Bruins 1, Lightning 0","Tampa Bay Lightning","Limited ReportFull Report","50","69.8","46.99","59.77","54.6","39.63","57.94","40.82","37.01","52.45","0","0","-","1.8","2.17","45.39","26.26","25.16","51.07","8.97","11.5","43.82","5.68","11.38","33.27","0","0","-","0.00","100.00","17.38","13.65","56.00","10.49","13.58","43.59","0","0","-","0.00","100.00","40.99","19.66","67.58","24.85","10.95","69.42","0","0","-","0.00","100.00","0.00","100.00","1.000","19092"
"2016-03-08 - Penguins 1, Islanders 2","New York Islanders","Limited ReportFull Report","46.516666666667","53.54","71.37","42.86","39.31","46.71","45.70","24.14","34.99","40.83","0","0","-","1.76","2.82","38.46","25.84","37.18","41.01","7.23","14.71","32.96","4.88","14.55","25.12","0","0","-","0.00","100.00","18.76","22.31","45.68","8.77","10.48","45.56","0","0","-","0.00","100.00","26.21","28.37","48.03","9.37","9.04","50.91","0","0","-","0.00","100.00","0.00","100.00","1.000","14724"
"2016-03-08 - Predators 4, Jets 2","Winnipeg Jets","Limited ReportFull Report","37.466666666667","60.89","52","53.94","36.55","39.63","47.98","25.84","32.47","44.31","3.03","6.76","30.98","2.74","2.95","48.15","29.72","29.36","50.30","13.21","17.09","43.60","8.75","15.27","36.43","3","5.05","37.25","34.23","66.96","16.36","12.65","56.40","7.68","8.66","47.00","0","1.66","0.00","0.00","80.79","26.56","19.18","58.06","9.27","6.91","57.26","0","0","-","0.00","100.00","11.74","79.19","0.909","15294"
"2016-03-08 - Rangers 4, Sabres 2","Buffalo Sabres","Limited ReportFull Report","51.5","41.41","59.02","41.23","32.54","44.01","42.51","25.24","27.13","48.20","2.18","2.48","46.79","1.69","2.31","42.25","17.66","18.18","49.28","7.23","11.75","38.12","5.13","9.1","36.04","1.06","0","100.00","20.62","100.00","10.2","6.58","60.78","6.4","1.3","83.06","1.2","0","100.00","18.72","100.00","18.8","36.66","33.90","12.61","17.07","42.48","0","2.59","0.00","0.00","84.80","8.62","90.87","0.995","18651"
"2016-03-08 - Red Wings 3, Blue Jackets 5","Columbus Blue Jackets","Limited ReportFull Report","40.6","56.53","57.76","49.46","41.26","44.91","47.88","33.89","30.14","52.93","2.86","1.49","65.64","3.83","2.8","57.82","31.55","31.25","50.23","16.9","13.8","55.04","14.31","7.6","65.30","2.85","1.49","65.66","19.95","80.36","14.6","17.18","45.94","7.22","10.1","41.66","0","0","-","0.00","100.00","18.58","25.83","41.84","12.23","12.53","49.38","0","0","-","0.00","100.00","8.43","95.04","1.035","14426"
"2016-03-08 - Senators 3, Hurricanes 4","Carolina Hurricanes","Limited ReportFull Report","49.966666666667","61.19","55.65","52.37","46.32","45.07","50.68","32.11","25.58","55.66","1.14","2.56","30.84","2.58","3.29","43.96","23.97","36.16","39.86","7.53","18.22","29.24","3.17","10.34","23.48","1.12","2.57","30.27","35.18","75.14","16.2","18.24","47.05","10.11","10.17","49.84","0","0","-","0.00","100.00","34.16","18.28","65.15","18.92","5.18","78.49","0","0","-","0.00","100.00","3.56","89.99","0.935","10743"
"2016-03-08 - Sharks 3, Oilers 0","Edmonton Oilers","Limited ReportFull Report","53.916666666667","50.79","54.63","48.18","39.32","36.48","51.88","28.1","24.96","52.96","0","2.34","0.00","1.89","2.06","47.80","23.97","23.93","50.05","11.22","12.76","46.79","5.66","7.65","42.54","0","2.37","0.00","0.00","69.01","12.41","11.39","52.15","7.07","7.3","49.21","0","0","-","0.00","100.00","24.26","25.4","48.85","15.1","8.85","63.05","0","0","-","0.00","100.00","0.00","90.61","0.906","16839"
"2016-03-08 - Stars 3, Canadiens 4","Montreal Canadiens","Limited ReportFull Report","52.566666666667","54.83","60.49","47.55","34.89","40.13","46.51","25.21","30.89","44.94","3.19","2.36","57.44","1.75","1.84","48.63","18.25","27.75","39.68","9.44","7.33","56.28","6.28","6.15","50.52","3.17","2.36","57.31","50.52","61.59","8.73","20.41","29.95","2.12","9.45","18.32","0","0","-","0.00","100.00","30.11","30.65","49.56","14.85","13.12","53.09","0","0","-","0.00","100.00","12.63","92.36","1.050","21288"
"2016-03-09 - Blackhawks 2, Blues 3","St Louis Blues","Limited ReportFull Report","47.233333333333","55.29","44.25","55.55","40.19","34.6","53.74","26.1","29.23","47.17","0","0","-","2.01","1.86","52.02","29.21","16.28","64.21","11.54","6.95","62.42","8.19","5.5","59.80","0","0","-","0.00","100.00","17.41","9.37","65.01","9.54","7.88","54.76","0","0","-","0.00","100.00","22.59","24.05","48.44","7.07","14.61","32.62","0","0","-","0.00","100.00","0.00","100.00","1.000","19756"
"2016-03-09 - Capitals 3, Kings 4","Los Angeles Kings","Limited ReportFull Report","51.583333333333","49.9","54.92","47.60","39.19","41.91","48.32","25.84","30.02","46.26","2.3","2.36","49.36","1.86","3.38","35.50","25.04","32.26","43.70","9.32","17.02","35.38","4.73","11.19","29.72","1.12","2.38","32.04","23.70","78.74","15.96","15.11","51.38","9.61","7.8","55.18","1.1","0","100.00","11.40","100.00","21.37","20.04","51.61","11.47","11.05","50.94","0","0","-","0.00","100.00","8.89","92.15","1.010","18324"
"2016-03-09 - Coyotes 2, Canucks 3","Vancouver Canucks","Limited ReportFull Report","51.316666666667","42.31","64.6","39.58","25.56","51.86","33.01","22.39","38.24","36.93","2.19","1.26","63.53","1.63","1.75","48.21","18.73","21.23","46.87","6.48","12.65","33.87","6.55","8.79","42.69","1.09","0","100.00","16.60","100.00","12.28","8.7","58.53","4.54","3.66","55.39","0","0","-","0.00","100.00","17.77","39.59","30.97","11.22","23.36","32.46","1.04","1.3","44.46","9.26","94.44","9.79","96.71","1.065","18374"
"2016-03-09 - Ducks 0, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","48.4","45.61","71.66","38.89","30.99","54.3","36.33","27.01","35.43","43.26","2.45","0","100.00","1.47","3.15","31.90","23.67","33.56","41.36","9.6","14.65","39.59","8.54","10.76","44.25","2.42","0","100.00","28.36","100.00","14.31","18.55","43.55","10.08","8.49","54.27","0","0","-","0.00","100.00","11.94","29.08","29.11","5.33","13.76","27.91","0","0","-","0.00","100.00","9.06","100.00","1.091","14292"
"2016-03-09 - Islanders 3, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","51.9","51.08","50.14","50.47","37.82","40.57","48.25","26.74","28.53","48.38","1.07","3.61","22.82","2.56","2.48","50.85","19.61","21.95","47.18","11.77","9.85","54.43","10.8","8.53","55.87","1.06","2.45","30.25","9.83","71.31","7.72","12.18","38.78","4.44","8.39","34.61","0","1.22","0.00","0.00","85.43","22.57","22.38","50.21","11.4","11.62","49.54","0","0","-","0.00","100.00","3.99","87.34","0.913","18889"
"2016-03-09 - Predators 2, Flames 3","Calgary Flames","Limited ReportFull Report","48.583333333333","57.6","56.23","50.60","44.36","34.45","56.28","34.04","22.58","60.12","2.39","1.25","65.57","2.53","1.82","58.25","26.04","24.57","51.46","8.52","9.91","46.22","6.21","7.36","45.78","1.22","1.28","48.87","19.67","82.62","17.86","14.44","55.30","12.33","7.39","62.51","1.17","0","100.00","9.50","100.00","27.12","27.56","49.60","15.45","7.96","66.01","0","0","-","0.00","100.00","7.01","94.45","1.015","19289"
"2016-03-10 - Devils 3, Sharks 0","San Jose Sharks","Limited ReportFull Report","50.783333333333","52.62","42.1","55.55","32.36","22.74","58.73","25.01","16.32","60.52","0","2.52","0.00","1.34","1.35","49.86","21.22","12.9","62.19","8.28","5.31","60.92","7.25","3.99","64.49","0","1.28","0.00","0.00","67.96","12.78","7.61","62.66","6.6","4.94","57.19","0","1.24","0.00","0.00","74.85","25.13","23.98","51.17","10.06","6.15","62.05","0","0","-","0.00","100.00","0.00","84.56","0.846","16234"
"2016-03-10 - Hurricanes 3, Bruins 2","Boston Bruins","Limited ReportFull Report","51.5","50.52","52.61","48.99","40.01","33.4","54.50","29.14","22.31","56.64","1.08","1.23","46.65","1.52","2.12","41.68","21.31","20.07","51.50","4.24","5.09","45.44","3.17","5.05","38.55","0","1.23","0.00","0.00","75.58","16.92","15.05","52.94","10.87","7.39","59.52","0","0","-","0.00","100.00","24.98","27.42","47.67","12.97","7.29","64.02","1.04","0","100.00","7.99","100.00","3.69","94.48","0.982","17565"
"2016-03-10 - Jets 2, Red Wings 3","Detroit Red Wings","Limited ReportFull Report","42.25","64.64","36.66","63.81","43.64","29.22","59.90","34.66","24.82","58.27","4","1.5","72.74","1.97","1.26","60.95","26.34","20.85","55.81","5.31","8.9","37.37","5.37","5.99","47.30","0","1.5","0.00","0.00","74.89","20.93","11.99","63.58","13.4","7.37","64.54","2.81","0","100.00","20.93","100.00","27.61","16.04","63.25","14.32","11.39","55.71","1.26","0","100.00","8.82","100.00","11.55","93.96","1.055","20027"
"2016-03-10 - Oilers 2, Wild 1","Minnesota Wild","Limited ReportFull Report","46.483333333333","51.18","58.56","46.64","37.09","42.08","46.85","26.52","28.2","48.46","1.19","2.73","30.42","2.14","2.3","48.22","31.99","26.08","55.09","10.52","12.58","45.56","4.73","9.68","32.84","0","2.73","0.00","0.00","71.76","21.24","13.57","61.02","13.46","10.68","55.76","1.24","0","100.00","9.21","100.00","16.88","27.2","38.29","8.35","7.96","51.17","0","0","-","0.00","100.00","4.50","90.33","0.948","19058"
