"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2017-10-04 - Blues 5, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","46.366666666667","68.66","67.34","50.48","51.21","53.01","49.13","33.93","37.26","47.66","3.61","2.7","57.21","3.1","3.2","49.23","30.97","35.04","46.92","11.66","15.44","43.02","4.74","12.44","27.60","0","1.31","0.00","0.00","89.50","19.19","19.92","49.07","8.63","10.89","44.21","0","1.34","0.00","0.00","87.65","32.97","29.67","52.63","16.77","14.27","54.02","3.53","0","100.00","21.03","100.00","10.65","92.75","1.034","18652"
"2017-10-04 - Flames 0, Oilers 3","Edmonton Oilers","Limited ReportFull Report","52.95","82.74","57.58","58.96","65.91","41.07","61.61","47.46","26.56","64.11","2.19","0","100.00","3.94","2.06","65.64","32.65","22.91","58.76","20.03","10.51","65.59","15.69","8.08","66.01","2.19","0","100.00","13.95","100.00","12.61","12.25","50.73","5.62","4.54","55.32","0","0","-","0.00","100.00","42.42","22.27","65.57","26.52","9.42","73.80","0","0","-","0.00","100.00","4.61","100.00","1.046","18347"
"2017-10-04 - Flyers 5, Sharks 3","San Jose Sharks","Limited ReportFull Report","46.266666666667","57.29","62.19","47.95","44.66","42.58","51.19","30.43","27.33","52.68","1.23","1.37","47.38","2.73","2.82","49.14","21.53","37.76","36.32","10.54","15.63","40.26","4.73","7.17","39.76","1.2","0","100.00","25.48","100.00","10.9","22.27","32.86","4.95","10.78","31.46","0","1.36","0.00","0.00","87.35","32.26","20.46","61.19","20.7","9.38","68.82","0","0","-","0.00","100.00","4.05","94.99","0.990","17562"
"2017-10-04 - Maple Leafs 7, Jets 2","Winnipeg Jets","Limited ReportFull Report","39.133333333333","50.23","64.55","43.76","32.55","41.31","44.07","24.32","29.23","45.41","2.81","8.24","25.45","2.07","2.36","46.65","21.23","34.61","38.01","10.43","12.2","46.08","10.4","10.39","50.03","2.78","3.35","45.39","26.77","67.76","10.57","22.66","31.80","4.33","9.95","30.31","0","3.19","0.00","0.00","67.95","21.27","22.33","48.79","7.96","7.26","52.31","0","1.71","0.00","0.00","76.42","11.56","71.81","0.834","15321"
"2017-10-05 - Avalanche 4, Rangers 2","New York Rangers","Limited ReportFull Report","41.083333333333","52.3","48.73","51.76","37.23","37.55","49.79","25.52","26.42","49.13","0","3.09","0.00","2.3","2.69","46.17","30.14","29.71","50.36","13.01","15.88","45.02","7.83","10.95","41.69","0","1.55","0.00","0.00","85.88","16.71","13.96","54.48","8.16","6.07","57.34","0","1.54","0.00","0.00","74.70","17.24","14.44","54.41","8.06","8.12","49.82","0","0","-","0.00","100.00","0.00","88.32","0.883","18006"
"2017-10-05 - Canadiens 3, Sabres 2","Buffalo Sabres","Limited ReportFull Report","43.283333333333","58.71","53.3","52.42","53.86","41.25","56.63","44.04","35.66","55.26","1.31","1.4","48.26","2.57","2.27","53.11","23.23","24.05","49.14","8.29","14.07","37.08","6.99","12.45","35.95","0","0","-","0.00","100.00","15.13","9.96","60.30","8.19","4.24","65.87","0","0","-","0.00","100.00","35.19","24.19","59.26","29.6","17.39","62.99","1.31","1.3","50.21","4.43","92.52","2.97","96.07","0.990","19070"
"2017-10-05 - Capitals 5, Senators 4","Ottawa Senators","Limited ReportFull Report","50","46.85","58.35","44.53","34.57","38.3","47.44","26.26","23.68","52.58","4.58","4.86","48.54","1.6","1.97","44.89","21.06","30.68","40.71","5.76","8.72","39.76","2.35","4.91","32.34","1.19","0","100.00","50.64","100.00","15.48","21.66","41.68","10.61","8.45","55.67","2.28","5.04","31.12","21.44","40.41","25.39","21.48","54.18","13.34","8.19","61.97","1.14","0","100.00","8.51","100.00","17.45","79.49","0.969","17009"
"2017-10-05 - Coyotes 4, Ducks 5","Anaheim Ducks","Limited ReportFull Report","45.116666666667","55.8","61.19","47.70","47.88","41.86","53.35","37.48","28.8","56.55","6.23","2.84","68.73","2.43","2.37","50.63","32.12","36.4","46.88","10.47","11.75","47.12","9.31","8.81","51.40","2.43","2.85","46.03","26.07","67.67","21.26","24.99","45.97","12.39","12.77","49.24","3.99","0","100.00","32.25","100.00","21.45","20.3","51.39","14.34","5.74","71.41","0","0","-","0.00","100.00","16.63","90.15","1.068","17174"
"2017-10-05 - Flyers 0, Kings 2","Los Angeles Kings","Limited ReportFull Report","40.083333333333","58.49","60.17","49.29","46.22","50.52","47.78","28.4","35.52","44.43","2.89","0","100.00","2.69","3.06","46.79","31.97","37.89","45.77","15.77","13.79","53.34","10.19","12.06","45.81","2.89","0","100.00","28.36","100.00","16.25","23.82","40.55","10.25","7.54","57.61","0","0","-","0.00","100.00","21.12","18.86","52.83","7.79","12.98","37.50","0","0","-","0.00","100.00","10.18","100.00","1.102","18230"
"2017-10-05 - Penguins 1, Blackhawks 10","Chicago Blackhawks","Limited ReportFull Report","46.533333333333","92.08","49.83","64.89","62.73","36.69","63.10","55.63","28.5","66.12","12.75","0","100.00","3.96","1.77","69.06","37.62","19.33","66.06","15.95","9.97","61.54","16.18","8.58","65.33","6.32","0","100.00","39.06","100.00","21.92","9.24","70.34","13.32","6.06","68.75","5.07","0","100.00","38.04","100.00","47.46","26.76","63.94","24.93","12.61","66.40","1.37","0","100.00","5.49","100.00","22.92","100.00","1.229","21705"
"2017-10-05 - Predators 3, Bruins 4","Boston Bruins","Limited ReportFull Report","39.15","56.6","33.54","62.79","46.19","29.56","60.98","30.22","20.54","59.54","2.96","1.55","65.64","2","1.44","58.09","19.98","15.36","56.54","10.36","4.71","68.76","5.92","3.04","66.09","1.44","0","100.00","24.37","100.00","9.73","10.41","48.30","4.63","6.06","43.30","1.44","1.62","47.10","31.19","73.24","33.24","15.53","68.15","18.75","11.2","62.60","0","0","-","0.00","100.00","9.80","92.45","1.023","17565"
"2017-10-05 - Wild 2, Red Wings 4","Detroit Red Wings","Limited ReportFull Report","46.133333333333","50.7","54.89","48.02","42.56","43.61","49.39","29.74","37.14","44.47","2.51","2.63","48.82","1.94","2.7","41.72","22.81","28.93","44.09","9.83","13.31","42.47","6.26","13.15","32.23","0","1.31","0.00","0.00","90.01","13.07","15.49","45.76","6.45","5.25","55.16","2.46","1.33","64.88","38.08","74.64","23.63","24.18","49.42","14.49","17.39","45.45","0","0","-","0.00","100.00","8.45","92.91","1.014","19515"
"2017-10-06 - Golden Knights 2, Stars 1","Dallas Stars","Limited ReportFull Report","36.616666666667","90.12","51.18","63.78","72.14","34.96","67.36","56.15","31.49","64.07","0","1.73","0.00","3.99","1.82","68.65","40.71","20.27","66.76","20.12","13.76","59.38","15.71","10.26","60.49","0","0","-","0.00","100.00","20.57","6.59","75.74","12.73","3.33","79.27","0","1.72","0.00","0.00","48.22","36.06","22.91","61.15","21.3","14.51","59.49","0","0","-","0.00","100.00","0.00","94.50","0.945","18532"
"2017-10-06 - Islanders 0, Blue Jackets 5","Columbus Blue Jackets","Limited ReportFull Report","54.883333333333","70.74","57.26","55.26","52.79","40.34","56.69","36.2","26.3","57.92","3.2","0","100.00","2.96","2.3","56.31","27.4","26.2","51.12","9.93","10.65","48.26","7.82","8.37","48.30","2.11","0","100.00","27.00","100.00","17.89","15.29","53.92","8.01","3.18","71.59","1.1","0","100.00","13.68","100.00","36.32","31.99","53.17","17.08","14.28","54.47","0","0","-","0.00","100.00","8.84","100.00","1.088","18595"
"2017-10-06 - Panthers 3, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","45.2","44.37","64.07","40.92","31.35","52.12","37.56","25.78","36.98","41.08","3.88","4.04","49.00","1.19","2.95","28.70","14.36","34.09","29.64","5.13","17.32","22.85","5.19","15.8","24.72","2.56","4.09","38.53","49.40","74.11","9.35","16.6","36.03","6.55","10.5","38.44","1.25","0","100.00","19.08","100.00","25.65","28.71","47.18","11.46","9.97","53.48","0","0","-","0.00","100.00","15.04","89.09","1.041","19092"
"2017-10-07 - Avalanche 1, Devils 4","New Jersey Devils","Limited ReportFull Report","39.916666666667","66.06","61.68","51.72","56.99","54.22","51.24","42.65","42.57","50.05","0","1.52","0.00","3.47","3.39","50.53","37.02","35.22","51.24","12.09","13.38","47.46","9.15","13.2","40.94","0","1.56","0.00","0.00","88.20","25.56","21.51","54.31","12.3","11.84","50.96","0","0","-","0.00","100.00","24.29","27.91","46.53","19.74","17.54","52.95","0","0","-","0.00","100.00","0.00","96.42","0.964","16514"
"2017-10-07 - Blue Jackets 1, Blackhawks 5","Chicago Blackhawks","Limited ReportFull Report","53.483333333333","41.75","48.69","46.16","28.96","38.17","43.14","26.45","32.16","45.13","4.39","1.13","79.57","1.33","1.81","42.36","25.65","17.35","59.65","6.88","5.52","55.50","6.98","5.44","56.21","1.1","1.15","48.89","15.71","78.92","19.25","11.55","62.49","6.88","5.41","56.00","2.16","0","100.00","31.38","100.00","12.51","29.72","29.63","11.49","20.29","36.16","1.2","0","100.00","10.43","100.00","16.59","96.50","1.131","21264"
"2017-10-07 - Canadiens 1, Capitals 6","Washington Capitals","Limited ReportFull Report","45.55","43.89","58.94","42.68","32.88","49.84","39.75","24.16","35.79","40.30","6.48","0","100.00","2.03","2.5","44.79","23.66","28.39","45.45","8.12","10.18","44.37","8.24","6.26","56.80","3.88","0","100.00","47.10","100.00","15.92","17.71","47.35","4.15","8.66","32.37","1.32","0","100.00","31.85","100.00","16.21","28.31","36.41","8.82","17.76","33.17","1.25","0","100.00","14.14","100.00","26.83","100.00","1.268","18506"
"2017-10-07 - Flyers 3, Ducks 2","Anaheim Ducks","Limited ReportFull Report","46.133333333333","46.85","53.12","46.87","34.55","40.88","45.81","22.08","36.6","37.63","0","2.75","0.00","1.8","1.76","50.61","27.95","24.77","53.02","8.51","5.61","60.27","4.92","4.19","54.02","0","1.38","0.00","0.00","67.14","19.33","19.05","50.36","8.51","10.76","44.16","0","1.37","0.00","0.00","87.28","17.44","27.18","39.09","8.75","21.55","28.88","0","0","-","0.00","100.00","0.00","92.49","0.925","16032"
"2017-10-07 - Golden Knights 2, Coyotes 1","Arizona Coyotes","Limited ReportFull Report","44.166666666667","60.28","73.03","45.22","42.86","51.59","45.38","31.82","33.2","48.94","1.28","0","100.00","2.98","2.81","51.43","37.56","38.08","49.66","10.67","15.15","41.31","6.77","6.82","49.81","1.28","0","100.00","18.90","100.00","27.26","22.63","54.64","18.79","8.21","69.59","0","0","-","0.00","100.00","15.92","28.3","35.99","4.39","16.67","20.83","0","0","-","0.00","100.00","4.03","100.00","1.040","17125"
"2017-10-07 - Jets 3, Flames 6","Calgary Flames","Limited ReportFull Report","44.366666666667","71.14","52.96","57.33","52.67","39.6","57.08","41.62","26.45","61.14","3.96","1.46","73.11","3.04","1.83","62.49","30.8","22.71","57.56","13.03","10.2","56.10","11.75","8.7","57.45","1.34","1.46","47.78","11.39","83.19","17.95","12.49","58.97","12.2","3.99","75.36","1.32","0","100.00","10.83","100.00","32.63","25.11","56.51","15.85","10.98","59.07","1.19","0","100.00","7.54","100.00","9.51","94.50","1.040","19289"
"2017-10-07 - Kings 4, Sharks 1","San Jose Sharks","Limited ReportFull Report","38.033333333333","52.36","64.05","44.98","38.96","49.65","43.97","30.9","44.57","40.94","1.46","6.69","17.90","2.25","3.59","38.50","21.26","39.7","34.87","9.91","19.27","33.97","8.49","15.78","34.97","1.45","1.69","46.16","17.07","89.30","11.13","20.64","35.04","5.71","15.03","27.52","0","3.3","0.00","0.00","78.05","22.57","15.55","59.20","11.94","12.26","49.33","0","1.66","0.00","0.00","86.44","4.72","85.00","0.897","17562"
"2017-10-07 - Lightning 4, Panthers 5","Florida Panthers","Limited ReportFull Report","40.016666666667","76.7","43.45","63.84","61.59","36.97","62.49","50.71","24.76","67.19","5.67","4.69","54.72","3.54","2.12","62.57","42.94","25.08","63.13","14.89","6.24","70.48","14.98","3.13","82.72","2.86","1.55","64.81","19.09","50.40","27.87","18.86","59.64","18.62","10.87","63.15","2.86","3.15","47.57","15.37","70.98","32.21","17.19","65.20","15.35","10.73","58.86","0","0","-","0.00","100.00","11.17","81.06","0.922","16871"
"2017-10-07 - Oilers 2, Canucks 3","Vancouver Canucks","Limited ReportFull Report","38.233333333333","39.96","69.58","36.48","32.99","55.71","37.19","19.82","37.46","34.60","3.03","1.66","64.65","2.07","2.72","43.13","20.49","43.13","32.21","14.08","12.43","53.10","9.45","9.2","50.67","3.03","0","100.00","32.07","100.00","6.32","30.1","17.36","1.61","17.17","8.57","0","1.65","0.00","0.00","90.39","15.6","24","39.39","8.89","11.52","43.54","0","0","-","0.00","100.00","15.30","95.57","1.109","18865"
"2017-10-07 - Predators 0, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","40.7","62.69","56.43","52.63","50.45","42.48","54.29","42.54","23.34","64.57","5.77","0","100.00","3.11","1.93","61.70","24.4","25.66","48.75","7.43","7.41","50.06","7.52","4.36","63.30","1.46","0","100.00","19.41","100.00","17.45","17.7","49.65","13.79","9.89","58.23","2.84","0","100.00","20.58","100.00","32.68","27.57","54.24","18.29","7.72","70.32","1.56","0","100.00","8.55","100.00","13.56","100.00","1.136","18645"
"2017-10-07 - Rangers 5, Maple Leafs 8","Toronto Maple Leafs","Limited ReportFull Report","46.283333333333","74.33","59.48","55.55","54.77","53.16","50.75","37.36","35.95","50.96","6.24","2.62","70.40","3.38","2.78","54.91","43.27","26.67","61.86","12.6","13.02","49.18","10.18","11.59","46.77","4.93","1.31","79.01","48.41","88.70","31.3","13.46","69.94","14.52","6.49","69.10","0","0","-","0.00","100.00","25.41","28.66","46.99","10.91","16.21","40.24","1.38","1.22","53.24","12.69","92.50","16.70","92.71","1.094","19621"
"2017-10-07 - Red Wings 2, Senators 1","Ottawa Senators","Limited ReportFull Report","41.533333333333","57.07","80.39","41.52","50.05","46.22","51.99","34.82","31.19","52.75","1.33","1.53","46.65","2.58","1.88","57.80","21.91","24.23","47.49","13.43","9.23","59.26","10.85","4.57","70.37","1.33","0","100.00","12.23","100.00","8.37","14.94","35.90","5.61","4.46","55.73","0","1.52","0.00","0.00","65.91","32.31","44.38","42.13","15.54","19.04","44.95","0","0","-","0.00","100.00","3.83","95.11","0.989","14883"
"2017-10-07 - Sabres 3, Islanders 6","New York Islanders","Limited ReportFull Report","45.3","58.49","38.83","60.10","44.87","27.01","62.42","35.01","18.61","65.29","3.87","1.33","74.44","3.07","1.34","69.54","27.18","20.39","57.13","17.49","10.32","62.90","16.33","2.52","86.64","2.57","1.35","65.51","15.75","46.26","9.55","10.07","48.69","7.97","5.28","60.16","1.26","0","100.00","15.76","100.00","21.62","15.56","58.14","7.34","10.51","41.15","0","0","-","0.00","100.00","11.07","92.85","1.039","15234"
"2017-10-07 - Stars 2, Blues 4","St Louis Blues","Limited ReportFull Report","46.733333333333","43.82","41.69","51.24","29.8","28.15","51.42","22.96","27.06","45.90","3.75","1.29","74.39","1.45","1.32","52.30","15.77","18.47","46.05","6.48","6.26","50.86","5.22","6.17","45.87","1.24","1.31","48.54","23.70","78.71","9.39","11.93","44.04","5.14","8.53","37.58","2.43","0","100.00","47.24","100.00","23.71","14.7","61.74","12.9","11.04","53.89","0","0","-","0.00","100.00","16.32","95.24","1.116","18858"
"2017-10-07 - Wild 4, Hurricanes 5","Carolina Hurricanes","Limited ReportFull Report","45.95","71.34","55.69","56.16","57.26","40.26","58.71","36.69","27.73","56.95","3.64","2.78","56.69","2.46","2.98","45.23","33.72","33.63","50.07","16.6","18.44","47.37","8.24","12.64","39.44","2.4","2.8","46.17","29.11","77.89","16.89","15.41","52.29","9.92","5.54","64.17","1.24","0","100.00","12.48","100.00","29.27","17.93","62.01","17.34","9.72","64.08","0","0","-","0.00","100.00","9.93","89.96","0.999","18680"
"2017-10-08 - Canadiens 0, Rangers 2","New York Rangers","Limited ReportFull Report","49.333333333333","32.16","66.15","32.71","25.74","48","34.91","20.83","34.6","37.57","2.35","0","100.00","1.43","2.4","37.28","17.78","33.09","34.96","9.25","14.92","38.26","6.98","9.7","41.84","1.15","0","100.00","16.41","100.00","8.57","17.97","32.28","6","8.57","41.19","0","0","-","0.00","100.00","9.06","25.91","25.90","6.51","14.07","31.62","1.29","0","100.00","19.85","100.00","11.28","100.00","1.113","18006"
"2017-10-09 - Avalanche 4, Bruins 0","Boston Bruins","Limited ReportFull Report","49.7","50.8","49.89","50.45","40.34","39.58","50.48","25.35","27.12","48.31","0","2.54","0.00","2.5","2.59","49.14","20.97","25.87","44.76","11.45","12.46","47.89","10.35","9.69","51.65","0","0","-","0.00","100.00","9.22","13.67","40.28","3.27","9.19","26.25","0","1.27","0.00","0.00","86.18","25.04","23.57","51.52","11.41","8.34","57.76","0","1.35","0.00","0.00","83.84","0.00","90.63","0.906","17565"
"2017-10-09 - Blackhawks 3, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","38.85","67.72","46.74","59.17","53.52","32.36","62.32","38.73","20.29","65.62","2.94","3.29","47.15","4.42","2.1","67.75","49.39","20.77","70.40","16.17","5.2","75.68","10.78","3.44","75.82","0","1.67","0.00","0.00","51.41","32.64","15.92","67.22","22.72","10.13","69.16","3.17","0","100.00","13.98","100.00","17.84","18.76","48.74","5.53","4.97","52.69","0","1.63","0.00","0.00","67.24","7.59","83.77","0.914","19456"
"2017-10-09 - Blues 3, Islanders 2","New York Islanders","Limited ReportFull Report","40.066666666667","56.84","56.5","50.15","44.91","43.34","50.89","35.55","36.7","49.20","1.42","1.58","47.38","2.36","2.14","52.39","22.89","35.71","39.06","9.21","9.75","48.58","9.22","9.68","48.79","0","0","-","0.00","100.00","13.55","26.2","34.09","8.39","15.92","34.52","1.54","1.58","49.42","18.34","90.10","27.53","18.97","59.21","13.76","11.1","55.35","0","0","-","0.00","100.00","4.01","95.69","0.997","10673"
"2017-10-09 - Capitals 3, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","45.983333333333","71.71","45.7","61.08","57.9","30.46","65.53","32.57","20.5","61.38","3.69","1.38","72.79","2.93","1.36","68.28","38.09","21.16","64.29","14.18","8.51","62.49","7.15","5.6","56.07","1.21","0","100.00","16.96","100.00","23.57","12.78","64.84","12.06","5.42","68.97","2.59","1.37","65.40","21.52","74.70","32.68","20.43","61.54","13.45","8.17","62.23","0","0","-","0.00","100.00","11.32","93.28","1.046","19092"
"2017-10-09 - Devils 6, Sabres 2","Buffalo Sabres","Limited ReportFull Report","44.9","40.51","63.39","38.99","29.79","48.11","38.24","23.21","36.09","39.14","1.23","7.15","14.64","1.2","3.58","25.09","12.55","33.23","27.41","4.46","21.21","17.37","4.43","19.62","18.41","1.21","7.21","14.40","27.39","63.25","7.91","12.39","38.95","3.56","7.48","32.22","0","0","-","0.00","100.00","21.44","18.03","54.31","12.81","7.62","62.72","0","0","-","0.00","100.00","5.28","80.20","0.855","17697"
"2017-10-09 - Flames 2, Ducks 0","Anaheim Ducks","Limited ReportFull Report","42.766666666667","62.84","81.03","43.68","50.19","59.71","45.67","38.42","34.11","52.97","0","1.51","0.00","2.51","3.29","43.28","24.68","36.33","40.45","10.33","13.82","42.77","7.77","6.13","55.89","0","0","-","0.00","100.00","14.17","22.62","38.51","7.92","8.78","47.44","0","1.46","0.00","0.00","83.39","34.36","41.7","45.18","21.51","17.77","54.75","0","0","-","0.00","100.00","0.00","95.57","0.956","15485"
"2017-10-09 - Jets 5, Oilers 2","Edmonton Oilers","Limited ReportFull Report","48.633333333333","61.33","77.4","44.21","45.06","56.07","44.56","33.13","50.27","39.72","2.31","5.26","30.54","2.19","2.79","44.02","27.42","39.44","41.00","8.69","10.9","44.37","7.64","8.16","48.34","1.13","1.31","46.44","14.82","84.00","18.34","28.96","38.77","6.71","17.25","28.02","1.27","3.86","24.72","18.89","77.61","27.03","25.02","51.93","15.24","18.11","45.69","0","0","-","0.00","100.00","6.98","89.53","0.965","18347"
"2017-10-10 - Blackhawks 3, Canadiens 1","Montreal Canadiens","Limited ReportFull Report","44.516666666667","73.98","54.95","57.38","49.19","43.14","53.28","34.5","30.23","53.30","1.27","2.79","31.33","2.71","1.87","59.21","32.53","17.12","65.53","13.94","4.4","76.03","10.33","4.37","70.30","0","1.43","0.00","0.00","67.33","18.33","12.73","59.01","11.37","11.25","50.25","0","1.43","0.00","0.00","87.33","31.74","33.18","48.89","12.61","13.32","48.63","1.28","0","100.00","10.11","100.00","3.69","90.78","0.945","21302"
"2017-10-10 - Blue Jackets 2, Hurricanes 1","Carolina Hurricanes","Limited ReportFull Report","48.866666666667","56.24","51.01","52.44","38.64","36.99","51.09","30.55","26.59","53.47","0","1.3","0.00","1.89","2.04","47.99","24.19","18.16","57.12","9.05","3.92","69.77","5.66","2.59","68.63","0","0","-","0.00","100.00","15.1","14.18","51.58","7.1","6.32","52.94","0","1.29","0.00","0.00","79.55","29.55","29.12","50.36","17.84","16.29","52.27","0","0","-","0.00","100.00","0.00","95.12","0.951","7892"
"2017-10-10 - Blues 3, Rangers 1","New York Rangers","Limited ReportFull Report","45.783333333333","55.87","44.32","55.76","37.21","32.78","53.17","29.05","24.09","54.67","0","1.38","0.00","2.18","1.56","58.29","26.1","15.78","62.32","13.95","5.79","70.68","10.53","4.3","71.02","0","1.39","0.00","0.00","67.74","11.89","10.15","53.94","2.43","5.62","30.23","0","0","-","0.00","100.00","24.04","21.34","52.97","14.71","12.76","53.54","0","0","-","0.00","100.00","0.00","94.25","0.943","18006"
