"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2014-11-20 - Blackhawks 4, Flames 3","Chicago Blackhawks","Limited ReportFull Report","44.316666666667","60.31","40.02","60.11","41.57","22.72","64.65","30.14","13.91","68.42","4.32","1.25","77.54","2.29","0.92","71.34","32.09","8.76","78.56","10.39","2.46","80.86","8.91","1.28","87.43","1.43","0","100.00","16.09","100.00","21.78","6.26","77.67","14.29","3.79","79.02","2.83","1.3","68.52","19.82","65.72","19.75","26.55","42.65","5.49","8.85","38.27","0","0","-","0.00","100.00","14.33","91.01","1.053","19289"
"2014-11-20 - Blues 1, Canadiens 4","St Louis Blues","Limited ReportFull Report","56","56.7","56.77","49.97","44.33","41.49","51.66","32.11","31.97","50.11","1.13","4.12","21.57","2.52","2.54","49.80","27.29","28.91","48.56","10.72","12.08","47.02","7.44","10.29","41.96","1.13","2.04","35.71","15.24","80.16","16.58","16.8","49.68","6.7","10.64","38.61","0","2.04","0.00","0.00","80.85","27.81","25.51","52.16","17.71","10.7","62.33","0","0","-","0.00","100.00","3.52","87.12","0.906","21287"
"2014-11-20 - Capitals 3, Avalanche 2","Washington Capitals","Limited ReportFull Report","54.583333333333","52.91","46.69","53.12","34.4","35.91","48.93","23.94","27.92","46.16","2.32","2.03","53.35","1.82","1.47","55.40","22.08","19.38","53.27","8.2","7.02","53.86","6.95","6.04","53.49","1.16","2.02","36.57","16.74","66.61","13.92","12.28","53.14","8.01","7.38","52.05","0","0","-","0.00","100.00","21.94","20.16","52.11","9.01","12.24","42.41","1.16","0","100.00","12.85","100.00","9.70","92.73","1.024","16476"
"2014-11-20 - Coyotes 1, Stars 3","Arizona Coyotes","Limited ReportFull Report","50.566666666667","46.18","56.08","45.16","32.2","49.86","39.24","19.75","28.4","41.02","0","3.39","0.00","1.24","2.44","33.66","18.84","37.78","33.28","6.48","12.05","34.95","1.32","7.65","14.73","0","1.09","0.00","0.00","85.76","12.37","25.6","32.57","6.09","12.58","32.63","0","1.12","0.00","0.00","91.06","22.55","17.95","55.68","11.24","7.99","58.44","0","1.26","0.00","0.00","84.23","0.00","88.07","0.881","16078"
"2014-11-20 - Ducks 4, Canucks 3","Anaheim Ducks","Limited ReportFull Report","51.366666666667","44.39","56.53","43.99","30.1","35.43","45.94","24.07","27.78","46.42","3.67","2.21","62.40","1.96","1.95","50.21","30.64","32.37","48.63","10.18","11.74","46.43","8.81","9.73","47.52","3.68","2.19","62.75","41.76","77.55","20.29","20.46","49.79","6.02","9.91","37.78","0","0","-","0.00","100.00","10.44","17.58","37.25","6.89","4.61","59.89","0","0","-","0.00","100.00","15.26","92.03","1.073","18870"
"2014-11-20 - Hurricanes 2, Kings 3","Carolina Hurricanes","Limited ReportFull Report","46.45","48.65","70.35","40.88","39.08","52.43","42.70","26.42","43.22","37.94","1.31","2.44","34.89","1.75","3.08","36.17","15.57","37.08","29.57","3.89","13.69","22.12","1.28","11.32","10.16","0","2.43","0.00","0.00","78.52","11.5","23.65","32.72","6.51","14.1","31.59","0","0","-","0.00","100.00","29.44","30.95","48.75","18.12","17.61","50.71","1.21","0","100.00","6.69","100.00","4.94","94.36","0.993","18230"
"2014-11-20 - Lightning 2, Maple Leafs 5","Tampa Bay Lightning","Limited ReportFull Report","45.05","56.91","53.77","51.42","39.08","32.11","54.89","24.02","17.82","57.41","0","3.83","0.00","1.74","1.1","61.28","19.57","25.61","43.33","7.92","6.61","54.51","3.85","5.34","41.90","0","1.25","0.00","0.00","76.53","11.49","19.39","37.21","5.17","5.24","49.66","0","2.52","0.00","0.00","52.00","31.5","23.21","57.57","13.4","7.26","64.85","0","0","-","0.00","100.00","0.00","78.51","0.785","19089"
"2014-11-20 - Panthers 3, Sharks 2","Florida Panthers","Limited ReportFull Report","45.583333333333","56.44","64.41","46.70","34.46","39.84","46.38","21.32","25.59","45.44","1.39","0","100.00","1.26","1.55","44.86","18.76","23.86","44.02","2.94","5.95","33.09","1.47","3.66","28.61","0","0","-","0.00","100.00","15.97","17.63","47.53","4.17","8.61","32.65","1.38","0","100.00","33.17","100.00","27.38","31.08","46.84","15.72","12.06","56.58","0","0","-","0.00","100.00","6.52","100.00","1.065","17331"
"2014-11-20 - Predators 2, Senators 3","Nashville Predators","Limited ReportFull Report","47.766666666667","56.35","49.12","53.43","47.73","34.09","58.34","35","18.46","65.46","1.27","2.43","34.43","2.26","1.73","56.73","21.95","23.27","48.55","12.97","12.07","51.81","11.45","8.48","57.45","1.3","1.18","52.38","11.36","86.05","9.06","11.21","44.71","5.05","3.64","58.14","0","1.18","0.00","0.00","67.49","33.32","20.34","62.10","17.22","4.85","78.03","0","0","-","0.00","100.00","3.64","86.86","0.905","16796"
"2014-11-20 - Red Wings 4, Jets 3","Detroit Red Wings","Limited ReportFull Report","44.466666666667","47.44","67.74","41.19","33.32","49.77","40.10","25.38","36.59","40.95","4.16","3.88","51.73","2.27","2.8","44.69","23.15","35.52","39.46","11.08","11.77","48.48","6.77","10.63","38.91","2.79","3.88","41.86","41.22","63.55","11.94","23.96","33.26","5.44","11.93","31.33","1.38","0","100.00","25.36","100.00","20.78","24.68","45.72","11.7","12.6","48.16","0","0","-","0.00","100.00","16.39","89.40","1.058","15016"
"2014-11-20 - Wild 3, Flyers 2","Minnesota Wild","Limited ReportFull Report","40.75","48.48","63.86","43.15","39.17","41.77","48.40","29.71","33.59","46.94","3.11","1.36","69.58","1.74","2.02","46.22","14.06","22.17","38.81","9.49","10.86","46.63","7.85","9.58","45.04","1.56","1.35","53.56","19.86","85.88","4.69","11.25","29.43","1.58","4.23","27.18","0","0","-","0.00","100.00","29.89","31.81","48.44","20.44","16.78","54.91","1.55","0","100.00","7.59","100.00","10.47","95.95","1.064","19919"
"2014-11-21 - Bruins 4, Blue Jackets 3","Boston Bruins","Limited ReportFull Report","54","63.4","55.54","53.30","45.9","44.63","50.70","35.39","26.16","57.50","3.42","3.17","51.91","1.82","2.01","47.52","26.6","22.44","54.24","2.2","8.86","19.87","2.17","6.69","24.45","0","2.15","0.00","0.00","67.93","23.81","13.82","63.27","13.36","8.92","59.97","1.18","1.07","52.41","8.80","88.03","28","27.86","50.13","14.15","10.39","57.66","1.17","0","100.00","8.28","100.00","9.68","87.87","0.975","15030"
"2014-11-21 - Devils 2, Oilers 0","New Jersey Devils","Limited ReportFull Report","44.316666666667","45.61","64.68","41.36","38.01","42.73","47.08","31.87","26.43","54.67","2.89","0","100.00","2.26","1.98","53.36","23.48","23.61","49.87","10.27","7.33","58.37","8.77","4.81","64.60","1.43","0","100.00","16.34","100.00","13.43","16.19","45.32","10.11","6.48","60.93","1.41","0","100.00","13.92","100.00","17.72","27.93","38.81","13.03","12.67","50.69","0","0","-","0.00","100.00","9.06","100.00","1.091","16839"
"2014-11-21 - Islanders 5, Penguins 4","New York Islanders","Limited ReportFull Report","55.966666666667","70.09","47.91","59.40","53.09","34.66","60.51","35.42","26.27","57.41","4.52","4.04","52.82","3.07","1.49","67.28","34.92","24.3","58.96","16.4","5.84","73.73","11.7","3.85","75.26","2.29","2.01","53.36","19.62","47.86","18.85","18.18","50.90","6.8","7.93","46.15","1.11","1.03","51.97","16.38","87.02","30.29","22.81","57.04","15.87","14.44","52.36","1.01","0.95","51.50","6.34","93.44","12.78","84.62","0.974","18653"
"2014-11-22 - Blackhawks 7, Oilers 1","Chicago Blackhawks","Limited ReportFull Report","42.75","57.16","45.98","55.42","41.98","31.1","57.44","24.16","24.04","50.12","7.5","1.29","85.36","2.14","1.98","51.89","30.54","19.21","61.39","12.93","8.32","60.85","4.81","6","44.45","1.49","1.27","53.83","30.92","78.78","17.95","10.58","62.92","7.76","4.94","61.10","4.28","0","100.00","55.19","100.00","23.16","21.25","52.15","11.74","11.69","50.10","1.57","0","100.00","13.37","100.00","31.06","94.65","1.257","16839"
"2014-11-22 - Blue Jackets 2, Flyers 4","Columbus Blue Jackets","Limited ReportFull Report","47.716666666667","39.34","60.09","39.56","28.97","46.67","38.30","19.31","36.4","34.66","1.28","3.62","26.08","1.76","2.22","44.17","21.4","30","41.64","10.27","8.42","54.95","6.37","7.34","46.47","1.3","2.37","35.48","20.45","67.73","11.01","21.97","33.38","5","12.65","28.35","0","1.18","0.00","0.00","90.64","17.41","25.35","40.72","7.78","13.66","36.27","0","0","-","0.00","100.00","6.61","90.07","0.967","19846"
"2014-11-22 - Blues 3, Senators 2","St Louis Blues","Limited ReportFull Report","43.783333333333","64.97","52.77","55.18","49.34","37.22","57.00","35.76","23.8","60.04","4.37","0","100.00","1.91","2.17","46.71","25.51","28.36","47.35","6.05","7.26","45.47","4.5","6.07","42.53","2.93","0","100.00","65.24","100.00","19.69","20.77","48.67","11.69","8.96","56.59","1.44","0","100.00","12.33","100.00","34.7","21.01","62.29","16.6","8.74","65.51","0","0","-","0.00","100.00","12.22","100.00","1.122","18479"
"2014-11-22 - Canadiens 2, Bruins 0","Montreal Canadiens","Limited ReportFull Report","48.05","50.58","57.52","46.79","37.4","48.32","43.63","24.66","31.74","43.72","1.34","0","100.00","1.48","1.7","46.42","22.06","19","53.72","4.14","6.65","38.37","4.12","4.41","48.32","1.35","0","100.00","32.80","100.00","18.18","12.11","60.03","8.05","6.95","53.68","0","0","-","0.00","100.00","23.94","32.03","42.77","11.19","17.91","38.46","0","0","-","0.00","100.00","5.45","100.00","1.054","17565"
"2014-11-22 - Coyotes 4, Sharks 3","Arizona Coyotes","Limited ReportFull Report","52.166666666667","44.15","69.99","38.68","23.56","45.4","34.16","19.81","31.91","38.30","2.45","1.06","69.78","1.51","2.86","34.56","17.55","27.45","39.00","5.04","19.76","20.31","3.73","11.49","24.49","1.22","1.06","53.56","32.67","90.81","12.65","7.39","63.13","6.14","3.25","65.38","1.2","0","100.00","19.46","100.00","21.38","31.31","40.58","9.93","16.83","37.12","0","0","-","0.00","100.00","12.38","96.67","1.091","17297"
"2014-11-22 - Devils 4, Flames 5","New Jersey Devils","Limited ReportFull Report","44.883333333333","69.07","39.51","63.62","43.11","31.92","57.46","32.42","26.24","55.27","4.29","1.27","77.14","3.36","1.76","65.70","35.73","25.91","57.96","19.44","8.21","70.31","17.9","7.04","71.78","2.86","0","100.00","15.98","100.00","16.72","17.22","49.26","7.23","10.96","39.74","1.39","1.37","50.28","19.21","87.47","24.15","11.7","67.37","7.5","8.26","47.58","0","0","-","0.00","100.00","13.23","95.15","1.084","18874"
"2014-11-22 - Hurricanes 3, Avalanche 4","Carolina Hurricanes","Limited ReportFull Report","50.65","64.53","48.4","57.14","44.28","35.33","55.62","31.05","29.23","51.52","3.8","4.47","45.98","2.67","1.4","65.59","27.42","17.09","61.60","13.13","5.34","71.10","7.82","4.34","64.29","0","1.12","0.00","0.00","74.31","14.55","11.53","55.81","7.6","6.59","53.55","3.71","2.36","61.16","48.82","64.25","30.14","26.21","53.49","15.83","15.88","49.93","0","1.05","0.00","0.00","93.41","12.24","84.72","0.970","17208"
"2014-11-22 - Kings 4, Stars 5","Los Angeles Kings","Limited ReportFull Report","41.3","74.14","45.44","62.00","59.02","36.04","62.09","39.66","24.16","62.14","4.39","4.25","50.80","3.81","1.27","75.00","38.16","17.6","68.44","16.03","4.36","78.62","12.9","1.52","89.44","2.99","1.42","67.79","23.17","6.79","21.68","13.47","61.67","6.98","10.28","40.42","0","2.75","0.00","0.00","73.30","33.31","21.36","60.94","18.08","10.83","62.53","1.36","0","100.00","7.55","100.00","11.07","82.39","0.935","18111"
"2014-11-22 - Panthers 2, Predators 3","Florida Panthers","Limited ReportFull Report","47.45","45.12","71.13","38.81","37.65","60.95","38.18","29.01","48.61","37.37","0","2.44","0.00","1.13","3.5","24.39","12.91","30.59","29.68","2.54","13.32","16.00","2.51","11.08","18.45","0","1.25","0.00","0.00","88.71","10.19","17.38","36.95","5.13","12.38","29.31","0","0","-","0.00","100.00","29.7","38.82","43.34","18.33","23.92","43.38","0","1.2","0.00","0.00","95.00","0.00","94.97","0.950","17163"
"2014-11-22 - Penguins 1, Islanders 4","Pittsburgh Penguins","Limited ReportFull Report","53.233333333333","45.88","65.74","41.10","33.27","47.02","41.44","27.35","32.92","45.38","1.19","3.22","27.02","2.38","2.97","44.45","33.96","44.83","43.10","15.36","15.68","49.48","11.61","11.62","49.97","0","2.12","0.00","0.00","81.75","18.66","29.11","39.06","11.63","13.03","47.16","1.19","0","100.00","10.20","100.00","11.31","20.33","35.73","4.38","8.08","35.15","0","1.07","0.00","0.00","86.79","4.35","90.23","0.946","16170"
"2014-11-22 - Red Wings 1, Maple Leafs 4","Detroit Red Wings","Limited ReportFull Report","45.366666666667","60.71","46.77","56.49","42.44","37.13","53.34","26.44","29.24","47.49","1.34","2.56","34.36","2.59","1.73","59.99","30.01","19.23","60.95","11.02","5.03","68.68","5.41","3.84","58.51","0","0","-","0.00","100.00","18.85","14.35","56.77","6.73","9.09","42.54","1.4","1.25","52.74","20.78","86.21","31.11","26.04","54.43","14.15","16.56","46.07","0","1.4","0.00","0.00","91.52","5.06","91.26","0.963","19311"
"2014-11-22 - Sabres 2, Capitals 1","Buffalo Sabres","Limited ReportFull Report","56.15","43.99","67.23","39.55","28.29","48.36","36.91","23.62","38.5","38.02","2.26","0","100.00","2.58","2.57","50.08","26.07","37.67","40.90","18.49","11.71","61.23","16.02","9.85","61.92","2.26","0","100.00","14.12","100.00","7.74","25.84","23.04","0","11.14","0.00","0","0","-","-","100.00","14.76","28.48","34.14","6.78","17.54","27.88","0","0","-","0.00","100.00","9.56","100.00","1.096","18506"
"2014-11-22 - Wild 1, Lightning 2","Minnesota Wild","Limited ReportFull Report","50.333333333333","55.69","61.7","47.44","41.43","45.8","47.50","27.97","30.49","47.85","1.26","1.12","52.82","1.49","2.23","40.01","14.88","25.26","37.07","5.14","8.02","39.05","3.84","6.99","35.46","1.26","0","100.00","32.86","100.00","9.69","17.31","35.88","8.51","4.64","64.71","0","0","-","0.00","100.00","40.72","34.83","53.89","15.59","17.64","46.91","0","1.13","0.00","0.00","93.61","4.50","96.31","1.008","19204"
"2014-11-23 - Blackhawks 1, Canucks 4","Chicago Blackhawks","Limited ReportFull Report","48.166666666667","46.92","62.97","42.70","32.43","46.82","40.92","23.56","33.47","41.30","0","3.58","0.00","1.56","2.94","34.71","29.37","37.27","44.07","6.56","14.28","31.46","3.94","10.92","26.51","0","2.41","0.00","0.00","77.97","22.52","23.14","49.31","11.32","10.95","50.83","0","1.18","0.00","0.00","89.22","15.71","15.03","51.10","7.03","8.94","44.01","0","0","-","0.00","100.00","0.00","89.30","0.893","18663"
"2014-11-23 - Blues 4, Jets 2","St Louis Blues","Limited ReportFull Report","48.933333333333","43.95","55.33","44.27","33.43","40.85","45.01","25.94","32.32","44.52","1.3","2.31","35.89","2.05","2.75","42.64","17.58","31.88","35.55","5.07","9.32","35.23","5.02","9.43","34.71","1.3","1.15","52.92","25.88","87.76","12.43","22.65","35.44","9.99","15.48","39.21","0","1.16","0.00","0.00","92.49","21.66","11.78","64.78","9.78","5.72","63.08","0","0","-","0.00","100.00","4.99","92.84","0.978","15016"
"2014-11-23 - Canadiens 0, Rangers 5","Montreal Canadiens","Limited ReportFull Report","50","42.87","64.76","39.83","33.77","44.64","43.07","18.31","34.2","34.87","0","5.89","0.00","1.2","2.82","29.85","16.15","33.58","32.48","4.71","15.64","23.14","2.36","14.59","13.91","0","4.63","0.00","0.00","68.25","11.12","18.21","37.91","5.76","8.71","39.82","0","1.13","0.00","0.00","87.02","25.12","29.86","45.69","10.1","10.41","49.26","0","0","-","0.00","100.00","0.00","82.77","0.828","18006"
"2014-11-23 - Coyotes 1, Ducks 2","Arizona Coyotes","Limited ReportFull Report","51.066666666667","52.18","64.11","44.87","41.34","50.14","45.20","27.37","31.62","46.40","1.19","2.27","34.43","1.96","2.74","41.62","21.24","31.95","39.94","9.52","14.59","39.49","7","12.54","35.83","1.22","2.27","34.91","17.38","81.91","11.62","17.47","39.95","5.92","8.15","42.08","0","0","-","0.00","100.00","24.43","29.24","45.52","10.73","10.64","50.22","0","0","-","0.00","100.00","4.35","92.82","0.972","15928"
"2014-11-24 - Flyers 0, Islanders 1","Philadelphia Flyers","Limited ReportFull Report","51.183333333333","35.03","73.87","32.17","26.61","61.28","30.28","18.08","45.58","28.40","0","0","-","1.64","3.76","30.34","19.66","42.39","31.69","8.74","20.82","29.57","4.94","17.74","21.78","0","0","-","0.00","100.00","10.91","21.51","33.66","8.44","11.39","42.57","0","0","-","0.00","100.00","13.2","27.46","32.47","4.75","16.18","22.70","0","0","-","0.00","100.00","0.00","100.00","1.000","12409"
"2014-11-24 - Penguins 3, Bruins 2","Pittsburgh Penguins","Limited ReportFull Report","50.683333333333","58.96","48.38","54.93","44.22","40.54","52.17","35.53","25.93","57.81","1.25","2.21","36.13","1.76","2.23","44.07","25.1","25.63","49.48","8.88","13.23","40.15","3.74","8.82","29.78","1.25","1.09","53.56","33.51","87.68","16.25","12.25","57.02","11.16","4.55","71.05","0","0","-","0.00","100.00","28.96","19.35","59.95","19.08","10.3","64.94","0","1.12","0.00","0.00","89.13","3.52","91.47","0.950","17565"
"2014-11-24 - Senators 3, Red Wings 4","Ottawa Senators","Limited ReportFull Report","43.6","39.93","54.22","42.41","26.42","46.74","36.12","18.34","37.17","33.04","1.38","2.72","33.72","1.2","2.78","30.14","13.55","23.17","36.89","4.36","10.53","29.30","1.45","9.25","13.55","0","2.69","0.00","0.00","70.94","8.9","12.83","40.96","1.38","9.67","12.49","0","0","-","0.00","100.00","22.82","27.41","45.43","14.76","16.57","47.11","1.29","0","100.00","8.76","100.00","7.53","92.69","1.002","20027"
"2014-11-24 - Wild 4, Panthers 1","Minnesota Wild","Limited ReportFull Report","45.166666666667","73.12","42.31","63.34","62.05","33.8","64.74","43.99","24.74","64.00","4.26","1.26","77.14","4.13","2.02","67.10","41.37","19.8","67.63","16.4","10.45","61.08","13.41","8.12","62.28","0","1.23","0.00","0.00","84.80","25.46","9.05","73.78","14.28","4.83","74.72","4.16","0","100.00","29.12","100.00","29.72","18.4","61.77","16.49","10.39","61.34","0","0","-","0.00","100.00","9.69","94.89","1.046","8426"
"2014-11-25 - Avalanche 4, Coyotes 3","Colorado Avalanche","Limited ReportFull Report","54","52.87","56.91","48.16","38.73","48.07","44.62","31.24","35.51","46.80","3.37","3.24","50.94","1.82","2.27","44.52","26.48","20.96","55.82","8.94","13","40.75","7.74","8.85","46.66","3.41","1.07","76.09","44.04","87.89","17.22","7.85","68.69","7.64","4.38","63.58","0","1.05","0.00","0.00","75.94","23.23","26.02","47.17","13.74","16.67","45.18","0","1.18","0.00","0.00","92.92","10.78","90.87","1.016","12163"
"2014-11-25 - Devils 0, Canucks 2","New Jersey Devils","Limited ReportFull Report","53.35","42.62","59.55","41.72","30.99","47.61","39.43","18.73","37.24","33.47","0","2.17","0.00","1.8","2.81","38.98","24.93","28.72","46.47","9.16","14.02","39.53","3.42","10.85","23.94","0","2.17","0.00","0.00","79.98","15.57","14.77","51.32","6.77","5.58","54.82","0","0","-","0.00","100.00","17.22","24.44","41.34","8.61","16.2","34.71","0","0","-","0.00","100.00","0.00","94.17","0.942","18606"
"2014-11-25 - Flames 2, Ducks 3","Calgary Flames","Limited ReportFull Report","45.35","48.02","61.75","43.75","40.19","51.07","44.04","31.49","35.99","46.66","0","3.86","0.00","1.9","3.98","32.28","23.53","41.55","36.16","5.31","23.74","18.27","3.93","18.73","17.36","0","3.83","0.00","0.00","79.54","17.78","17.76","50.04","9.28","5.28","63.73","0","0","-","0.00","100.00","21.55","14.11","60.42","15.15","10.18","59.81","0","0","-","0.00","100.00","0.00","89.28","0.893","17174"
