"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2017-12-27 - Senators 1, Bruins 5","Ottawa Senators","Limited ReportFull Report","49.6","53.39","48.06","52.63","38.92","34.76","52.82","25.78","28.26","47.70","1.21","5.93","17.01","1.81","2.16","45.51","23.24","21.01","52.51","8.4","10.89","43.55","3.62","11.04","24.72","0","5.85","0.00","0.00","46.98","14.43","10.18","58.63","9.37","7.43","55.77","0","0","-","0.00","100.00","28.73","20.97","57.81","12.32","5.54","68.99","1.14","0","100.00","9.22","100.00","4.71","79.03","0.837","17565"
"2017-12-27 - Stars 2, Wild 4","Dallas Stars","Limited ReportFull Report","48.9","54.09","41.29","56.71","40.88","30.18","57.53","27.21","27.72","49.54","1.3","2.29","36.13","1.46","2.25","39.42","20.39","18.99","51.78","5.15","9.29","35.67","2.59","8.14","24.12","1.3","1.13","53.56","50.21","86.16","15.12","9.73","60.84","5.02","6","45.53","0","0","-","0.00","100.00","28.94","19.52","59.72","17.99","13.54","57.04","0","1.16","0.00","0.00","91.43","4.76","91.74","0.965","19107"
"2017-12-28 - Blackhawks 2, Canucks 5","Chicago Blackhawks","Limited ReportFull Report","45.2","56.56","42.55","57.06","43.06","35.15","55.06","32.43","29.9","52.03","1.33","6.45","17.13","1.66","2.12","43.86","24.13","22.43","51.83","5.55","8.97","38.24","4.2","7.83","34.90","0","3.84","0.00","0.00","50.90","18.23","13.66","57.16","6.6","7.96","45.33","1.32","2.59","33.84","20.06","67.48","26.71","16.56","61.73","18.58","11.24","62.31","0","0","-","0.00","100.00","4.11","78.44","0.825","18865"
"2017-12-28 - Bruins 3, Capitals 4","Boston Bruins","Limited ReportFull Report","42.783333333333","62.36","48.02","56.49","45.83","37.05","55.29","28.78","26.79","51.79","4.47","2.63","62.98","2.36","1.67","58.63","27.72","16.51","62.66","14.05","7.63","64.81","7.78","3.9","66.61","3","1.29","69.99","38.61","66.96","13.84","8.65","61.53","2.89","5.16","35.86","1.48","1.44","50.58","51.14","72.06","24.87","29.18","46.01","16.99","17.45","49.34","0","0","-","0.00","100.00","15.54","90.19","1.057","18506"
"2017-12-28 - Canadiens 1, Lightning 3","Montreal Canadiens","Limited ReportFull Report","39.766666666667","62.59","56.55","52.53","44.64","43.57","50.61","26.17","33.63","43.77","0","2.82","0.00","2.08","2.7","43.51","28.31","28.54","49.80","9.61","16.81","36.37","6.45","15.55","29.32","0","2.81","0.00","0.00","81.96","18.6","11.53","61.74","6.21","2.97","67.64","0","0","-","0.00","100.00","33","27.75","54.32","13.32","14.84","47.30","0","0","-","0.00","100.00","0.00","91.62","0.916","19092"
"2017-12-28 - Flames 2, Sharks 3","Calgary Flames","Limited ReportFull Report","50.033333333333","62.54","62.65","49.96","45.25","38.62","53.95","33.45","28.76","53.77","1.27","1.11","53.35","2.42","2.54","48.74","33.98","27.17","55.57","7.91","13.89","36.30","7.87","10.7","42.37","1.27","1.1","53.56","16.13","89.72","26.32","12.99","66.95","9","4.5","66.63","0","0","-","0.00","100.00","21.99","28.92","43.19","12.79","13.35","48.92","0","0","-","0.00","100.00","3.79","96.15","0.999","17562"
"2017-12-28 - Flyers 2, Panthers 3","Philadelphia Flyers","Limited ReportFull Report","41.033333333333","40.13","54.31","42.49","34.04","35.28","49.11","27.21","24.66","52.46","1.47","2.82","34.23","1.82","1.58","53.47","20.93","26.98","43.69","10.08","4.45","69.39","8.5","3.03","73.69","0","0","-","0.00","100.00","10.6","23.1","31.46","6.96","13.45","34.10","1.46","2.81","34.14","20.96","79.07","17.34","18.67","48.16","8.93","7.98","52.83","0","0","-","0.00","100.00","5.40","88.56","0.940","17083"
"2017-12-28 - Golden Knights 3, Kings 2","Vegas Golden Knights","Limited ReportFull Report","49.333333333333","60.66","52.63","53.55","52.79","32.52","61.88","36.06","20.55","63.70","2.51","2.27","52.55","3.35","1.74","65.85","35.63","28.2","55.82","12.49","10.33","54.72","7.53","5.83","56.36","2.52","2.26","52.66","33.39","61.23","22.85","17.94","56.01","9.82","5.98","62.15","0","0","-","0.00","100.00","24.74","19.11","56.41","18.51","8.62","68.24","0","0","-","0.00","100.00","6.97","88.95","0.959","18432"
"2017-12-28 - Maple Leafs 7, Coyotes 4","Toronto Maple Leafs","Limited ReportFull Report","48.883333333333","63.75","68.77","48.11","53.31","51.56","50.83","37.92","29.88","55.93","5.22","3.42","60.45","3.1","2.87","51.88","28.9","29.75","49.27","17.84","14.7","54.83","12.29","8.33","59.60","2.65","3.37","44.07","21.60","59.57","11.4","14.58","43.89","6.76","11.03","37.99","2.47","0","100.00","36.53","100.00","27.72","34.27","44.72","17.73","9.51","65.10","0","0","-","0.00","100.00","13.78","88.56","1.023","17125"
"2017-12-29 - Blackhawks 4, Oilers 3","Chicago Blackhawks","Limited ReportFull Report","53.783333333333","76.96","69.91","52.40","50.86","53.94","48.53","32.83","37.89","46.42","1.13","0","100.00","3.6","3.56","50.31","47.99","35.92","57.19","15.83","19.16","45.24","10.88","15.37","41.46","1.13","0","100.00","10.35","100.00","32.32","16.51","66.18","15.23","8.53","64.12","0","0","-","0.00","100.00","24.44","29.75","45.11","4.42","12.6","25.98","0","0","-","0.00","100.00","3.44","100.00","1.034","18347"
"2017-12-29 - Blue Jackets 4, Senators 5","Columbus Blue Jackets","Limited ReportFull Report","48.133333333333","49.85","61.6","44.73","34.73","40.17","46.37","24.07","30.5","44.10","3.98","5.9","40.27","2.07","2.26","47.90","28.68","26.17","52.29","12.05","8.31","59.18","3.94","8.4","31.90","1.32","3.46","27.59","33.51","58.80","16.53","17.85","48.08","6.33","7.24","46.63","1.3","1.17","52.46","20.47","83.79","17.44","28.58","37.89","11.08","9.16","54.74","1.31","1.1","54.39","11.86","87.97","16.52","80.67","0.972","17031"
"2017-12-29 - Blues 2, Stars 4","St Louis Blues","Limited ReportFull Report","45.25","64.45","77.51","45.40","49.74","50.32","49.71","38.61","31.09","55.40","2.74","2.48","52.55","2.52","2.93","46.28","23.28","37.81","38.11","9.8","16.09","37.87","6.9","10.13","40.54","0","2.47","0.00","0.00","75.65","13.41","21.71","38.19","6.75","6.42","51.27","1.4","0","100.00","20.78","100.00","31.98","30.14","51.48","19.44","11.77","62.29","1.4","0","100.00","7.19","100.00","7.10","92.04","0.991","18532"
"2017-12-29 - Flames 1, Ducks 2","Calgary Flames","Limited ReportFull Report","42.883333333333","57.57","65.93","46.61","35.95","58.15","38.21","19.43","41.2","32.05","1.42","1.32","51.74","2.55","2.26","53.01","36.95","30.4","54.86","7.19","8.28","46.47","5.72","5.56","50.73","1.41","1.32","51.76","24.70","76.30","29.34","22.43","56.68","7.09","19.39","26.77","0","0","-","0.00","100.00","17.5","33.4","34.38","5.42","16.06","25.23","0","0","-","0.00","100.00","7.28","96.80","1.041","17174"
"2017-12-29 - Flyers 5, Lightning 3","Philadelphia Flyers","Limited ReportFull Report","44.716666666667","52.66","57.46","47.82","42.76","38.38","52.70","33.93","28.29","54.53","2.86","1.24","69.78","2.74","1.79","60.49","32.97","28.97","53.23","14.58","6.15","70.34","13.07","3.81","77.41","2.87","0","100.00","21.98","100.00","18.58","22.83","44.87","9.77","12.81","43.25","0","1.29","0.00","0.00","89.94","16.98","25.72","39.76","9.94","11.74","45.85","0","0","-","0.00","100.00","8.43","95.62","1.041","19092"
"2017-12-29 - Islanders 2, Jets 4","New York Islanders","Limited ReportFull Report","42.933333333333","75.98","89.23","45.99","54.94","64.31","46.07","45.61","45.39","50.12","2.82","4.08","40.87","4.7","4.38","51.79","46.79","39.74","54.07","22.51","20.89","51.87","15.37","15.45","49.88","1.43","2.7","34.61","9.29","82.53","23.91","19.02","55.69","11.13","11.27","49.69","1.43","1.32","52.07","12.84","88.32","28.45","36.23","43.98","19.06","18.68","50.50","0","0","-","0.00","100.00","6.19","91.01","0.972","15321"
"2017-12-29 - Maple Leafs 3, Avalanche 4","Toronto Maple Leafs","Limited ReportFull Report","49.166666666667","50.79","53.7","48.61","35.22","41.14","46.12","27.86","25.37","52.34","2.47","3.45","41.68","1.62","1.84","46.80","22.38","21.36","51.18","8.87","8.21","51.92","4.99","4.69","51.54","0","1.15","0.00","0.00","75.52","13.39","13.24","50.27","7.41","7.18","50.79","0","2.31","0.00","0.00","67.75","25.26","29.67","45.99","15.31","12.37","55.32","2.29","0","100.00","14.96","100.00","8.86","86.38","0.952","18013"
"2017-12-29 - Penguins 1, Hurricanes 2","Pittsburgh Penguins","Limited ReportFull Report","50.616666666667","47.3","63.06","42.86","34.84","46.33","42.93","26.52","31.71","45.55","1.25","2.21","36.13","2.05","2.65","43.67","17.23","32.41","34.71","9.99","14.05","41.56","7.48","5.4","58.11","0","2.2","0.00","0.00","59.15","7.25","18.3","28.38","4.87","6.9","41.37","1.25","0","100.00","25.62","100.00","25.03","23.63","51.44","12.89","19.37","39.96","0","0","-","0.00","100.00","4.72","93.02","0.977","17975"
"2017-12-29 - Predators 2, Wild 4","Nashville Predators","Limited ReportFull Report","45.15","76.88","55.27","58.18","57.43","45.05","56.04","37.06","39.53","48.38","1.34","2.57","34.36","2.7","3.4","44.30","22.41","30.61","42.26","11.97","15.67","43.32","7.9","15.86","33.25","0","0","-","0.00","100.00","10.31","15.01","40.72","6.63","6.67","49.85","0","1.26","0.00","0.00","81.10","42.04","22.4","65.24","18.26","16.81","52.06","1.25","1.41","46.91","6.83","91.61","3.63","93.51","0.971","19147"
"2017-12-29 - Rangers 2, Red Wings 3","New York Rangers","Limited ReportFull Report","42.883333333333","56.5","48.26","53.93","45.8","38.9","54.07","38.21","33.64","53.18","2.96","2.58","53.35","4.39","2.34","65.27","33.22","26.39","55.73","22.86","6.39","78.15","18.11","6.45","73.73","2.96","2.57","53.56","16.35","60.19","10.72","20.15","34.72","4.44","12.17","26.72","0","0","-","0.00","100.00","20.29","20.25","50.06","14.43","15.06","48.94","0","0","-","0.00","100.00","7.74","92.31","1.001","19515"
"2017-12-29 - Sabres 4, Devils 3","Buffalo Sabres","Limited ReportFull Report","53.4","38.79","57.2","40.41","32.38","46.63","40.99","23.37","38.66","37.67","2.28","2.17","51.18","1.27","2.83","31.02","13.92","27.86","33.32","2.24","8.61","20.62","2.21","7.58","22.56","2.3","1.06","68.48","104.07","86.05","11.56","19.58","37.12","8.06","13.45","37.47","0","0","-","0.00","100.00","19.41","28.62","40.41","9.54","17.54","35.23","0","1.19","0.00","0.00","93.20","9.74","94.38","1.041","16514"
"2017-12-30 - Bruins 5, Senators 0","Boston Bruins","Limited ReportFull Report","49.616666666667","52.62","46.27","53.21","38.18","27.72","57.93","28.37","21.6","56.77","2.57","0","100.00","2.42","0.98","71.24","17.99","18.22","49.69","9.78","4.32","69.36","9.81","2.29","81.10","1.29","0","100.00","13.19","100.00","8.38","13.76","37.85","4","5.57","41.83","1.26","0","100.00","31.38","100.00","24.69","23","51.76","14.67","12.58","53.84","0","0","-","0.00","100.00","9.06","100.00","1.091","17579"
"2017-12-30 - Canadiens 0, Panthers 2","Montreal Canadiens","Limited ReportFull Report","51.433333333333","63.57","55.2","53.52","47.03","44.2","51.55","39.02","35.09","52.65","0","2.25","0.00","2.98","1.92","60.82","34.1","26.28","56.47","9.56","11.21","46.02","9.45","9.07","51.03","0","1.15","0.00","0.00","87.27","24.1","15.18","61.36","14.09","9.22","60.44","0","0","-","0.00","100.00","21.31","19.92","51.68","12.08","13.25","47.68","0","1.1","0.00","0.00","91.67","0.00","93.58","0.936","18013"
"2017-12-30 - Devils 2, Capitals 5","New Jersey Devils","Limited ReportFull Report","51.75","53.39","69.65","43.39","39.17","47.69","45.09","26.02","36.63","41.53","2.34","3.38","40.89","1.96","3.27","37.53","20.41","36.7","35.73","12.72","10.45","54.90","7.94","9.4","45.79","1.19","0","100.00","14.93","100.00","7.68","26.79","22.29","3.42","12.89","20.98","0","3.32","0.00","0.00","74.22","22.99","24.05","48.87","12.14","14.21","46.07","1.08","0","100.00","8.90","100.00","8.99","90.76","0.998","18506"
"2017-12-30 - Hurricanes 2, Blues 3","Carolina Hurricanes","Limited ReportFull Report","52.166666666667","43.11","49.63","46.48","30.19","37.36","44.69","22.22","29.22","43.20","2.33","3.31","41.33","1.67","1.65","50.29","24.2","20.48","54.17","9.32","4.53","67.28","9.21","4.59","66.74","2.35","0","100.00","25.56","100.00","14.74","16.2","47.64","6.95","9.06","43.42","0","3.26","0.00","0.00","63.96","15.17","25.2","37.57","5.18","15.79","24.71","0","0","-","0.00","100.00","10.49","88.68","0.992","18749"
"2017-12-30 - Kings 4, Canucks 3","Los Angeles Kings","Limited ReportFull Report","54.35","67.28","38.06","63.87","46.02","28.44","61.81","36.76","22.46","62.07","3.4","3.1","52.28","2.63","1.22","68.30","37.44","19.21","66.10","9.37","4.01","70.02","9.3","3.07","75.19","3.4","2.05","62.35","36.56","33.08","28.11","15.04","65.15","16.13","7.3","68.84","0","1.05","0.00","0.00","85.66","23.14","13.97","62.35","10.36","10.02","50.83","0","0","-","0.00","100.00","9.25","86.19","0.954","18865"
"2017-12-30 - Wild 0, Predators 3","Minnesota Wild","Limited ReportFull Report","44.983333333333","43.9","63.99","40.69","33.55","42.17","44.31","26.87","27.82","49.13","0","1.26","0.00","2.64","1.89","58.30","22.12","19.55","53.09","15.36","6.23","71.13","12.38","3.79","76.58","0","1.26","0.00","0.00","66.83","6.9","13.48","33.85","4.12","3.96","51.00","0","0","-","0.00","100.00","16.78","36.22","31.66","9.08","16.4","35.62","0","0","-","0.00","100.00","0.00","95.48","0.955","17459"
"2017-12-31 - Blackhawks 3, Flames 4","Chicago Blackhawks","Limited ReportFull Report","54.583333333333","63.3","62.03","50.51","52.5","50.57","50.94","34.22","37.54","47.68","2.22","1.08","67.19","3.04","2.56","54.32","29.69","21.54","57.96","10.04","12.67","44.21","4.34","8.59","33.55","1.14","0","100.00","26.23","100.00","19.32","8.87","68.54","11.02","8.71","55.84","0","1.07","0.00","0.00","87.68","30.24","32.43","48.25","16.59","16.96","49.45","1.03","0","100.00","6.22","100.00","6.49","97.11","1.036","19289"
"2017-12-31 - Coyotes 2, Ducks 5","Arizona Coyotes","Limited ReportFull Report","53.316666666667","55.06","55.62","49.75","35.06","44.86","43.87","21.86","26.43","45.27","0","4.3","0.00","1.72","2.43","41.46","25.88","23.54","52.37","7.9","11.03","41.74","5.58","8.94","38.42","0","3.23","0.00","0.00","63.84","17.69","12.6","58.39","6.77","7.83","46.39","0","1.07","0.00","0.00","86.37","24.43","22.17","52.42","6.44","7.17","47.32","0","0","-","0.00","100.00","0.00","83.74","0.837","17174"
"2017-12-31 - Islanders 1, Avalanche 6","New York Islanders","Limited ReportFull Report","47.05","59.24","87.21","40.45","34.97","67.47","34.13","26.37","53.94","32.83","1.28","4.99","20.42","1.4","4.62","23.26","21.18","45.37","31.83","6.25","23.16","21.26","4.9","19.67","19.95","0","3.74","0.00","0.00","80.99","14.62","22.27","39.64","5.02","12.81","28.15","1.27","1.21","51.28","25.35","90.56","34.84","34.99","49.89","14.64","18.45","44.24","0","0","-","0.00","100.00","4.86","90.75","0.956","17461"
"2017-12-31 - Jets 5, Oilers 0","Winnipeg Jets","Limited ReportFull Report","50.916666666667","73.19","55.39","56.92","56.17","38.53","59.32","38.64","32.65","54.20","3.79","0","100.00","2.97","1.94","60.48","30.7","26.51","53.67","14.81","8.96","62.31","10.64","3.97","72.84","3.81","0","100.00","35.81","100.00","16.24","17.21","48.56","9.13","11.84","43.54","0","0","-","0.00","100.00","27.26","20.44","57.15","15.22","14.6","51.04","0","0","-","0.00","100.00","9.81","100.00","1.098","18347"
"2017-12-31 - Lightning 5, Blue Jackets 0","Tampa Bay Lightning","Limited ReportFull Report","42.75","73.18","40.72","64.25","55.16","32.51","62.92","44.18","20.49","68.32","5.99","0","100.00","3.32","1.26","72.49","39.72","13.88","74.10","16.33","5.09","76.24","13.15","2.66","83.20","0","0","-","0.00","100.00","23.68","8.71","73.11","12.19","3.83","76.07","5.76","0","100.00","47.26","100.00","29.87","25.59","53.86","18.97","13.96","57.62","0","0","-","0.00","100.00","13.55","100.00","1.135","18878"
"2017-12-31 - Maple Leafs 3, Golden Knights 6","Toronto Maple Leafs","Limited ReportFull Report","47.1","47.43","65.45","42.02","34.26","46.4","42.47","22.28","33.93","39.64","3.85","6.23","38.19","2.21","2.3","49.04","25.74","32.82","43.96","12.42","10.18","54.95","9.78","8.98","52.14","2.62","3.72","41.33","26.80","58.56","13.22","23.26","36.24","6.15","11.85","34.18","1.27","1.24","50.52","20.65","89.50","18.28","27.14","40.25","5.46","13","29.59","0","1.36","0.00","0.00","89.53","17.28","81.64","0.989","18118"
"2017-12-31 - Penguins 1, Red Wings 4","Pittsburgh Penguins","Limited ReportFull Report","52.516666666667","60.61","46.79","56.43","48.1","35.42","57.59","38.19","24.97","60.47","0","4.46","0.00","2.39","2.55","48.38","29.44","21.92","57.33","8","10.09","44.23","7.9","7.98","49.73","0","2.23","0.00","0.00","72.03","21.02","12.02","63.63","17.01","8.04","67.89","0","2.16","0.00","0.00","73.15","26.69","24.19","52.46","12.39","8.8","58.47","0","0","-","0.00","100.00","0.00","82.12","0.821","19515"
"2017-12-31 - Sharks 0, Stars 6","San Jose Sharks","Limited ReportFull Report","48.233333333333","45.87","64.3","41.64","29.85","49.99","37.38","20.67","35.45","36.83","0","4.88","0.00","1.22","2.55","32.32","17.91","25.59","41.17","3.77","8.87","29.86","2.42","6.42","27.33","0","2.43","0.00","0.00","62.14","13.65","17.04","44.48","8.35","10.24","44.90","0","1.17","0.00","0.00","88.56","20.94","32.62","39.09","9.68","17.58","35.51","0","1.18","0.00","0.00","93.30","0.00","86.23","0.862","18532"
"2018-01-01 - Rangers 3, Sabres 2","New York Rangers","Limited ReportFull Report","46.683333333333","64.97","44.79","59.19","53.54","34.48","60.83","43.65","21.66","66.83","2.74","1.19","69.78","3.46","1.56","68.93","33.54","17.5","65.72","16.98","6.89","71.14","11.32","3.55","76.14","2.75","0","100.00","24.31","100.00","16.82","10.48","61.61","9.42","4.83","66.11","0","0","-","0.00","100.00","25.93","19.31","57.31","18.93","12.23","60.76","0","1.14","0.00","0.00","90.65","6.28","94.52","1.008","41821"
"2018-01-02 - Blue Jackets 2, Stars 1","Columbus Blue Jackets","Limited ReportFull Report","56.316666666667","50.6","39.32","56.27","39.73","24.32","62.03","27.59","20.43","57.45","2.2","1.01","68.67","1.9","1.09","63.58","21.23","11.98","63.92","6.86","6.97","49.61","6.8","5.04","57.44","0","0","-","0.00","100.00","14.32","4.88","74.60","7.74","3.06","71.66","1.13","0","100.00","14.57","100.00","19.81","17.33","53.34","11.97","9.27","56.35","1.12","1.01","52.69","9.38","89.13","7.98","95.08","1.031","17235"
"2018-01-02 - Bruins 5, Islanders 1","Boston Bruins","Limited ReportFull Report","47.2","74.2","55.41","57.25","53.6","37.54","58.81","43.83","23.81","64.80","5.39","1.17","82.10","3.23","2.57","55.66","48.42","33.71","58.95","15.24","11.62","56.75","11.12","10.52","51.38","2.71","1.17","69.88","24.34","88.91","33.61","21.89","60.56","21.67","7.24","74.95","1.32","0","100.00","6.10","100.00","24.35","20.62","54.14","10.94","5.82","65.26","1.34","0","100.00","12.25","100.00","12.29","95.07","1.074","11878"
