"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2019-12-14 - Blackhawks 3, Blues 4","Chicago Blackhawks","Limited ReportFull Report","48.1","30.81","47.34","39.42","25.12","38.57","39.44","15.29","30.36","33.49","3.18","3.74","45.99","1.17","2.79","29.66","14.34","29.28","32.87","2.2","12.58","14.86","2.19","11.71","15.72","1.06","1.85","36.43","48.43","84.23","12.31","16.47","42.76","5.39","9.46","36.32","2.01","0.95","67.97","37.30","89.97","11.97","16.34","42.29","4.47","8.06","35.68","0","0.88","0.00","0.00","89.05","20.81","87.70","1.085","18096"
"2019-12-14 - Blue Jackets 3, Senators 4","Columbus Blue Jackets","Limited ReportFull Report","50.466666666667","50.69","44.75","53.11","42.74","31.8","57.34","31.02","21.57","58.99","3.04","2.88","51.37","1.77","1.63","52.09","18","16.13","52.73","9.2","7.99","53.53","5","7.07","41.45","2.02","0.99","67.12","40.39","85.99","8.64","8.18","51.39","4.03","4.96","44.84","1.02","1.9","35.05","25.36","61.79","27.27","19.64","58.13","18.42","6.3","74.52","0","0","-","0.00","100.00","9.79","86.67","0.965","11020"
"2019-12-14 - Bruins 4, Panthers 2","Boston Bruins","Limited ReportFull Report","49.75","55.18","51.8","51.58","41.5","37.74","52.37","30.19","24.85","54.85","2.13","1.87","53.30","2.37","1.46","61.90","26.3","17.46","60.10","8.77","3.41","71.99","6.4","2.52","71.78","1.06","0.91","53.83","16.53","63.93","17.77","13.79","56.30","8.56","8.27","50.87","0","1.03","0.00","0.00","87.57","22.23","30.25","42.36","12.05","12.28","49.52","1.11","0","100.00","9.22","100.00","7.06","92.48","0.995","15157"
"2019-12-14 - Canucks 2, Sharks 4","Vancouver Canucks","Limited ReportFull Report","47.966666666667","50.97","45.26","52.97","35.14","35.55","49.71","21.35","20.26","51.32","1.01","1.93","34.43","1.91","1.56","55.08","29.05","23.74","55.03","12.1","10.72","53.02","6.94","6.87","50.24","0","0.94","0.00","0.00","86.30","16.72","13.13","56.01","4.01","3.96","50.29","1.02","0","100.00","25.52","100.00","19.99","17.84","52.84","7.57","7.36","50.71","0","1.06","0.00","0.00","85.56","4.75","90.46","0.952","16242"
"2019-12-14 - Capitals 5, Lightning 2","Washington Capitals","Limited ReportFull Report","46.216666666667","40.2","37.47","51.75","33.54","25.03","57.27","28.97","19.48","59.79","4.27","0.95","81.77","1.72","1.58","52.12","24.05","25.66","48.38","12.17","10","54.91","11.01","6.41","63.22","3.22","0","100.00","29.27","100.00","12.05","15.45","43.82","6.38","5.62","53.15","1.05","1.03","50.58","16.49","81.72","12.71","10.1","55.71","9.44","7.35","56.21","0","0","-","0.00","100.00","14.72","95.12","1.098","19092"
"2019-12-14 - Devils 2, Coyotes 1","New Jersey Devils","Limited ReportFull Report","45.45","41.87","54.93","43.26","34.59","35.01","49.70","28.21","25.66","52.36","2.11","0","100.00","1.99","1.8","52.48","15.9","27.14","36.93","8.57","11.89","41.89","8.49","4.61","64.81","2.12","0","100.00","24.93","100.00","7.41","15.2","32.77","2.1","6.71","23.83","0","0","-","0.00","100.00","21.92","21.86","50.07","14.63","13.37","52.25","0","0","-","0.00","100.00","7.49","100.00","1.075","17125"
"2019-12-14 - Flyers 1, Wild 4","Philadelphia Flyers","Limited ReportFull Report","42.033333333333","28.83","36.75","43.96","18.98","32.09","37.17","15.13","22.83","39.85","1.06","2.86","27.00","0.62","1.65","27.37","11.73","18.84","38.37","2.99","12.5","19.32","1.97","8.81","18.25","0","2.85","0.00","0.00","67.64","8.48","6.33","57.27","4.9","2.02","70.78","0","0","-","0.00","100.00","11.88","14.22","45.52","5.32","11.17","32.26","0","0","-","0.00","100.00","6.98","87.49","0.945","17140"
"2019-12-14 - Hurricanes 4, Flames 0","Carolina Hurricanes","Limited ReportFull Report","42","45.77","35.1","56.60","33","25.09","56.81","22.07","18.64","54.21","1.06","0","100.00","1.87","1.3","59.08","27.01","22.08","55.02","9.91","5.48","64.41","5.43","4.57","54.25","0","0","-","0.00","100.00","17.14","16.53","50.90","8.37","9.42","47.05","1.05","0","100.00","12.57","100.00","16.64","10.23","61.92","8.25","4.66","63.92","0","0","-","0.00","100.00","4.79","100.00","1.048","18853"
"2019-12-14 - Kings 4, Penguins 5","Los Angeles Kings","Limited ReportFull Report","44.083333333333","54.61","23.55","69.88","42.74","16.15","72.57","30.81","13.29","69.87","4.16","1.89","68.70","2.23","0.87","71.86","25.09","10.22","71.06","10.35","1.8","85.16","9.26","1.81","83.61","3.13","1.87","62.58","33.79","-3.11","14.83","8.44","63.73","10.31","3.84","72.85","1.05","0","100.00","10.20","100.00","25.63","9.59","72.76","10.48","6.59","61.39","0","0","-","0.00","100.00","13.50","85.74","0.992","18581"
"2019-12-14 - Maple Leafs 4, Oilers 1","Toronto Maple Leafs","Limited ReportFull Report","53.583333333333","59.01","49.92","54.17","49.6","39.16","55.88","33.89","30.52","52.61","3.21","0","100.00","2.99","2.11","58.65","28.67","22.24","56.32","13.28","9.74","57.68","8.81","9.78","47.38","3.22","0","100.00","36.59","100.00","15.74","12.1","56.54","8.58","6.37","57.39","0","0","-","0.00","100.00","25.61","24.41","51.21","13.48","13.17","50.59","0","0","-","0.00","100.00","9.47","100.00","1.095","18347"
"2019-12-14 - Rangers 3, Ducks 4","New York Rangers","Limited ReportFull Report","48.583333333333","51.2","48.3","51.46","42.26","41.11","50.69","31.3","30.07","51.00","3.19","0.92","77.54","2.69","1.94","58.13","28.34","23.11","55.08","13.3","8.15","62.00","9.96","7.33","57.61","1.06","0","100.00","10.63","100.00","15.24","14.86","50.62","10.54","9.46","52.72","1.05","0.96","52.27","9.98","89.84","16.33","24.28","40.21","8.72","13.28","39.64","1.11","0","100.00","12.73","100.00","10.19","96.93","1.071","14707"
"2019-12-14 - Red Wings 2, Canadiens 1","Detroit Red Wings","Limited ReportFull Report","49.95","31.25","56.59","35.58","20.89","46.57","30.96","16.35","32.48","33.48","1.06","0","100.00","0.76","1.69","31.19","14.25","26.8","34.72","3.3","7.06","31.84","2.17","6.21","25.88","1.06","0","100.00","48.84","100.00","11.1","19.33","36.48","5.32","8.3","39.03","0","0","-","0.00","100.00","14.62","28.37","34.00","7.81","17.76","30.54","0","0","-","0.00","100.00","6.46","100.00","1.065","21302"
"2019-12-14 - Sabres 2, Islanders 3","Buffalo Sabres","Limited ReportFull Report","48.65","45.19","31.48","58.94","29.96","25.14","54.37","20.83","21.1","49.68","0","1.89","0.00","0.83","1.07","43.51","12.21","12.69","49.04","1","7.79","11.40","0.99","6.87","12.61","0","1.88","0.00","0.00","72.60","11.03","4.89","69.30","4.11","3.91","51.27","0","0","-","0.00","100.00","27.25","16.51","62.27","14.3","10.41","57.89","0","0","-","0.00","100.00","0.00","91.06","0.911","13795"
"2019-12-14 - Stars 4, Predators 1","Dallas Stars","Limited ReportFull Report","49.383333333333","28.62","57.92","33.07","21.91","42.18","34.19","16.21","26.95","37.56","3.18","0.94","77.13","1.17","1.56","42.90","15.38","23.3","39.75","4.51","7.14","38.72","3.38","4.47","43.04","2.15","0.94","69.57","63.75","78.93","10.84","15.97","40.45","5.14","5.42","48.69","1.05","0","100.00","20.45","100.00","11.06","29.35","27.36","6.62","13.35","33.14","0","0","-","0.00","100.00","19.62","96.50","1.161","17586"
"2019-12-15 - Canucks 3, Golden Knights 6","Vancouver Canucks","Limited ReportFull Report","47.966666666667","40.52","64.97","38.41","33.73","48.78","40.88","23.42","39.34","37.32","2.02","3.9","34.05","1.71","3.07","35.72","23.32","33.08","41.35","5.97","12.22","32.81","3.91","11.36","25.59","2.03","0.96","67.82","52.01","91.51","16.86","21.21","44.30","12.72","10.19","55.52","0","1.92","0.00","0.00","81.18","13.42","26.25","33.82","6.06","16.69","26.64","0","0.95","0.00","0.00","94.33","8.61","90.08","0.987","18066"
"2019-12-15 - Flyers 3, Jets 7","Philadelphia Flyers","Limited ReportFull Report","49.283333333333","37.66","45.1","45.50","34.8","29.59","54.05","24.19","17.89","57.49","2.01","3.92","33.86","2.48","1.97","55.82","21.22","22.74","48.27","15.85","8.04","66.34","11.68","4.07","74.17","1.02","0.98","51.11","8.75","75.97","5.46","15.06","26.59","1.94","5.21","27.14","0","1","0.00","0.00","80.78","16.45","18.24","47.43","9.56","6.42","59.84","0.94","2.01","31.87","9.82","68.70","8.30","78.06","0.864","15325"
"2019-12-15 - Kings 4, Red Wings 2","Los Angeles Kings","Limited ReportFull Report","46.1","52.98","27.46","65.87","40.07","21.29","65.30","30.98","17.94","63.32","4.26","1.83","69.92","3.06","0.7","81.40","28.99","7.76","78.88","10.35","2.53","80.37","10.37","1.63","86.42","3.22","0","100.00","31.06","100.00","18.72","5.15","78.41","7.33","4.54","61.77","1.04","0.96","51.99","14.17","78.86","20.46","18.06","53.11","12.43","10.7","53.73","0","0.88","0.00","0.00","91.76","13.77","89.78","1.035","18540"
"2019-12-15 - Wild 3, Blackhawks 5","Minnesota Wild","Limited ReportFull Report","53.45","54.46","40.58","57.30","37.45","25.74","59.27","24.23","22.83","51.49","1.01","2.83","26.32","1.51","1.5","50.12","20.7","18.43","52.91","6.39","9.61","39.94","4.22","7.77","35.16","0","2.82","0.00","0.00","63.66","14.19","8.81","61.71","5.09","4.91","50.92","0","0","-","0.00","100.00","28.98","16.86","63.22","12.82","10.04","56.07","0.94","0","100.00","7.32","100.00","4.17","87.60","0.918","21513"
"2019-12-16 - Avalanche 2, Blues 5","Colorado Avalanche","Limited ReportFull Report","51.166666666667","41.47","50.46","45.11","33.58","40.28","45.47","21.98","27.05","44.83","1.01","1.93","34.36","2.26","2.62","46.30","24.45","36.25","40.28","7.17","9.82","42.19","6.14","6.91","47.04","1.01","0.99","50.51","16.45","85.68","17.1","26.72","39.03","7.12","12.78","35.79","0","0.95","0.00","0.00","92.58","16.54","13.22","55.57","8.76","7.17","54.97","0","0","-","0.00","100.00","4.60","92.86","0.975","18096"
"2019-12-16 - Capitals 0, Blue Jackets 3","Washington Capitals","Limited ReportFull Report","42.966666666667","38.28","31.55","54.82","28.35","28.24","50.10","17.17","20.13","46.03","0","2.92","0.00","1.73","1.5","53.53","19.57","18.79","51.02","8.06","5.81","58.10","4.99","3.93","55.94","0","2.9","0.00","0.00","26.25","11.24","13.17","46.05","3.98","9","30.68","0","0","-","0.00","100.00","14.84","8.24","64.30","7.2","4.04","64.10","0","0","-","0.00","100.00","0.00","85.51","0.855","16602"
"2019-12-16 - Oilers 2, Stars 1","Edmonton Oilers","Limited ReportFull Report","36.166666666667","32.68","43.24","43.05","26.79","29.08","47.95","19.84","22.23","47.17","1.06","0","100.00","0.99","1.86","34.72","17.77","21.22","45.57","4.39","7.84","35.92","3.24","5.21","38.34","1.06","0","100.00","32.67","100.00","13.64","13.13","50.95","6.53","7.34","47.08","0","0","-","0.00","100.00","12.48","20.77","37.54","9.02","9.57","48.53","0","0","-","0.00","100.00","5.32","100.00","1.053","18096"
"2019-12-16 - Predators 5, Rangers 2","Nashville Predators","Limited ReportFull Report","46.116666666667","41.69","41.19","50.30","32","33.23","49.06","20.33","26.85","43.09","3.19","0.92","77.54","1.76","1.66","51.54","23.44","24.46","48.94","7.57","14.33","34.58","4.35","9.82","30.71","1.08","0.92","54.10","24.86","90.65","15.87","9.91","61.56","9.46","4.58","67.38","2.1","0","100.00","22.23","100.00","13.9","12.48","52.70","5.43","9.64","36.05","0","0","-","0.00","100.00","15.69","96.56","1.122","17286"
"2019-12-16 - Senators 1, Panthers 6","Ottawa Senators","Limited ReportFull Report","46.283333333333","41.94","39.55","51.47","31.24","30.37","50.71","24.65","23.1","51.61","1.01","4.91","17.12","1.61","1.56","50.80","19.87","15.18","56.70","5","6.01","45.44","4.94","4.03","55.07","0","2.88","0.00","0.00","28.43","14.59","9.28","61.13","9.92","5.05","66.26","1.02","0.94","52.07","10.31","81.36","19.76","22","47.33","8.69","12.32","41.36","0","1.06","0.00","0.00","91.39","4.12","78.75","0.829","10448"
"2019-12-17 - Blue Jackets 5, Red Wings 3","Columbus Blue Jackets","Limited ReportFull Report","49.866666666667","52.2","22.2","70.16","43.88","20.42","68.24","33.36","14.91","69.11","2.11","1.87","53.09","2.8","0.97","74.21","22.19","12.08","64.75","10.75","2.7","79.92","8.55","1.83","82.34","1.06","0","100.00","12.38","100.00","11.49","9.35","55.12","6.21","4.73","56.79","1.05","1.91","35.53","16.93","59.63","25.74","9.09","73.91","15.37","7.36","67.61","0","0","-","0.00","100.00","6.33","87.47","0.938","17639"
"2019-12-17 - Canadiens 3, Canucks 1","Montreal Canadiens","Limited ReportFull Report","46.433333333333","46.23","47.77","49.18","39.22","38.28","50.61","25.7","31.72","44.76","1.01","0","100.00","1.7","1.7","50.03","20.94","17.92","53.89","6.39","5.6","53.30","4.23","3.91","51.97","1.01","0","100.00","23.88","100.00","14.49","12.37","53.93","5.16","5.76","47.26","0","0","-","0.00","100.00","23.4","23.36","50.03","14.2","17.61","44.64","0","0","-","0.00","100.00","3.93","100.00","1.039","18788"
"2019-12-17 - Coyotes 3, Sharks 2","Arizona Coyotes","Limited ReportFull Report","48.633333333333","34.82","40.71","46.10","23.11","30.37","43.21","13.43","22.75","37.12","3.17","1.85","63.17","1.35","1.67","44.60","18.05","19.64","47.89","5.38","8.36","39.14","4.22","6.56","39.11","2.12","0","100.00","50.21","100.00","12.66","11.17","53.14","6.21","3.71","62.60","1.05","1.92","35.38","16.93","48.26","13.73","18.12","43.11","3.04","11.48","20.94","0","0","-","0.00","100.00","23.60","91.88","1.155","16076"
"2019-12-17 - Ducks 1, Flyers 4","Anaheim Ducks","Limited ReportFull Report","45.266666666667","51.08","37.05","57.96","43","29.56","59.26","34.34","25.36","57.52","0","2.92","0.00","2.63","1.21","68.55","26.98","14.88","64.45","14.25","4.97","74.16","12.05","5.03","70.54","0","1.93","0.00","0.00","61.61","12.67","10.04","55.78","5.96","6.88","46.41","0","0.94","0.00","0.00","86.31","22.09","16.83","56.75","15.46","10.52","59.51","0","0","-","0.00","100.00","0.00","88.48","0.885","18449"
"2019-12-17 - Hurricanes 6, Jets 3","Carolina Hurricanes","Limited ReportFull Report","52.316666666667","52.64","36.37","59.14","34.23","28.63","54.45","21.31","23.54","47.51","3.2","1.85","63.37","2","2.17","47.95","24.86","20.47","54.84","10.98","10.48","51.17","9.81","8.05","54.92","3.21","1.84","63.61","32.72","77.19","13.98","9.81","58.75","3.18","6.48","32.89","0","0","-","0.00","100.00","22.1","13.39","62.27","6.08","6.19","49.58","0","0","-","0.00","100.00","15.00","92.15","1.072","15325"
"2019-12-17 - Kings 4, Bruins 3","Los Angeles Kings","Limited ReportFull Report","53.716666666667","39.35","49.48","44.30","31.3","42.86","42.21","21.73","30.3","41.76","0","1.87","0.00","0.87","1.82","32.37","11.55","21.85","34.57","2.23","5.62","28.45","1.11","4.73","19.04","0","0","-","0.00","100.00","9.25","16.21","36.32","4.13","8.67","32.27","0","0","-","0.00","100.00","26.75","24.44","52.25","15.28","14","52.18","0","1.84","0.00","0.00","86.89","0.00","93.84","0.938","17850"
"2019-12-17 - Penguins 4, Flames 1","Pittsburgh Penguins","Limited ReportFull Report","51.183333333333","47.68","57.82","45.19","36.39","46.42","43.94","30.16","32.25","48.32","2.07","0.94","68.67","1.6","2.66","37.60","16.91","27.01","38.50","4.24","9.32","31.28","4.21","5.56","43.10","0","0.94","0.00","0.00","83.06","12.66","17.57","41.87","10.47","9.43","52.61","1.05","0","100.00","10.05","100.00","21.39","29.86","41.73","12.15","17.4","41.12","0.94","0","100.00","7.72","100.00","6.86","97.07","1.039","18412"
"2019-12-17 - Predators 8, Islanders 3","Nashville Predators","Limited ReportFull Report","47.066666666667","40.57","53.59","43.09","28.07","32.3","46.50","18.38","22.18","45.31","6.33","0.92","87.27","1.69","1.34","55.77","19.59","27.54","41.57","11.97","5.45","68.72","9.8","2.84","77.53","5.3","0","100.00","54.08","100.00","7.8","21.95","26.23","1.1","9.25","10.60","0.97","0.96","50.30","88.59","89.62","18.77","18.82","49.94","7.72","8.43","47.81","0","0","-","0.00","100.00","34.46","95.84","1.303","12114"
"2019-12-17 - Sabres 3, Maple Leafs 5","Buffalo Sabres","Limited ReportFull Report","53.183333333333","45.49","51.39","46.96","36.01","42.13","46.08","24.58","29.46","45.49","2.02","3.9","34.09","1.75","2.41","42.09","23.53","31.56","42.72","5.97","8.02","42.69","3.93","7.11","35.60","0","1.95","0.00","0.00","72.52","17.09","24.11","41.49","7.87","13.14","37.47","2.02","1.92","51.21","25.67","85.35","18.19","15.37","54.19","10.69","7.84","57.69","0","0","-","0.00","100.00","8.21","86.75","0.950","19365"
"2019-12-17 - Senators 3, Lightning 4","Ottawa Senators","Limited ReportFull Report","51.35","25.68","71.28","26.48","23.96","51.74","31.65","20.89","34.05","38.02","2.03","2.88","41.33","1.55","2.53","37.96","18.17","32.25","36.04","10.2","12.28","45.38","8.04","8.58","48.38","2.05","0.94","68.48","25.45","89.02","7.93","20.12","28.28","7.07","12.88","35.43","0","1.89","0.00","0.00","85.33","7.08","34.25","17.13","5.07","12.29","29.21","0","0","-","0.00","100.00","9.70","91.56","1.013","19092"
"2019-12-17 - Wild 2, Golden Knights 3","Minnesota Wild","Limited ReportFull Report","44.8","38.75","50.65","43.35","26.59","37.5","41.49","16.19","25.68","38.67","0","2.86","0.00","1.15","2.09","35.62","17.52","26.29","40.00","4.11","8.55","32.45","1.95","4.79","28.91","0","0.99","0.00","0.00","79.35","13.34","17.92","42.68","3.01","11.82","20.27","0","1.91","0.00","0.00","83.86","15.56","21.83","41.62","9.15","8.85","50.83","0","0","-","0.00","100.00","0.00","88.88","0.889","18220"
"2019-12-18 - Avalanche 4, Blackhawks 1","Colorado Avalanche","Limited ReportFull Report","49.95","54.42","44.1","55.24","37.13","29.12","56.04","33.67","22.9","59.52","3.19","0.92","77.54","1.84","1.12","62.03","30.95","14.5","68.09","8.57","4.54","65.37","8.49","2.76","75.47","0","0","-","0.00","100.00","22.45","9.79","69.62","13.6","7.43","64.67","3.14","0","100.00","23.12","100.00","19.19","24.46","43.97","11.7","12.62","48.10","0","0.89","0.00","0.00","92.95","9.47","95.97","1.054","21481"
"2019-12-18 - Ducks 1, Devils 3","Anaheim Ducks","Limited ReportFull Report","47.466666666667","42.19","32.75","56.30","30.64","24.85","55.22","22.17","15.71","58.52","1.06","1.91","35.58","1.56","1.37","53.21","23.48","17.31","57.56","6.07","6.66","47.72","3.91","5.7","40.72","0","0","-","0.00","100.00","17.26","10.65","61.84","10.27","4.84","67.97","1.05","0.96","52.27","10.24","80.15","17.43","12.97","57.34","7.21","2.87","71.50","0","1.06","0.00","0.00","63.06","4.77","87.83","0.926","13936"
"2019-12-18 - Oilers 1, Blues 2","Edmonton Oilers","Limited ReportFull Report","43.8","32.16","47.98","40.13","30.5","38.47","44.22","24.48","32.41","43.03","0","1.93","0.00","2.07","2.36","46.81","19.32","26.64","42.03","11.36","9.83","53.62","7.08","9.95","41.56","0","0.99","0.00","0.00","90.05","7.99","16.98","32.00","7.09","7.85","47.48","0","0.95","0.00","0.00","87.92","12.26","18.4","39.99","9.19","12.4","42.57","0","0","-","0.00","100.00","0.00","94.04","0.940","18096"
"2019-12-19 - Blackhawks 4, Jets 1","Chicago Blackhawks","Limited ReportFull Report","52.55","48.25","51.23","48.50","39.94","35.8","52.74","31.98","28.81","52.61","3.18","0.95","76.98","2.4","1.34","64.11","24.44","20.45","54.44","8.96","5.3","62.84","7.82","2.66","74.63","2.14","0","100.00","27.36","100.00","15.78","14.83","51.55","9.74","12.87","43.08","0.97","1.03","48.61","9.98","92.01","22.37","25.86","46.38","13.37","10.68","55.58","0","0","-","0.00","100.00","9.95","96.70","1.066","15325"
"2019-12-19 - Canadiens 4, Flames 3","Montreal Canadiens","Limited ReportFull Report","53.15","58.55","49.91","53.98","46.38","37.37","55.38","31.59","22.25","58.68","3.04","0.94","76.30","2.76","2.04","57.45","32.5","25.5","56.03","13.26","11.68","53.16","9.09","5.9","60.66","1.01","0","100.00","11.11","100.00","19.08","13.91","57.83","11.13","5.88","65.44","1.06","0.95","52.74","9.50","83.88","23.99","21.72","52.48","11.46","9.5","54.68","0.93","0","100.00","8.13","100.00","9.61","95.76","1.054","19172"
"2019-12-19 - Golden Knights 4, Canucks 5","Vegas Golden Knights","Limited ReportFull Report","44.616666666667","57.96","35.86","61.78","43.25","33.5","56.35","36.28","25.45","58.77","3.04","2.88","51.39","3.37","2.09","61.73","35.35","17.7","66.64","19.28","7.76","71.31","17.99","5.88","75.37","2.07","1.93","51.75","11.51","67.16","16.05","10","61.61","7.15","6.93","50.76","0","0.95","0.00","0.00","86.32","14.04","15.69","47.23","8.43","10.66","44.17","0.94","0","100.00","11.12","100.00","8.38","88.70","0.971","18871"
"2019-12-19 - Hurricanes 3, Avalanche 1","Carolina Hurricanes","Limited ReportFull Report","41.55","49.23","35.22","58.30","38.41","21.43","64.19","30.27","15.68","65.88","2.07","0","100.00","2.4","0.9","72.80","24.69","15.33","61.69","10.34","3.8","73.12","9.24","2.9","76.10","1.01","0","100.00","10.94","100.00","14.25","11.65","55.03","5.14","3.89","56.97","0","0","-","0.00","100.00","22.93","14.73","60.89","14.75","7.98","64.90","1.05","0","100.00","7.14","100.00","6.83","100.00","1.068","18015"
"2019-12-19 - Islanders 3, Bruins 2","New York Islanders","Limited ReportFull Report","47.266666666667","33.22","38.92","46.05","28.43","28","50.38","16.26","18.21","47.18","2.07","0.94","68.67","1.3","1.55","45.65","16.52","18.07","47.75","7.32","8.42","46.50","2.11","4.67","31.10","1.06","0","100.00","50.21","100.00","9.16","9.63","48.75","5.13","5.81","46.91","0","0.95","0.00","0.00","83.69","15.93","18.74","45.95","7.93","6.73","54.09","0.94","0","100.00","11.83","100.00","12.72","94.82","1.075","17850"
"2019-12-19 - Kings 2, Blue Jackets 3","Los Angeles Kings","Limited ReportFull Report","48.05","41.82","40.06","51.08","32.03","26.3","54.92","22.3","17.95","55.40","2.11","0","100.00","1.67","1.61","50.97","15.24","24.06","38.78","5.43","6.44","45.75","4.33","3.72","53.78","2.12","0","100.00","48.84","100.00","9.98","17.51","36.31","3.17","8.57","27.01","0","0","-","0.00","100.00","22.18","12.99","63.06","11.68","3.68","76.03","0","0","-","0.00","100.00","9.48","100.00","1.095","17117"
"2019-12-19 - Predators 4, Senators 5","Nashville Predators","Limited ReportFull Report","54.016666666667","65.49","52.37","55.57","46.77","35.73","56.69","36.48","19.69","64.95","3.07","0.99","75.65","2.68","1.73","60.75","30.21","28.38","51.56","13.82","9.66","58.86","9.62","3.73","72.07","3.09","0.99","75.74","32.14","73.45","16.38","18.88","46.45","7.16","5.95","54.63","0","0","-","0.00","100.00","28.93","18.48","61.02","18.55","8.88","67.62","0","0","-","0.00","100.00","8.42","94.98","1.034","10407"
"2019-12-19 - Sabres 1, Flyers 6","Buffalo Sabres","Limited ReportFull Report","50.4","23.08","44.35","34.23","18.87","34.26","35.52","15.04","24.32","38.21","0","2.93","0.00","1.11","2.21","33.33","9.87","20.81","32.18","3.96","7.06","35.95","2.85","6.11","31.83","0","1.97","0.00","0.00","67.80","5.87","14.07","29.44","2.03","8.4","19.48","0","0","-","0.00","100.00","11.5","21.82","34.52","8.77","9.73","47.40","0","0.95","0.00","0.00","90.28","0.00","87.96","0.880","18124"
"2019-12-19 - Stars 4, Lightning 3","Dallas Stars","Limited ReportFull Report","52.466666666667","25.18","69.61","26.57","20.66","53.34","27.92","14.75","42.02","25.98","2.03","0.99","67.20","1.35","2.73","33.04","14.93","34.06","30.47","7.1","16.93","29.55","5.96","13.1","31.27","1.01","0.99","50.51","16.95","92.44","7.72","17.33","30.82","4.01","7.95","33.50","1.02","0","100.00","25.54","100.00","9.83","33.46","22.71","4.05","19.99","16.84","0","0","-","0.00","100.00","13.74","97.65","1.114","19092"
"2019-12-19 - Wild 8, Coyotes 5","Minnesota Wild","Limited ReportFull Report","43.35","41.98","50.38","45.45","35.47","37.07","48.90","28.92","27.22","51.51","7.41","2.85","72.25","2.83","1.59","64.03","24.96","19.42","56.24","13.25","7.32","64.42","9.96","6.49","60.56","4.3","0.94","82.05","43.21","85.49","11.89","11.99","49.80","7.4","4.75","60.92","2.11","1.03","67.24","28.52","78.34","15.94","26.46","37.60","10.68","14.8","41.91","1.05","0.88","54.39","9.87","94.03","25.62","89.54","1.152","15582"
"2019-12-20 - Capitals 6, Devils 3","Washington Capitals","Limited ReportFull Report","44.15","53.72","23.33","69.72","40.55","18.15","69.08","24.9","16.29","60.45","4.2","1.84","69.52","2.11","1.25","62.78","30.28","13.28","69.50","10.47","7.16","59.38","5.14","7.19","41.71","1.06","1.83","36.70","20.58","74.61","19.78","5.9","77.01","7.28","3.59","66.98","1.04","0","100.00","14.28","100.00","22.98","9.25","71.31","11.65","4.43","72.43","2.05","0","100.00","17.64","100.00","16.87","88.70","1.056","15021"
"2019-12-20 - Maple Leafs 6, Rangers 3","Toronto Maple Leafs","Limited ReportFull Report","49.283333333333","56","34.09","62.16","45.16","28.19","61.57","32.37","18.22","63.99","5.31","2.8","65.50","3.15","1.78","63.89","33.77","18.89","64.14","8.63","12.49","40.86","5.39","9.86","35.34","2.14","2.77","43.63","39.72","71.95","25.38","6.22","80.32","17.26","0.9","95.03","2.01","0","100.00","11.66","100.00","15.82","12.48","55.90","8.47","5.24","61.81","1.05","0","100.00","12.44","100.00","16.42","84.64","1.011","16909"
"2019-12-20 - Penguins 5, Oilers 2","Pittsburgh Penguins","Limited ReportFull Report","52.05","44","37.92","53.71","31.32","31.32","50.00","23.22","20.78","52.77","3.21","0.95","77.14","1.75","1.75","50.08","21.22","22.16","48.93","10.2","7.13","58.86","5.68","4.46","56.02","2.16","0.93","69.96","38.13","79.15","11.22","14.61","43.44","4.32","4.56","48.63","0","0","-","0.00","100.00","20.16","15.2","57.01","13.44","10.65","55.79","1.05","0","100.00","7.84","100.00","13.82","95.42","1.092","18347"
"2019-12-20 - Stars 4, Panthers 7","Dallas Stars","Limited ReportFull Report","48.6","35.62","45.95","43.67","25.06","37.82","39.85","22.33","29.41","43.15","3.02","4.91","38.09","1.31","2.52","34.17","16.27","22.57","41.89","5.86","10.08","36.75","4.8","10.21","31.96","1.01","1.97","33.92","21.06","80.72","10.18","12.71","44.49","8.58","5.09","62.78","2","0","100.00","23.25","100.00","15.33","21.52","41.59","7.13","14.25","33.35","0","3.08","0.00","0.00","78.43","13.53","83.31","0.968","14040"
"2019-12-21 - Blackhawks 5, Avalanche 3","Chicago Blackhawks","Limited ReportFull Report","46.233333333333","44.02","45.59","49.12","28.98","31.69","47.76","23.21","25.6","47.55","4.09","2.88","58.74","0.99","1.98","33.41","20.01","21","48.79","4.07","6.74","37.65","3.04","5.88","34.05","2.07","0.94","68.72","68.12","83.99","15.64","14.52","51.84","8.05","7.01","53.44","1.02","0.94","52.07","12.71","86.57","20.68","21.01","49.59","10.04","11.68","46.23","0.94","0.95","49.79","9.34","91.90","17.63","88.77","1.064","18056"
