"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2019-10-19 - Bruins 3, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","51.833333333333","46.36","55.71","45.42","36.62","42.89","46.06","26.44","32.18","45.10","2.88","2.03","58.67","1.99","2.21","47.45","24.83","24.93","49.90","9.85","11.08","47.06","8.95","6.98","56.17","0.94","1.04","47.62","10.52","85.17","15.17","13.68","52.59","7.95","7.02","53.13","0.94","0","100.00","11.84","100.00","18.73","29.58","38.77","9.33","17.05","35.36","0.95","0.94","50.21","10.14","94.50","10.88","93.70","1.046","19394"
"2019-10-19 - Canadiens 5, Blues 2","St Louis Blues","Limited ReportFull Report","41.016666666667","30.37","19.92","60.39","25.66","18.59","57.99","20.28","16.43","55.25","0.92","2.11","30.50","1.21","0.79","60.52","16.55","8.78","65.35","3.34","4.43","42.95","3.31","3.36","49.66","0","1.07","0.00","0.00","68.12","13.07","4.39","74.84","6.41","3.18","66.87","0","0","-","0.00","100.00","14.07","11.09","55.92","10.48","10.03","51.10","0.89","1.05","45.77","8.49","89.49","4.55","87.19","0.917","18096"
"2019-10-19 - Canucks 0, Devils 1","New Jersey Devils","Limited ReportFull Report","37.3","23.17","32.98","41.26","14.02","18.6","42.97","10.1","13.7","42.43","0","0","-","0.86","1.31","39.43","14.59","21.27","40.68","3.86","8.15","32.17","2.96","5.08","36.83","0","0","-","0.00","100.00","10.85","12.98","45.53","1.97","3.03","39.35","0","0","-","0.00","100.00","8.25","11.31","42.19","5.2","5.54","48.43","0","0","-","0.00","100.00","0.00","100.00","1.000","13818"
"2019-10-19 - Flames 1, Kings 4","Los Angeles Kings","Limited ReportFull Report","37.566666666667","37.32","31.8","53.99","28.04","21.29","56.84","24.69","12.04","67.22","1.93","0","100.00","1.45","1.29","52.84","21.84","20.25","51.89","8.17","5.87","58.18","8.28","4.8","63.33","0.99","0","100.00","11.95","100.00","13.91","14.04","49.78","7.2","4.89","59.57","0.95","0","100.00","13.16","100.00","11.25","12.41","47.56","8.02","2.55","75.85","0","0","-","0.00","100.00","7.83","100.00","1.078","18230"
"2019-10-19 - Golden Knights 3, Penguins 0","Pittsburgh Penguins","Limited ReportFull Report","46.8","41.02","29.29","58.34","28.66","24.74","53.67","22.36","20.37","52.32","0","0","-","1.65","1.39","54.30","15.55","18.45","45.75","5.35","7.66","41.10","2.72","6.56","29.30","0","0","-","0.00","100.00","10.12","10.93","48.07","7.6","6.39","54.33","0","0","-","0.00","100.00","22.8","7.5","75.24","10.15","5.24","65.93","0","0","-","0.00","100.00","0.00","100.00","1.000","18610"
"2019-10-19 - Islanders 3, Blue Jackets 2","Columbus Blue Jackets","Limited ReportFull Report","58","70.1","55.38","55.87","41.38","45.52","47.62","31.11","33.48","48.16","1.85","2.11","46.65","2.02","2.06","49.60","25.01","22.64","52.49","9.19","9.79","48.41","9.28","7.56","55.12","0.92","2.12","30.25","9.89","71.98","15.66","13","54.64","5.61","5.19","51.98","0","0","-","0.00","100.00","32.9","27.3","54.65","11.31","18.6","37.81","0.89","0","100.00","7.86","100.00","5.94","93.69","0.996","15276"
"2019-10-19 - Panthers 3, Predators 2","Nashville Predators","Limited ReportFull Report","50.633333333333","49.11","45.19","52.08","34.44","35.4","49.31","18.8","25.64","42.31","0.95","1.08","46.92","1.3","1.63","44.27","15.77","14.22","52.58","4.57","6.6","40.92","0.89","5.51","13.87","0","1.08","0.00","0.00","80.35","11.15","7.78","58.90","5.69","5.34","51.59","0","0","-","0.00","100.00","31.54","28.74","52.32","12.27","14.77","45.38","0.88","0","100.00","7.20","100.00","5.06","95.80","1.009","17534"
"2019-10-19 - Sabres 4, Sharks 3","San Jose Sharks","Limited ReportFull Report","42.8","36.19","40.06","47.46","29.54","33.56","46.81","20.02","27.05","42.54","0.92","4.23","17.94","1.7","2.22","43.37","16.9","22.36","43.05","7.32","10.81","40.39","5.5","8.55","39.13","0.92","3.18","22.43","16.70","62.86","9.57","11.63","45.15","4.81","6.21","43.65","0","1.05","0.00","0.00","83.07","16.26","15.7","50.87","7.71","10.23","43.00","0","0","-","0.00","100.00","4.61","84.38","0.890","17562"
"2019-10-19 - Senators 2, Coyotes 5","Arizona Coyotes","Limited ReportFull Report","46.766666666667","59.75","45.72","56.65","36.24","37.38","49.23","20.12","23.39","46.24","2.92","0","100.00","2.36","1.1","68.29","25.77","16.37","61.16","12.12","4.94","71.04","7.16","3.9","64.76","1.95","0","100.00","27.29","100.00","13.82","11.07","55.54","5.1","5.81","46.74","0","0","-","0.00","100.00","26.45","25.31","51.10","7.72","9.64","44.49","0.95","0","100.00","12.25","100.00","14.50","100.00","1.145","17125"
"2019-10-19 - Stars 4, Flyers 1","Philadelphia Flyers","Limited ReportFull Report","48.35","44.24","36.87","54.55","32.32","27.97","53.60","26.33","14.87","63.92","0.94","2.09","31.13","1.26","1.1","53.34","13.53","14.75","47.84","4.52","3.25","58.14","3.65","2.1","63.43","0","2.09","0.00","0.00","0.59","8.82","11.46","43.50","4.66","3.01","60.76","0","0","-","0.00","100.00","26.59","16.68","61.46","15.93","6.71","70.37","0.95","0","100.00","5.94","100.00","3.58","85.96","0.895","18003"
"2019-10-20 - Canadiens 3, Wild 4","Minnesota Wild","Limited ReportFull Report","48.25","46.09","65.93","41.14","35.48","47.88","42.56","25.19","30.86","44.95","1.87","2.11","46.91","2.07","2.75","42.90","19.57","22.32","46.72","11.92","9.62","55.35","9.35","7.43","55.71","0.92","1.06","46.44","9.82","85.76","7.51","12.83","36.91","4.8","6.29","43.26","0.95","0","100.00","19.76","100.00","21.68","33.33","39.41","7.98","16.03","33.24","0","1.05","0.00","0.00","93.43","7.41","93.15","1.006","17344"
"2019-10-20 - Canucks 3, Rangers 2","New York Rangers","Limited ReportFull Report","46.5","44.49","68.69","39.31","35.4","55.26","39.05","29.34","36.96","44.25","1.87","1.08","63.45","2.15","3.39","38.83","25.49","37.26","40.62","10.37","19.38","34.86","9.48","7.91","54.49","0.91","0","100.00","9.58","100.00","14.71","18.23","44.65","10.94","7.65","58.84","1.03","1.04","49.72","9.39","86.42","17.7","27.63","39.04","8.03","20.46","28.18","0","0","-","0.00","100.00","6.37","97.09","1.035","17030"
"2019-10-20 - Capitals 5, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","47.833333333333","57.53","46.92","55.08","38.17","35.67","51.69","31.99","27.83","53.48","2.8","2.13","56.75","2.53","1.86","57.68","32.63","21.93","59.81","14.2","10","58.68","11.55","8.85","56.62","2.77","2.14","56.37","23.94","75.81","18.15","12.13","59.94","9.39","4.2","69.09","0","0","-","0.00","100.00","16.1","18.5","46.52","8.08","11.76","40.70","0","0","-","0.00","100.00","8.75","92.34","1.011","21187"
"2019-10-20 - Flames 2, Ducks 1","Anaheim Ducks","Limited ReportFull Report","52.9","48.61","55.58","46.65","37.82","43.57","46.46","23.25","29.44","44.13","0.94","2.07","31.33","1.82","2.19","45.42","25.56","25.9","49.67","11.97","8.51","58.43","7.39","6.32","53.91","0.94","0","100.00","12.73","100.00","13.61","17.24","44.12","4.87","5.14","48.61","0","1.05","0.00","0.00","79.55","20.86","27.95","42.74","10.94","16.69","39.60","0","0.94","0.00","0.00","94.38","4.06","92.98","0.970","15690"
"2019-10-20 - Oilers 0, Jets 1","Winnipeg Jets","Limited ReportFull Report","48.333333333333","31.99","39.16","44.96","19.36","30.96","38.47","9.72","22.62","30.06","0","0","-","0.98","1.61","37.79","16.18","13.63","54.27","3.74","4.26","46.74","1.89","3.16","37.44","0","0","-","0.00","100.00","12.55","9.31","57.42","3.89","5.14","43.03","0","0","-","0.00","100.00","15.62","21.5","42.07","3.94","13.18","23.04","0","0","-","0.00","100.00","0.00","100.00","1.000","15321"
"2019-10-21 - Avalanche 1, Blues 3","St Louis Blues","Limited ReportFull Report","41.633333333333","37.13","22.16","62.63","26.53","13.7","65.94","18.33","8.77","67.65","0","0","-","1.5","1.01","59.81","20.81","8.91","70.03","8.78","6.02","59.32","7","3.98","63.78","0","0","-","0.00","100.00","12.14","2.94","80.53","3.89","1.03","79.07","0","0","-","0.00","100.00","13.69","11.6","54.14","6.39","3.76","62.94","0","0","-","0.00","100.00","0.00","100.00","1.000","18096"
"2019-10-21 - Blue Jackets 4, Maple Leafs 3","Toronto Maple Leafs","Limited ReportFull Report","46.716666666667","42.93","41.48","50.86","29.8","31.06","48.97","21.16","24.77","46.06","1.87","1.08","63.44","1.09","1.74","38.48","15.93","20.09","44.22","2.75","6.44","29.93","1.83","5.33","25.59","1.86","1.08","63.21","101.47","79.70","13.23","13.61","49.29","6.73","8.27","44.86","0","0","-","0.00","100.00","24.21","19.6","55.26","12.73","10.18","55.55","0","0","-","0.00","100.00","8.83","95.66","1.045","18898"
"2019-10-21 - Golden Knights 2, Flyers 6","Philadelphia Flyers","Limited ReportFull Report","43.966666666667","51.46","32.04","61.63","40.32","27.99","59.03","28.39","22.51","55.78","3.97","0","100.00","1.83","1.46","55.63","21.63","19.38","52.74","6.06","4.9","55.25","6.13","4.84","55.91","1.97","0","100.00","32.08","100.00","15.94","14.16","52.95","6.17","11.78","34.39","1","0","100.00","16.24","100.00","21.77","11.63","65.18","10.97","6.14","64.12","1.07","0","100.00","9.73","100.00","13.97","100.00","1.140","16780"
"2019-10-21 - Senators 1, Stars 2","Dallas Stars","Limited ReportFull Report","45.816666666667","52.62","24.76","68.00","38.72","17.49","68.89","31.62","14.68","68.29","0.94","0","100.00","2.31","0.74","75.71","24.74","10.07","71.06","11.6","3.13","78.73","8.91","3.1","74.20","0.94","0","100.00","10.56","100.00","13.22","6.8","66.04","7.96","5.04","61.24","0","0","-","0.00","100.00","19.97","12.96","60.64","12.66","5.41","70.06","0","0","-","0.00","100.00","2.98","100.00","1.030","17896"
"2019-10-22 - Canucks 5, Red Wings 2","Detroit Red Wings","Limited ReportFull Report","37.483333333333","36.07","39.27","47.87","27.85","30.52","47.71","18.94","25.29","42.82","0","2.13","0.00","2.41","1.04","69.80","23.29","15.65","59.82","9.58","2.25","81.00","6.77","2.25","75.09","0","0","-","0.00","100.00","13.8","13.2","51.12","6.91","8.19","45.74","0","1.04","0.00","0.00","87.31","11.18","19.86","36.01","5.08","12.64","28.66","0","1.05","0.00","0.00","91.66","0.00","91.57","0.916","18455"
"2019-10-22 - Capitals 5, Flames 3","Calgary Flames","Limited ReportFull Report","45.516666666667","43.82","44.57","49.58","35.94","35.67","50.19","25.98","25.84","50.13","1.84","4.27","30.15","1.63","1.69","49.10","17.23","19.52","46.88","4.41","5.48","44.56","4.42","4.33","50.49","1.83","1.08","62.79","41.30","75.04","12.71","14.15","47.31","7.51","8.49","46.94","0","1.05","0.00","0.00","87.60","24.96","22.73","52.34","13.18","11.91","52.54","0","2.16","0.00","0.00","81.82","7.09","83.49","0.906","18002"
"2019-10-22 - Coyotes 3, Rangers 2","New York Rangers","Limited ReportFull Report","47.333333333333","32.87","51.8","38.82","24.5","34.79","41.32","15.16","27.44","35.59","0.92","1.06","46.65","1.55","2.48","38.41","15.72","29.92","34.45","7.27","10.76","40.33","5.5","9.6","36.40","0.92","1.06","46.44","16.70","88.98","8.35","19.29","30.22","2.91","7.37","28.33","0","0","-","0.00","100.00","14.39","19.96","41.89","6.64","9.56","40.99","0","0","-","0.00","100.00","6.09","96.15","1.022","17435"
"2019-10-22 - Ducks 1, Predators 6","Nashville Predators","Limited ReportFull Report","42.216666666667","32.75","40.1","44.95","25.86","28.15","47.89","22.51","19.78","53.22","3.97","1","79.79","1.86","1.25","59.89","21.96","18.44","54.35","8.05","8.96","47.32","8.16","6.93","54.07","2.92","0","100.00","35.77","100.00","14.21","9.38","60.25","9.45","3.85","71.07","0.94","1","48.56","9.97","74.06","8.63","22.2","27.99","4.46","8.84","33.51","0","0","-","0.00","100.00","17.62","94.92","1.125","17424"
"2019-10-22 - Golden Knights 2, Blackhawks 1","Chicago Blackhawks","Limited ReportFull Report","45.05","29.7","42.34","41.22","25.27","31.15","44.79","21.23","24.32","46.61","0.94","0","100.00","0.78","1.29","37.78","8.83","15.04","36.99","2.87","3.07","48.28","2.9","1.98","59.40","0.94","0","100.00","32.46","100.00","6.03","11.78","33.85","4.93","7.05","41.18","0","0","-","0.00","100.00","18.9","22.7","45.43","11.66","14.03","45.39","0","0","-","0.00","100.00","4.44","100.00","1.044","21172"
"2019-10-22 - Kings 3, Jets 2","Winnipeg Jets","Limited ReportFull Report","43.35","42.15","54.84","43.46","29.57","41.59","41.55","16.79","30.85","35.24","1.85","2.11","46.65","1.41","2.22","38.80","20.92","28.05","42.72","6.23","11.98","34.22","3.61","10.84","24.97","0","1.06","0.00","0.00","90.23","14.53","16.27","47.17","3.76","8.36","31.01","1.92","1.05","64.62","51.15","87.41","19.4","22.43","46.38","8.44","10.75","43.98","0","0","-","0.00","100.00","11.01","93.15","1.042","15325"
"2019-10-22 - Maple Leafs 2, Bruins 4","Boston Bruins","Limited ReportFull Report","46.033333333333","46.1","32.98","58.29","37.79","26.16","59.09","31.86","22.18","58.96","2.88","1.01","73.98","2.26","1.12","66.78","25.32","11.32","69.11","11.59","4.2","73.41","10.72","3.16","77.22","1.93","0","100.00","18.02","100.00","13.81","7.07","66.15","8.82","3.03","74.40","0.95","1.06","47.26","10.75","65.13","18.28","19.86","47.93","10.22","13.92","42.34","0","0","-","0.00","100.00","9.03","95.44","1.045","17193"
"2019-10-22 - Oilers 0, Wild 3","Minnesota Wild","Limited ReportFull Report","49.9","55.53","32.98","62.74","35.78","27.19","56.81","25.18","20.81","54.75","1.93","0","100.00","2.22","0.88","71.68","26.88","10.75","71.43","9.2","2.9","76.05","7.24","1.9","79.19","0.94","0","100.00","13.01","100.00","17.97","7.72","69.94","9.18","4.96","64.90","0.94","0","100.00","10.26","100.00","23.3","19.75","54.12","6.41","11.66","35.45","0","0","-","0.00","100.00","7.67","100.00","1.077","17189"
"2019-10-22 - Penguins 2, Panthers 4","Florida Panthers","Limited ReportFull Report","55.316666666667","41.98","41.6","50.23","32.95","30.85","51.65","20.98","22.85","47.86","2.88","2.03","58.67","1.63","1.55","51.31","21.46","19.47","52.44","7.67","7.14","51.76","4.92","4.03","54.98","1.93","1.01","65.66","39.27","74.92","13.92","12.19","53.33","8.85","8.17","51.97","0","1.02","0.00","0.00","87.49","18.1","18.36","49.65","7.08","8.38","45.81","0.95","0","100.00","13.36","100.00","13.71","91.13","1.048","12738"
"2019-10-22 - Sharks 3, Sabres 4","Buffalo Sabres","Limited ReportFull Report","48.616666666667","26.93","45.03","37.42","22.49","34.77","39.28","17.95","26.22","40.64","1.87","3.14","37.26","1.92","2","48.95","18.52","25.43","42.14","12.76","12.82","49.88","11.02","7.33","60.07","1.86","2.14","46.49","16.87","70.79","5.6","12.72","30.57","3.83","7.42","34.03","0","1.06","0.00","0.00","85.73","7.35","16.61","30.66","2.87","10.42","21.61","0","0","-","0.00","100.00","10.40","88.01","0.984","15876"
"2019-10-23 - Penguins 2, Lightning 3","Tampa Bay Lightning","Limited ReportFull Report","48.8","54.82","43.46","55.78","45.06","35.02","56.27","37.36","29.82","55.61","1.87","2.07","47.45","2.29","1.92","54.35","25.72","24.13","51.60","9.55","9.68","49.65","7.76","8.55","47.58","1.86","2.07","47.34","23.96","75.80","16.17","14.42","52.86","13.5","11.32","54.39","0","0","-","0.00","100.00","21.85","17.48","55.56","11.13","8.94","55.44","0","0","-","0.00","100.00","5.00","93.07","0.981","19092"
"2019-10-23 - Red Wings 2, Senators 5","Ottawa Senators","Limited ReportFull Report","44.883333333333","52.67","40.65","56.44","43.67","33.25","56.77","34.29","26.57","56.34","2.86","2.07","58.00","2.77","1.66","62.51","31.22","21.96","58.71","14.83","5.11","74.37","11.94","3.02","79.82","0.94","1.06","47.08","7.88","64.95","16.49","16.47","50.03","9.02","11.97","42.98","1.9","1.06","64.26","21.09","91.16","19.21","16.49","53.81","12.14","10.68","53.22","0","0","-","0.00","100.00","8.33","92.22","1.005","11026"
"2019-10-24 - Capitals 3, Oilers 4","Edmonton Oilers","Limited ReportFull Report","50.133333333333","53.85","49.37","52.17","37.47","35.2","51.56","30.07","25.38","54.23","1.89","2.07","47.82","2.35","1.56","60.14","28.5","25.03","53.24","13.52","5.56","70.86","10.96","3.38","76.45","0.93","0","100.00","8.48","100.00","14.79","19.59","43.03","5.67","10.53","35.02","0.95","1.05","47.40","16.71","90.01","21.63","18.95","53.30","12.38","7.19","63.26","0","0.94","0.00","0.00","86.95","6.30","91.85","0.982","17144"
"2019-10-24 - Coyotes 2, Islanders 4","New York Islanders","Limited ReportFull Report","51.883333333333","39.53","42.86","47.98","26.11","28.41","47.89","20.23","18.74","51.92","2.88","1.01","73.98","1.62","1.83","47.00","28.43","29.44","49.13","10.53","6.13","63.22","9.71","4.09","70.36","2.87","1.01","73.99","29.58","75.30","18.12","22.99","44.07","3.99","9.07","30.55","0","0","-","0.00","100.00","9.31","13.21","41.34","5.4","4.69","53.56","0","0","-","0.00","100.00","14.21","94.60","1.088","10752"
"2019-10-24 - Ducks 1, Stars 2","Dallas Stars","Limited ReportFull Report","50.85","47.23","38.96","54.80","31.09","26.05","54.40","22.81","16.4","58.17","1.93","0","100.00","1.95","1.13","63.30","23.08","15.9","59.22","8.91","5","64.06","7","1.97","78.07","1.93","0","100.00","27.60","100.00","14.38","10.74","57.24","7.01","5.01","58.29","0","0","-","0.00","100.00","17.12","18.71","47.79","8.73","8.34","51.12","0","0","-","0.00","100.00","8.47","100.00","1.085","17754"
"2019-10-24 - Flyers 4, Blackhawks 1","Chicago Blackhawks","Limited ReportFull Report","49.533333333333","42.72","37.87","53.01","29.19","27.58","51.41","20.56","23.06","47.13","0.95","4.26","18.26","1.91","2.29","45.48","22.06","24.24","47.64","11.38","13.33","46.05","8.77","11.11","44.12","0.93","4.29","17.79","10.60","61.34","10.37","11.09","48.32","7.37","3.25","69.42","0","0","-","0.00","100.00","13.62","8.95","60.34","3.36","7.79","30.14","0","0","-","0.00","100.00","4.63","81.54","0.862","21315"
"2019-10-24 - Hurricanes 3, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","48","31.58","45.37","41.04","23.69","27.37","46.39","18.13","21.07","46.25","2.82","3.14","47.27","1.18","1.67","41.47","15.28","24.39","38.53","5.39","8.51","38.76","3.61","5.27","40.64","0.92","3.15","22.56","25.46","40.18","9.68","15.93","37.79","6.46","4.18","60.68","1.03","0","100.00","15.92","100.00","12.91","20.04","39.17","6.21","10.64","36.87","0.95","0","100.00","15.23","100.00","15.55","85.08","1.006","15398"
"2019-10-24 - Kings 2, Blues 5","St Louis Blues","Limited ReportFull Report","46.516666666667","52.05","29","64.22","38.22","27.22","58.40","25.52","22.17","53.51","0.94","2.11","30.87","1.94","1.11","63.57","23.89","15.4","60.80","9.25","5.12","64.36","6.51","4.01","61.86","0.94","1.06","47.08","14.47","73.61","14.71","10.18","59.11","7.79","8.15","48.88","0","1.05","0.00","0.00","87.09","25.14","11.93","67.82","10.39","8.1","56.18","0","0","-","0.00","100.00","3.70","90.47","0.942","18096"
"2019-10-24 - Panthers 5, Flames 6","Calgary Flames","Limited ReportFull Report","51.633333333333","37.05","34.8","51.57","22.93","26.92","46.00","14.89","18.71","44.32","3.8","5.1","42.67","1.61","2","44.58","20.51","25.55","44.53","9.55","10.45","47.73","8.71","7.13","54.98","3.79","2.02","65.23","43.54","71.65","11.03","14.94","42.46","3.94","7.02","35.94","0","3.13","0.00","0.00","55.35","16.07","9.93","61.80","1.97","4.83","28.99","0","0","-","0.00","100.00","25.51","72.71","0.982","18011"
"2019-10-24 - Sabres 2, Rangers 6","New York Rangers","Limited ReportFull Report","43.3","34.65","45.89","43.02","28.6","28.11","50.44","20.13","21.6","48.24","4.9","2.01","70.92","1.4","1.09","56.21","15.36","22.03","41.09","7.87","4.97","61.31","7.03","3.95","64.03","2.9","0","100.00","41.21","100.00","7.61","16.49","31.58","3.11","8.67","26.42","0.98","1","49.48","31.39","88.49","14.35","18.25","44.02","6.69","7.83","46.08","1.06","0.94","53.04","15.85","88.01","24.34","90.70","1.150","16913"
"2019-10-24 - Sharks 4, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","49.95","49.48","35.17","58.45","35.13","25.19","58.25","25.08","18.5","57.55","1.86","2.13","46.68","2.47","1.31","65.46","33.01","14.33","69.73","13.45","5.57","70.70","13.52","4.51","74.98","1.85","1.08","63.09","13.68","76.00","19.43","8.87","68.66","5.69","5.35","51.56","0","0.97","0.00","0.00","81.83","13.72","16.24","45.79","4.66","8.66","34.96","0","0","-","0.00","100.00","7.42","88.51","0.959","21052"
"2019-10-24 - Wild 0, Predators 4","Nashville Predators","Limited ReportFull Report","53.916666666667","42.89","49.98","46.18","27.87","35.78","43.79","18.54","22.79","44.85","2.92","0","100.00","1.31","1.64","44.39","14.12","15.12","48.28","5.96","7.23","45.19","5.09","6.1","45.52","0.96","0","100.00","18.93","100.00","8.26","7.8","51.42","2.97","4.01","42.54","0.95","0","100.00","31.97","100.00","24.31","25.45","48.85","10.57","9.79","51.92","1.06","0","100.00","10.05","100.00","15.74","100.00","1.157","17386"
"2019-10-25 - Avalanche 6, Golden Knights 1","Vegas Golden Knights","Limited ReportFull Report","46.116666666667","34.83","61.19","36.27","26.09","44.53","36.95","19.17","38.87","33.04","0.92","4.27","17.78","1.23","1.68","42.21","14.81","22.54","39.65","5.18","6.82","43.13","4.29","5.64","43.21","0","1.08","0.00","0.00","80.81","9.42","15.94","37.16","6.35","9.77","39.40","0.96","2.09","31.47","15.12","78.59","14.35","30.48","32.01","6.82","22.5","23.25","0","1.05","0.00","0.00","95.32","4.82","89.01","0.938","18420"
"2019-10-25 - Capitals 6, Canucks 5","Vancouver Canucks","Limited ReportFull Report","46.6","49.7","39.36","55.81","33.76","26.25","56.26","23.44","18.48","55.91","2.97","4.09","42.09","1.99","1.38","58.95","22.8","16.92","57.39","10.8","4.14","72.31","7.94","3.1","71.92","1.94","1.06","64.72","24.46","65.85","12.08","12.49","49.17","5.91","8.96","39.75","0.94","2.06","31.42","15.94","77.05","21.12","16.96","55.46","8.51","6.48","56.79","0","0.93","0.00","0.00","85.61","12.67","77.89","0.906","18871"
"2019-10-25 - Coyotes 5, Devils 3","New Jersey Devils","Limited ReportFull Report","47.8","35.94","30.46","54.13","26.6","21.87","54.88","20.96","15.42","57.61","1.89","3.08","37.98","1.24","0.72","63.32","17.75","8.31","68.12","4.67","1.07","81.44","2.84","1.05","72.92","0","1.06","0.00","0.00","-0.43","13.03","7.16","64.55","9.52","4.03","70.23","0.95","1.02","48.10","9.96","74.64","18.13","19.99","47.55","8.7","8.15","51.63","0.95","0.94","50.21","10.87","88.50","9.00","80.02","0.890","14724"
"2019-10-25 - Islanders 4, Senators 2","Ottawa Senators","Limited ReportFull Report","43.516666666667","37.57","44.4","45.83","27.7","35.34","43.94","17.8","20.57","46.39","0.94","3.14","23.13","1.53","1.87","44.96","22.34","18.65","54.50","6.91","13.35","34.11","4.28","9.83","30.33","0.94","2.09","31.03","22.01","78.71","15.2","5.39","73.82","6.34","3.06","67.46","0","0","-","0.00","100.00","11.71","21.47","35.29","5.42","6.85","44.16","0","1.12","0.00","0.00","83.70","5.30","84.75","0.901","11189"
"2019-10-25 - Sabres 2, Red Wings 0","Detroit Red Wings","Limited ReportFull Report","47","38.73","30.98","55.56","29.63","25.68","53.57","26","22.39","53.73","0","1.06","0.00","1.44","1.1","56.58","16.43","10.93","60.06","6.41","7.73","45.34","6.47","7.69","45.67","0","0","-","0.00","100.00","9.83","3.31","74.83","8.29","2.13","79.58","0","0","-","0.00","100.00","20.5","18.89","52.04","10.31","12.65","44.90","0","1.05","0.00","0.00","91.67","0.00","95.28","0.953","18616"
"2019-10-25 - Sharks 1, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","45.916666666667","42.12","32.62","56.35","31.11","22.98","57.52","20.83","14.59","58.81","2.85","1.06","72.98","1.42","0.85","62.57","21.35","11.82","64.37","7.27","4.36","62.49","5.44","3.28","62.37","0.92","0","100.00","16.88","100.00","14.01","7.49","65.15","7.7","2.1","78.56","1.92","1.05","64.66","25.01","49.91","16.82","19.61","46.17","6.64","9.13","42.12","0","0","-","0.00","100.00","13.69","92.76","1.065","19102"
"2019-10-26 - Blackhawks 0, Hurricanes 4","Carolina Hurricanes","Limited ReportFull Report","51.916666666667","47.56","53.43","47.09","38.66","40.99","48.53","27.01","28.67","48.51","1.98","0","100.00","2.52","2.27","52.60","24.59","23.76","50.87","12","8.05","59.85","8.11","5.97","57.58","0.98","0","100.00","12.06","100.00","12.68","15.42","45.14","6.11","5","54.98","0.94","0","100.00","15.42","100.00","15.77","25.57","38.14","10.58","15.21","41.01","0","0","-","0.00","100.00","7.35","100.00","1.073","15738"
"2019-10-26 - Blue Jackets 4, Flyers 7","Philadelphia Flyers","Limited ReportFull Report","43.333333333333","48.28","34.08","58.62","35.77","27.51","56.53","27.65","23.1","54.48","1.87","4.2","30.77","1.58","2.2","41.79","17.29","15.18","53.25","7.98","8.73","47.77","6.25","8.67","41.88","0.92","3.2","22.30","14.69","63.10","9.15","6.61","58.06","3.69","2.1","63.71","0","0","-","0.00","100.00","25.86","15.63","62.32","16.73","11.37","59.54","0.95","0.94","50.21","5.66","91.75","6.75","81.82","0.886","17840"
"2019-10-26 - Blues 0, Bruins 3","Boston Bruins","Limited ReportFull Report","39.3","32.16","21.32","60.13","23.45","16.03","59.40","15.16","12.27","55.26","0.99","0","100.00","0.94","0.31","75.12","11.14","6.78","62.16","4.9","0.99","83.22","3","0.97","75.46","0","0","-","0.00","100.00","6.34","5.6","53.11","1.03","0.97","51.28","0","0","-","0.00","100.00","20.73","13.81","60.02","11.27","8.96","55.69","1.06","0","100.00","9.43","100.00","6.52","100.00","1.065","17193"
"2019-10-26 - Ducks 5, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","40.7","34.56","37.18","48.18","24.68","26.62","48.11","20.43","24.25","45.72","0","3.21","0.00","1.55","1.4","52.69","17.63","18.85","48.33","6.06","5.6","52.00","6.06","5.59","52.04","0","2.16","0.00","0.00","61.25","11.29","13.47","45.59","5.52","9.65","36.38","0","1.05","0.00","0.00","89.10","15.55","13.59","53.36","8.69","7.96","52.18","0","0","-","0.00","100.00","0.00","86.77","0.868","18039"
"2019-10-26 - Flames 1, Jets 2","Winnipeg Jets","Limited ReportFull Report","47.3","55.82","51.55","51.98","41.72","37.82","52.45","32.34","25","56.40","0","0","-","1.41","1.76","44.48","22.38","23.46","48.83","3.58","9.74","26.89","1.77","7.5","19.13","0","0","-","0.00","100.00","18.89","13.78","57.82","14.4","4.11","77.77","0","0","-","0.00","100.00","31.54","25","55.78","14.44","12.43","53.75","0","0","-","0.00","100.00","0.00","100.00","1.000","33518"
"2019-10-26 - Kings 1, Wild 5","Minnesota Wild","Limited ReportFull Report","48.566666666667","40.94","46.05","47.06","32.2","32.69","49.62","23.98","22.21","51.92","4.86","1.01","82.77","1.82","1.16","61.06","18.31","15.99","53.39","10.82","6.17","63.70","9.07","4.09","68.91","3.87","0","100.00","42.72","100.00","7.54","9.69","43.75","3.15","8.02","28.18","0","1.06","0.00","0.00","86.81","13.52","22.84","37.18","9.56","8.02","54.36","0.95","0","100.00","9.90","100.00","20.25","95.45","1.157","17444"
