"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2021-04-24 - Canadiens 2, Flames 5","Montreal Canadiens","Limited ReportFull Report","46","42.78","31.52","57.58","32.11","28.23","53.21","21.11","23.29","47.55","1.06","3.84","21.56","1.58","1.08","59.25","18.62","11.86","61.10","6.3","4.94","56.08","4.28","4.05","51.34","1.06","1.98","34.84","24.76","51.14","12.23","7","63.57","5.13","4.92","51.04","0","1.91","0.00","0.00","61.22","23.47","17.37","57.46","11.41","12.54","47.64","0","0","-","0.00","100.00","5.00","83.49","0.885","0"
"2021-04-24 - Capitals 6, Islanders 3","Washington Capitals","Limited ReportFull Report","56.816666666667","60.06","35.02","63.17","47.3","25.92","64.60","32.87","18.08","64.52","6.39","0","100.00","2.41","2.03","54.21","29.86","19.44","60.57","12.2","9.7","55.72","8.81","7.97","52.51","3.22","0","100.00","36.59","100.00","17.96","9.49","65.43","8.63","2.71","76.09","2.09","0","100.00","24.23","100.00","25.36","15.92","61.44","14.52","7.31","66.51","1.12","0","100.00","7.69","100.00","19.44","100.00","1.194","1400"
"2021-04-24 - Coyotes 4, Kings 0","Arizona Coyotes","Limited ReportFull Report","51.25","62.03","42.09","59.58","49.07","27.96","63.70","36.72","19.36","65.48","3.22","0","100.00","2.66","1.62","62.15","29.35","20.99","58.30","7.98","9.57","45.48","6.8","6.07","52.85","2.14","0","100.00","31.48","100.00","21.63","11.23","65.83","11.01","3.63","75.19","1.04","0","100.00","9.45","100.00","25.46","16.11","61.25","16.66","7.56","68.80","0","0","-","0.00","100.00","8.76","100.00","1.088","1497"
"2021-04-24 - Devils 2, Penguins 4","New Jersey Devils","Limited ReportFull Report","54.016666666667","40.46","51.94","43.78","34.57","42.92","44.62","28.69","34.4","45.47","2.02","1.93","51.13","1.96","2.21","47.09","20.74","20.45","50.35","10.09","8.09","55.50","9.96","7.18","58.11","1.02","0.96","51.46","10.26","86.57","10.55","12.53","45.70","8.96","11.09","44.70","1.02","0.95","51.90","11.41","91.45","18.58","27.75","40.10","8.99","16.09","35.85","0","0","-","0.00","100.00","7.04","94.39","1.014","4672"
"2021-04-24 - Golden Knights 5, Ducks 1","Vegas Golden Knights","Limited ReportFull Report","52.033333333333","46.44","39.64","53.95","39.91","28.36","58.46","28.38","13.81","67.26","5.31","0.92","85.28","2.63","1.59","62.28","22.69","14.48","61.05","12.5","7.45","62.67","9.06","4.08","68.98","4.28","0.91","82.51","47.24","77.73","10.42","6.79","60.56","7.72","1.83","80.84","0","0","-","0.00","100.00","22.24","21.99","50.28","11.77","5.96","66.39","1.12","0","100.00","9.49","100.00","18.72","93.36","1.121","1717"
"2021-04-24 - Hurricanes 3, Panthers 4","Carolina Hurricanes","Limited ReportFull Report","43.8","28.96","43.89","39.76","21.38","32.23","39.88","12.79","25.08","33.77","2.13","1.87","53.22","1.31","1.96","40.04","11.99","20.93","36.41","3.3","5.4","37.92","1.11","2.72","29.05","0","0","-","0.00","100.00","8.78","15.34","36.40","4.29","9.39","31.35","0","1.99","0.00","0.00","78.82","15.78","21.23","42.64","6.17","12.07","33.83","1.05","0","100.00","17.08","100.00","16.68","92.53","1.092","4838"
"2021-04-24 - Maple Leafs 4, Jets 1","Toronto Maple Leafs","Limited ReportFull Report","39.816666666667","36","30","54.55","27.18","22.75","54.44","21.68","14.82","59.40","2.07","0.94","68.67","1.41","1","58.58","17.34","14.42","54.60","8.66","4.41","66.25","7.56","4.42","63.12","2.07","0.94","68.72","27.35","78.69","8.83","9.89","47.19","4.36","3.77","53.62","0","0","-","0.00","100.00","17.56","10.87","61.77","9.85","4.57","68.32","0","0","-","0.00","100.00","9.54","93.63","1.032","0"
"2021-04-24 - Senators 2, Canucks 4","Ottawa Senators","Limited ReportFull Report","41.166666666667","48.32","37.34","56.41","32.15","29.11","52.48","17.62","23.21","43.16","2.02","1.89","51.74","1.53","1.11","58.03","25.1","11.68","68.23","5.01","0.93","84.29","3.97","0","100.00","1.01","0","100.00","25.48","-","19.76","10.91","64.43","5.04","6.88","42.30","0","1.9","0.00","0.00","72.43","22.04","22.67","49.29","8.58","16.74","33.89","0.94","0","100.00","10.93","100.00","11.48","91.87","1.033","0"
"2021-04-24 - Stars 2, Red Wings 1","Dallas Stars","Limited ReportFull Report","50","62.55","30.92","66.92","50.89","22.67","69.19","41.79","15.8","72.56","1.01","0.94","51.74","3.34","0.88","79.16","30.71","14.7","67.63","16.42","3.8","81.20","13.14","2.9","81.91","1.01","0","100.00","7.69","100.00","14.25","11.03","56.38","6.12","3.94","60.86","0","0.95","0.00","0.00","75.92","30.5","12.96","70.18","21.4","6.99","75.37","0","0","-","0.00","100.00","2.42","94.03","0.964","0"
"2021-04-24 - Wild 6, Sharks 3","Minnesota Wild","Limited ReportFull Report","55.533333333333","52.18","38.92","57.27","34.14","32.13","51.52","27.19","22.04","55.24","4.26","2.75","60.78","1.97","1.82","51.96","20.59","16.15","56.04","9.19","10.02","47.85","8.1","8.33","49.30","2.17","2.72","44.40","26.85","67.30","11.65","5.88","66.44","5.55","3.59","60.74","0.97","0","100.00","17.50","100.00","26.6","22.16","54.55","12.6","9.71","56.48","1.05","0","100.00","8.36","100.00","15.68","87.51","1.032","0"
"2021-04-25 - Blue Jackets 3, Lightning 4","Columbus Blue Jackets","Limited ReportFull Report","51.35","36.78","47.25","43.77","26.63","38.05","41.17","20.43","22.1","48.05","3.12","1.87","62.59","1.65","1.98","45.37","25.11","28.2","47.10","9.52","6.39","59.86","7.32","2.78","72.47","3.13","0.92","77.31","42.75","66.96","15.52","21.91","41.46","5.14","8.72","37.09","0","0.95","0.00","0.00","89.13","11","18.76","36.95","7.01","10.59","39.83","0","0","-","0.00","100.00","15.29","91.55","1.068","4200"
"2021-04-25 - Bruins 0, Penguins 1","Boston Bruins","Limited ReportFull Report","57.683333333333","43.44","50.23","46.37","35.52","36.22","49.51","28.22","27.47","50.68","0","0.94","0.00","1.34","1.93","40.84","13.58","28.92","31.95","2.13","10.47","16.91","1.05","9.65","9.85","0","0","-","0.00","100.00","11.32","18.58","37.86","9.23","6.8","57.59","0","0.95","0.00","0.00","86.06","24.98","20.76","54.61","15.68","10.94","58.90","0","0","-","0.00","100.00","0.00","96.56","0.966","4672"
"2021-04-25 - Devils 3, Flyers 4","New Jersey Devils","Limited ReportFull Report","52.5","43.01","54.03","44.32","34","38.14","47.13","24.26","27.22","47.12","3.19","0.92","77.54","1.5","1.48","50.35","18.28","14.58","55.63","7.56","2.75","73.31","5.33","2.78","65.73","3.2","0","100.00","60.03","100.00","10.85","11.68","48.15","5.23","9.41","35.71","0","0.96","0.00","0.00","89.79","21.36","36.13","37.16","12.6","14.31","46.84","0","0","-","0.00","100.00","13.15","96.61","1.098","3651"
"2021-04-25 - Sabres 3, Rangers 6","Buffalo Sabres","Limited ReportFull Report","47.4","42.05","30.49","57.97","36.08","28.01","56.29","25.78","16.65","60.76","2.02","2.87","41.23","1.58","1.41","52.70","17.37","14.23","54.97","4.93","4.03","55.03","4.86","3.03","61.62","1.01","0","100.00","20.79","100.00","12.09","10.46","53.62","4.86","4.12","54.11","0","0","-","0.00","100.00","23.53","14.65","61.63","14.81","8.53","63.44","0.94","2.96","24.08","6.34","65.31","7.82","82.74","0.906","1800"
"2021-04-26 - Avalanche 1, Blues 4","Colorado Avalanche","Limited ReportFull Report","51.483333333333","55.08","30.1","64.67","36.61","26.45","58.05","23.45","20.18","53.75","0","2.96","0.00","2.13","1.32","61.75","21.12","16.42","56.25","10.83","6.02","64.27","5.73","6.1","48.42","0","0.96","0.00","0.00","84.20","10.16","10.62","48.89","4.88","7.1","40.77","0","1.92","0.00","0.00","72.96","28.92","13.01","68.96","11.57","6.87","62.76","0","0","-","0.00","100.00","0.00","85.33","0.853","0"
"2021-04-26 - Canadiens 2, Flames 1","Montreal Canadiens","Limited ReportFull Report","48.333333333333","37.99","35.94","51.39","29.57","29.4","50.14","21.14","18.02","53.99","1.06","0","100.00","1.3","1.23","51.35","15.02","14.1","51.57","3.2","4.57","41.15","3.16","1.83","63.31","1.06","0","100.00","33.48","100.00","11.88","9.57","55.38","7.42","4.86","60.42","0","0","-","0.00","100.00","20.9","19.99","51.11","9.47","9.51","49.90","0","0","-","0.00","100.00","5.00","100.00","1.050","0"
"2021-04-26 - Canucks 1, Senators 2","Vancouver Canucks","Limited ReportFull Report","53.983333333333","36.71","47.07","43.82","28.03","32.81","46.07","21.99","23.83","47.99","1.01","1.89","34.89","1.03","1.54","39.89","12.26","27.12","31.14","3.13","6.67","31.97","2.05","2.9","41.35","0","0","-","0.00","100.00","9.02","20.68","30.37","4.06","12.7","24.23","0","1.9","0.00","0.00","85.08","17.54","17.39","50.21","11.62","8.25","58.48","0.94","0","100.00","8.07","100.00","4.60","92.08","0.967","0"
"2021-04-26 - Coyotes 4, Sharks 6","Arizona Coyotes","Limited ReportFull Report","46.016666666667","34.54","44.24","43.84","26.87","32.81","45.02","19.46","27.41","41.52","4.04","4.9","45.16","1.57","2.36","39.98","14.42","19.58","42.41","5.89","9.1","39.29","3.85","6.12","38.62","3.08","1.95","61.18","79.98","68.07","8.37","10.63","44.05","4.86","7.09","40.65","0","0","-","0.00","100.00","17.06","19.59","46.55","9.49","12.11","43.94","0.93","3.07","23.29","9.81","74.66","20.74","82.12","1.029","520"
"2021-04-26 - Ducks 1, Kings 4","Anaheim Ducks","Limited ReportFull Report","52.233333333333","42.69","45.9","48.19","31.83","35.06","47.59","19.29","21.55","47.23","1.01","1.93","34.43","1.55","1.33","53.73","19.86","18.1","52.32","6.02","6.93","46.49","0.97","4.98","16.36","0","0.99","0.00","0.00","80.13","13.68","11.36","54.63","7.02","2.99","70.10","0","0","-","0.00","100.00","18.64","22.04","45.82","9.25","11.72","44.10","0.93","0.95","49.61","10.08","91.93","5.26","91.03","0.963","1373"
"2021-04-26 - Hurricanes 3, Stars 4","Carolina Hurricanes","Limited ReportFull Report","54.95","49.94","46.05","52.02","38.28","37.2","50.71","26.75","30","47.13","3.04","1.93","61.12","2.1","2.15","49.47","23.63","21.96","51.83","6.95","9.99","41.03","4.89","9.08","35.00","1.04","0.99","51.13","21.18","89.10","16.4","12.15","57.44","6.96","8.96","43.74","1.06","0.95","52.74","15.20","89.42","21.38","17.07","55.61","14.66","9.86","59.80","0.94","0","100.00","6.40","100.00","11.35","93.56","1.049","5364"
"2021-04-26 - Oilers 6, Jets 1","Edmonton Oilers","Limited ReportFull Report","54.55","53.42","47.29","53.04","37.24","36.41","50.56","30.34","27.13","52.80","6.43","0","100.00","2.24","1.94","53.59","28.04","30.93","47.54","5.78","8.49","40.50","3.43","5.21","39.72","2.17","0","100.00","63.39","100.00","22.45","22.13","50.36","14.1","13.5","51.10","4.1","0","100.00","29.10","100.00","21.75","14.38","60.19","10.39","8.65","54.58","0","0","-","0.00","100.00","21.19","100.00","1.212","0"
"2021-04-26 - Panthers 1, Predators 4","Florida Panthers","Limited ReportFull Report","50.366666666667","58.58","27.32","68.20","46.67","24.06","65.98","34.82","20.16","63.33","0","2.92","0.00","2.76","1.56","63.87","36.97","18.7","66.40","15.28","7.74","66.37","10.02","7.84","56.12","0","2.9","0.00","0.00","63.05","21.35","11.07","65.85","12.01","7.03","63.08","0","0","-","0.00","100.00","20.73","7.01","74.73","12.73","3.94","76.35","0","0","-","0.00","100.00","0.00","85.53","0.855","0"
"2021-04-27 - Bruins 3, Penguins 1","Boston Bruins","Limited ReportFull Report","49.966666666667","46.96","33.29","58.52","40.36","19.42","67.51","30.63","15.86","65.88","3.18","0.92","77.62","2.61","1.19","68.72","22.49","12.75","63.82","8.68","2.75","75.92","7.56","2.78","73.11","1.08","0","100.00","14.32","100.00","13.9","9.9","58.42","7.36","5.61","56.74","2.02","0.96","67.83","27.52","82.88","21.29","14.94","58.76","12.52","5.65","68.91","0","0","-","0.00","100.00","10.39","94.22","1.046","4672"
"2021-04-27 - Flyers 4, Devils 6","Philadelphia Flyers","Limited ReportFull Report","50.716666666667","49.81","38.63","56.32","38.18","31.4","54.87","26.61","22.35","54.35","4.04","2.87","58.45","2.78","1.69","62.23","28.57","20.68","58.02","11.84","8.77","57.45","8.75","6.83","56.17","2.03","0.94","68.34","23.23","86.21","16.53","12.03","57.89","6.96","5.02","58.09","1.02","0.98","51.15","14.70","80.54","20.49","15.46","56.99","10.87","10.54","50.78","0.94","0.95","49.79","8.63","91.02","15.18","87.15","1.023","3600"
"2021-04-27 - Hurricanes 5, Stars 1","Carolina Hurricanes","Limited ReportFull Report","49.5","53.26","38.23","58.21","38.21","28.45","57.32","26.91","20.86","56.34","3.21","0.92","77.77","2.14","1.4","60.44","26.94","18.11","59.80","11.44","6.67","63.16","8.08","5.81","58.17","2.16","0.91","70.44","26.77","84.38","15.77","11.14","58.60","10.81","4.54","70.44","1.04","0","100.00","9.61","100.00","22.39","17.86","55.63","6.94","9.38","42.53","0","0","-","0.00","100.00","11.92","95.60","1.075","6014"
"2021-04-27 - Islanders 0, Capitals 1","New York Islanders","Limited ReportFull Report","48.45","28.55","62.83","31.24","20.27","47.54","29.89","13.51","33.05","29.02","0","0.94","0.00","0.95","3.29","22.49","12.94","37.12","25.85","4.01","19.88","16.79","2.97","15.07","16.48","0","0.94","0.00","0.00","93.75","8.79","17.4","33.56","5.01","6.98","41.81","0","0","-","0.00","100.00","12.15","20.24","37.52","4.62","10.77","30.01","0","0","-","0.00","100.00","0.00","97.15","0.971","2133"
"2021-04-27 - Lightning 7, Blackhawks 4","Tampa Bay Lightning","Limited ReportFull Report","40","41.18","32.45","55.93","32.61","22.82","58.83","26.84","22.06","54.89","6.38","2.82","69.36","2.79","1.43","66.04","26.99","13.86","66.07","14.73","7.75","65.53","14.73","6.93","67.99","4.32","0","100.00","29.32","100.00","12.54","5.92","67.94","7.66","2.71","73.85","1.05","1.03","50.58","13.74","62.08","13.87","17.08","44.82","4.6","12.1","27.55","1.12","1.77","38.74","24.28","85.40","23.78","87.22","1.110","0"
"2021-04-27 - Panthers 7, Predators 4","Florida Panthers","Limited ReportFull Report","47.716666666667","67.32","27.01","71.37","55.23","23.06","70.54","44.87","21.28","67.83","3.08","3.75","45.06","3.31","1.37","70.76","38.59","15.19","71.75","13.54","8.42","61.65","9.24","6.61","58.28","1.01","1.86","35.20","10.94","71.87","25","6.73","78.78","12.4","5.81","68.10","0","0.95","0.00","0.00","83.69","27.28","10.75","71.73","22.12","7.9","73.69","1.99","0.95","67.80","9.01","88.02","6.86","82.36","0.892","0"
"2021-04-27 - Red Wings 0, Blue Jackets 1","Detroit Red Wings","Limited ReportFull Report","52","45.34","54.29","45.51","40.25","40.66","49.75","34.95","25.27","58.04","0","0","-","3.29","2.75","54.43","23.07","31.4","42.35","12.78","11.22","53.26","10.54","6.62","61.41","0","0","-","0.00","100.00","10.34","20.28","33.78","6.17","9.71","38.85","0","0","-","0.00","100.00","16.38","17.57","48.26","14.19","8.88","61.53","0","0","-","0.00","100.00","0.00","100.00","1.000","4316"
"2021-04-27 - Sabres 1, Rangers 3","Buffalo Sabres","Limited ReportFull Report","50.15","52.53","47.71","52.40","40","41.3","49.20","32.87","33.4","49.60","0","1.89","0.00","3.25","2.52","56.28","28.68","22.74","55.77","17.64","12.87","57.83","15.34","11","58.22","0","0.94","0.00","0.00","91.44","11.09","9.89","52.88","7.12","4.93","59.07","0","0","-","0.00","100.00","21.57","21.39","50.21","9.57","15.43","38.30","0","0.95","0.00","0.00","93.87","0.00","94.35","0.944","1796"
"2021-04-28 - Avalanche 2, Golden Knights 5","Colorado Avalanche","Limited ReportFull Report","42.9","42.88","36.47","54.04","34","28.89","54.06","25.19","20.75","54.84","2.03","2.92","40.95","2.46","2.52","49.43","27.89","22.02","55.88","10.17","10.84","48.41","8.08","8.06","50.08","1.01","0.94","51.76","12.49","88.31","17.43","11.25","60.79","7.99","4.99","61.58","0","1.88","0.00","0.00","62.21","12.3","10.58","53.76","8.23","6.5","55.87","0.93","0","100.00","11.32","100.00","8.04","85.92","0.940","3950"
"2021-04-28 - Blues 4, Wild 3","St Louis Blues","Limited ReportFull Report","57","52.22","55.23","48.60","40.88","43.2","48.62","28.08","28.82","49.35","2.07","2.92","41.45","1.61","2.57","38.46","17.3","27.16","38.91","3.13","12.02","20.68","3.1","6.12","33.62","2.07","0.99","67.64","66.75","83.82","13.87","15.26","47.61","8.12","8.95","47.56","0","0","-","0.00","100.00","29.37","27.2","51.92","15.69","13.77","53.27","0","2.01","0.00","0.00","85.41","7.37","89.86","0.972","3000"
"2021-04-28 - Canucks 3, Senators 6","Vancouver Canucks","Limited ReportFull Report","48.933333333333","33.8","59.56","36.20","25.32","44.82","36.10","17.08","28.57","37.41","3.01","4.89","38.13","0.96","2.49","27.75","10.45","27.73","27.37","7.83","9.04","46.41","2.88","7.06","28.96","0","2.9","0.00","0.00","58.96","2.69","19.08","12.35","1.88","9.26","16.87","1","0.98","50.52","53.11","89.45","20.07","26.52","43.09","11.98","10.05","54.37","1.88","1.07","63.75","15.68","89.37","17.64","82.89","1.005","0"
"2021-04-28 - Coyotes 2, Sharks 4","Arizona Coyotes","Limited ReportFull Report","45.3","38.32","36.92","50.92","26.67","29.09","47.83","20.99","25.95","44.73","1.01","2.92","25.80","1.44","2.31","38.43","13.81","26.19","34.52","5.99","12.96","31.61","3.95","11.08","26.27","1.04","2.9","26.34","26.23","73.87","7.69","13.31","36.61","5.92","9.97","37.26","0","0","-","0.00","100.00","21.11","9.7","68.50","10.86","4.36","71.33","0","0","-","0.00","100.00","4.83","88.75","0.936","1037"
"2021-04-28 - Ducks 3, Kings 2","Anaheim Ducks","Limited ReportFull Report","46.316666666667","40.42","38.52","51.20","34.52","26.6","56.47","20.21","22.73","47.06","3.08","0","100.00","1.56","1.19","56.74","18.49","19.14","49.14","7.26","5.61","56.40","5.13","3.78","57.54","1.04","0","100.00","20.20","100.00","11.15","13.63","44.99","7.15","7.82","47.75","2.11","0","100.00","29.52","100.00","18.16","18.19","49.96","5.99","10.22","36.95","0","0","-","0.00","100.00","15.25","100.00","1.152","1763"
"2021-04-28 - Maple Leafs 4, Canadiens 1","Toronto Maple Leafs","Limited ReportFull Report","51.35","41.59","41","50.36","31.92","25.58","55.51","24.93","21.42","53.78","3.17","0.92","77.58","1.46","1.11","56.71","18.03","25.03","41.88","7.9","3.38","70.02","6.79","2.5","73.10","1.07","0","100.00","15.77","100.00","10.31","21.14","32.78","6.58","8.96","42.35","1.04","0","100.00","15.79","100.00","18.7","12.46","60.01","10.58","7.46","58.63","1.12","0.88","55.86","10.55","88.18","12.73","95.72","1.085","0"
"2021-04-28 - Oilers 3, Jets 1","Edmonton Oilers","Limited ReportFull Report","51.5","52.64","39.72","56.99","31.47","31.93","49.64","22.62","23.91","48.61","0","0.92","0.00","2.37","1.97","54.55","31.71","19.92","61.42","12.24","6.28","66.07","11.07","4.55","70.87","0","0","-","0.00","100.00","19.71","13.39","59.54","7.42","7.47","49.82","0","0.96","0.00","0.00","87.14","13.05","16.31","44.45","4.23","9.97","29.78","0","0","-","0.00","100.00","0.00","96.14","0.961","0"
"2021-04-29 - Blues 5, Wild 4","St Louis Blues","Limited ReportFull Report","53.566666666667","40.41","45","47.31","31.15","29.89","51.03","17.61","22.97","43.40","2.11","2.82","42.75","1.41","1.1","56.33","20.08","13.03","60.66","6.75","5.2","56.52","2.19","4.32","33.57","1.06","0","100.00","48.43","100.00","13.56","7.63","63.99","4.32","5.4","44.46","0.97","1.99","32.84","22.50","63.16","17.83","26.2","40.49","10.11","13.09","43.57","0","0.88","0.00","0.00","93.25","11.96","87.72","0.997","3000"
"2021-04-29 - Canucks 1, Maple Leafs 4","Vancouver Canucks","Limited ReportFull Report","54.233333333333","37.14","56.74","39.56","24.52","40.33","37.81","12.19","25.25","32.57","0","3.9","0.00","1.2","3","28.59","23.65","36.21","39.52","4.91","14.8","24.91","1.9","11.98","13.70","0","2.9","0.00","0.00","75.83","18.28","21.69","45.74","5.92","8.26","41.74","0","0","-","0.00","100.00","12.6","18.29","40.78","2.6","4.58","36.24","0","1.07","0.00","0.00","76.67","0.00","84.54","0.845","0"
"2021-04-29 - Flames 3, Oilers 1","Calgary Flames","Limited ReportFull Report","49.85","53.63","38.07","58.48","35.7","28.23","55.85","26.96","21.91","55.16","3.19","0.92","77.54","2","1.43","58.26","24.05","15.47","60.85","11.02","6.22","63.92","8.79","6.25","58.45","2.14","0","100.00","24.36","100.00","13.29","9.15","59.21","4.27","5.66","43.01","1.05","0","100.00","24.64","100.00","24","18.98","55.84","11.9","9.84","54.75","0","0.89","0.00","0.00","90.96","11.83","95.78","1.076","0"
"2021-04-29 - Flyers 3, Devils 5","Philadelphia Flyers","Limited ReportFull Report","48.633333333333","43.72","32.29","57.52","31.49","22.68","58.14","19.09","13.43","58.70","1.01","1.98","33.91","1.65","1.2","57.82","24.85","18.05","57.93","5.03","5","50.13","3.02","3.04","49.81","1.04","0.99","51.13","34.30","67.47","19.44","13.29","59.40","6.93","2.99","69.84","0","0.94","0.00","0.00","68.54","18.73","13.66","57.83","8.09","7.5","51.87","0","0","-","0.00","100.00","5.31","85.28","0.906","3600"
"2021-04-29 - Islanders 4, Rangers 0","New York Islanders","Limited ReportFull Report","51.466666666667","49.92","43.66","53.35","37.61","30.8","54.97","23.74","19.6","54.78","2.11","0","100.00","1.68","1.46","53.38","26.35","19.59","57.36","5.84","6.79","46.24","3.55","5.14","40.88","0","0","-","0.00","100.00","20.76","12.52","62.38","7.64","3.52","68.45","2.02","0","100.00","26.51","100.00","22.17","21.03","51.32","11.64","9.84","54.17","0","0","-","0.00","100.00","8.87","100.00","1.089","1800"
"2021-04-29 - Panthers 4, Blackhawks 3","Florida Panthers","Limited ReportFull Report","46.95","51.86","28.18","64.79","40.81","22.33","64.64","27.38","18.52","59.65","2.07","1.89","52.29","2.28","1.23","64.94","25.01","10.51","70.41","7.27","4.62","61.13","5.14","4.67","52.41","1.01","1.88","34.92","19.64","59.68","17.64","5.88","74.99","7.26","4.89","59.75","1.05","0","100.00","14.49","100.00","25.13","15.63","61.66","13.83","8.88","60.89","0","0","-","0.00","100.00","7.55","89.81","0.974","0"
"2021-04-29 - Penguins 5, Capitals 4","Pittsburgh Penguins","Limited ReportFull Report","48.366666666667","54.23","49.02","52.53","44.04","35.18","55.59","33.62","27.46","55.04","4.14","1.87","68.89","1.75","1.79","49.44","15.68","22.2","41.39","5.2","10.48","33.17","4.09","6.87","37.31","3.08","0.94","76.58","75.27","86.30","10.45","11.76","47.06","6.21","3.89","61.53","0","0","-","0.00","100.00","33.42","21.66","60.68","22.95","13.81","62.43","1.05","0.89","54.23","4.59","93.56","12.30","93.20","1.055","2133"
"2021-04-29 - Red Wings 1, Hurricanes 3","Detroit Red Wings","Limited ReportFull Report","48.45","27.77","52.33","34.67","22.16","40.84","35.18","15.04","31.89","32.04","1.01","2.92","25.78","1.22","3.23","27.36","15.35","31.7","32.62","8.26","10.96","42.96","5.13","10.09","33.69","1.04","0.99","51.13","20.20","90.19","7.07","20.96","25.23","4.09","12.92","24.04","0","1.89","0.00","0.00","85.37","10.83","14.58","42.61","4.83","7.52","39.11","0","0","-","0.00","100.00","6.75","90.84","0.976","4987"
"2021-04-29 - Sabres 2, Bruins 5","Buffalo Sabres","Limited ReportFull Report","50.1","38.37","49.14","43.84","31.05","43.56","41.61","26.21","30.42","46.29","2.02","2.88","41.29","1.96","1.55","55.92","21.92","15.7","58.26","7.01","7.73","47.55","6.92","5.93","53.87","2.02","1.93","51.13","29.19","67.41","14.71","8.01","64.72","9.05","4.96","64.60","0","0.95","0.00","0.00","80.89","15.19","31.24","32.71","9.41","17.67","34.76","0","0","-","0.00","100.00","7.72","90.55","0.983","2191"
"2021-04-29 - Stars 0, Lightning 3","Dallas Stars","Limited ReportFull Report","51.816666666667","38.07","36.3","51.19","25.13","29.73","45.81","19.33","22.53","46.17","0","0.94","0.00","1.15","1.46","44.13","25.03","16.07","60.90","5.08","4.95","50.62","2.97","1.97","60.13","0","0","-","0.00","100.00","19.55","11.3","63.38","9.02","5.96","60.22","0","0.95","0.00","0.00","84.09","13.83","18.8","42.39","7.39","14.93","33.09","0","0","-","0.00","100.00","0.00","95.81","0.958","4200"
"2021-04-30 - Golden Knights 0, Coyotes 3","Vegas Golden Knights","Limited ReportFull Report","53.266666666667","54.4","46.92","53.69","40.79","38.15","51.68","23.31","28.81","44.72","0","1.93","0.00","1.99","2.38","45.63","19.99","23.03","46.47","7.23","13.8","34.38","6.16","10","38.12","0","1.93","0.00","0.00","80.68","12.54","9.3","57.42","5.96","5.05","54.16","0","0","-","0.00","100.00","30.81","18.92","61.95","11.1","12.73","46.60","0","0","-","0.00","100.00","0.00","93.29","0.933","5111"
"2021-04-30 - Jets 3, Canadiens 5","Winnipeg Jets","Limited ReportFull Report","51.533333333333","28.99","54.73","34.63","20.88","39.82","34.40","15.52","29.62","34.38","3.21","1.9","62.78","1.26","2.54","33.19","12.78","27.77","31.51","7.57","10.89","41.02","4.35","6.37","40.61","2.14","0.93","69.73","49.17","85.40","5.28","16.77","23.95","2.1","8.6","19.62","1.04","1.03","50.28","49.49","88.05","13.21","20.24","39.48","7.93","11.66","40.47","0","0","-","0.00","100.00","20.67","93.58","1.143","0"
"2021-04-30 - Kings 2, Ducks 1","Los Angeles Kings","Limited ReportFull Report","45.366666666667","38.29","49.04","43.85","29.76","36.09","45.19","21.8","22.64","49.05","2.07","0.94","68.67","1.64","2","45.07","21.33","25.11","45.92","5.2","9.97","34.28","5.14","6.05","45.95","2.07","0","100.00","40.21","100.00","15.91","15.35","50.90","11.11","7.98","58.21","0","0","-","0.00","100.00","15.58","21.03","42.55","5.81","8.43","40.80","0","0.95","0.00","0.00","88.78","9.49","95.83","1.053","1717"
"2021-04-30 - Sharks 0, Avalanche 3","San Jose Sharks","Limited ReportFull Report","47.016666666667","26.94","52.45","33.93","17.14","34.74","33.04","12.39","26.34","31.99","0","0","-","0.6","1.54","28.13","12.79","17.35","42.43","0","7.08","0.00","0","5.13","0.00","0","0","-","-","100.00","12.35","10.42","54.23","5.95","4.05","59.53","0","0","-","0.00","100.00","10.87","30.21","26.47","5.21","16.55","23.93","0","0","-","0.00","100.00","0.00","100.00","1.000","4045"
"2021-05-01 - Blue Jackets 1, Hurricanes 2","Columbus Blue Jackets","Limited ReportFull Report","55.066666666667","51.55","53.39","49.13","38.86","34.88","52.70","29.17","26.44","52.46","1.06","0.92","53.35","2.76","1.57","63.75","26.55","23.17","53.40","15.02","7.37","67.07","9.55","3.78","71.61","1.06","0","100.00","11.09","100.00","11.71","15.66","42.79","6.26","6.63","48.56","0","0","-","0.00","100.00","22.01","26.4","45.46","12.43","15.17","45.04","0","0.89","0.00","0.00","94.14","3.62","96.51","1.001","4987"
"2021-05-01 - Blues 3, Wild 4","St Louis Blues","Limited ReportFull Report","53.333333333333","41.8","39.41","51.47","35.87","33.79","51.50","29.29","26.86","52.16","3.21","1.9","62.78","1.7","1.63","51.07","20.73","19.53","51.50","7.69","8","49.03","7.65","6.19","55.27","3.22","0.93","77.62","42.11","84.99","13.21","11.2","54.10","10.67","9.15","53.85","0","0","-","0.00","100.00","18.75","18.56","50.26","11.09","11.41","49.30","0","0.88","0.00","0.00","92.25","10.96","92.92","1.039","3000"
