"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2015-12-06 - Panthers 2, Devils 4","Florida Panthers","Limited ReportFull Report","42.85","34.37","23.29","59.61","28.42","19.81","58.93","23.71","15.6","60.32","1.01","2.92","25.78","1.62","1.24","56.65","17.54","9.99","63.71","6.95","5.92","53.99","4.91","4.98","49.62","0","1.93","0.00","0.00","61.22","10.38","4.09","71.71","7.88","1.99","79.81","1.02","0.94","52.07","12.98","52.77","14.76","11.99","55.17","9.93","8.84","52.92","0","0","-","0.00","100.00","4.28","81.28","0.856","13643"
"2015-12-06 - Penguins 1, Ducks 2","Pittsburgh Penguins","Limited ReportFull Report","52.2","48.7","51","48.84","36.62","31.17","54.02","19.41","22.47","46.35","1.06","0.94","52.82","1.58","1.99","44.18","18.89","22.18","45.99","3.2","11.38","21.92","1.05","8.59","10.93","0","0.94","0.00","0.00","89.04","15.62","10.8","59.12","6.23","3.96","61.13","1.05","0","100.00","16.88","100.00","23.09","26.58","46.48","10.96","9.7","53.07","0","0","-","0.00","100.00","5.44","95.80","1.012","15836"
"2015-12-06 - Sabres 2, Oilers 4","Buffalo Sabres","Limited ReportFull Report","45.816666666667","30.95","45.18","40.65","24.86","31.05","44.46","18.2","23.65","43.50","1.06","2.86","27.00","1.02","2.25","31.12","9.96","25.06","28.43","2.97","9.87","23.11","2.92","9.99","22.65","0","2.85","0.00","0.00","71.47","6.91","15.42","30.93","6.04","4.98","54.82","1.05","0","100.00","17.42","100.00","18.33","16.07","53.30","7.95","8.56","48.15","0","0","-","0.00","100.00","5.80","87.92","0.937","16839"
"2015-12-06 - Senators 1, Rangers 4","Ottawa Senators","Limited ReportFull Report","53.416666666667","49.74","50.34","49.70","31.55","40.42","43.84","19.99","27.99","41.65","1.01","0.99","50.64","2.56","2.71","48.56","24.6","32.23","43.29","12.01","13.01","48.01","5.9","9.11","39.29","0","0.99","0.00","0.00","89.14","12.43","19.49","38.95","5.93","11","35.03","0","0","-","0.00","100.00","25.09","15.9","61.21","8.18","7.52","52.08","0.93","0","100.00","11.39","100.00","5.08","96.47","1.015","18006"
"2015-12-07 - Predators 3, Bruins 2","Nashville Predators","Limited ReportFull Report","43.566666666667","47.33","27.37","63.36","39.45","14.79","72.73","28.22","10.81","72.29","1.06","0.94","52.82","2.23","0.64","77.69","18.5","9.67","65.68","11.47","3.75","75.36","9.3","2.78","76.99","1.06","0.94","52.92","11.38","66.12","7.07","5.94","54.33","6.09","3.96","60.60","0","0","-","0.00","100.00","26.09","15.72","62.41","11.89","3.95","75.08","0","0","-","0.00","100.00","3.74","91.27","0.950","17565"
"2015-12-07 - Sabres 2, Canucks 5","Buffalo Sabres","Limited ReportFull Report","45.983333333333","44.39","42.38","51.16","37.39","32.02","53.86","29.64","22.68","56.65","2.06","3.84","34.91","1.67","1.71","49.44","24.71","24.8","49.91","8.28","6.76","55.08","4.03","5.88","40.67","1.06","2.85","27.09","26.24","51.58","15.99","18.36","46.55","10.69","9.09","54.03","1","0.98","50.52","9.34","89.26","18.61","12.88","59.10","13.66","6.45","67.94","0","0","-","0.00","100.00","6.95","83.06","0.900","18278"
"2015-12-07 - Wild 1, Avalanche 2","Minnesota Wild","Limited ReportFull Report","56","36.39","36.48","49.94","25.76","26.04","49.73","13.76","15.02","47.82","1.01","0.94","51.74","1.59","0.87","64.69","11.11","9.67","53.45","7.08","5.73","55.26","4.96","4.86","50.51","1.01","0.94","51.76","20.38","80.61","4.02","3.92","50.64","2.03","1.94","51.12","0","0","-","0.00","100.00","16.43","22.81","41.87","5.72","7.36","43.75","0","0","-","0.00","100.00","7.35","93.72","1.011","16589"
"2015-12-08 - Coyotes 1, Blues 4","Arizona Coyotes","Limited ReportFull Report","44.666666666667","33.65","46.52","41.97","21.4","30.72","41.06","12.05","16.96","41.52","1.06","1.91","35.58","1.28","1.59","44.58","19.71","22.18","47.05","6.37","8.65","42.39","5.19","6.86","43.06","1.06","0.99","51.68","20.39","85.58","13.27","13.52","49.54","3.1","6.78","31.41","0","0.96","0.00","0.00","85.82","13.18","21.03","38.53","3.76","3.13","54.57","0","0","-","0.00","100.00","8.77","88.73","0.975","16301"
"2015-12-08 - Devils 2, Maple Leafs 3","New Jersey Devils","Limited ReportFull Report","43.316666666667","25.45","37.22","40.61","21.34","26.7","44.42","13.18","16.07","45.05","0","0.92","0.00","0.53","1.28","29.22","6.24","11.41","35.34","1","4.68","17.63","0.99","1.89","34.38","0","0","-","0.00","100.00","5.17","6.73","43.44","3.09","0.97","76.06","0","0","-","0.00","100.00","18.15","23.03","44.08","8.94","11.31","44.15","0","0","-","0.00","100.00","0.00","94.25","0.943","19043"
"2015-12-08 - Hurricanes 5, Stars 6","Carolina Hurricanes","Limited ReportFull Report","53.333333333333","55.77","33.49","62.48","39.25","24.55","61.52","23.29","18.1","56.27","3.02","3.91","43.56","2.44","1.31","64.98","33.57","18.6","64.35","11.81","4.11","74.16","7.78","4.17","65.10","1.02","1.94","34.49","13.14","53.45","21.25","14.82","58.91","9.55","7.24","56.88","2.06","1.89","52.10","21.54","73.89","22.85","10.97","67.56","6.27","6.58","48.79","0","0","-","0.00","100.00","12.97","78.38","0.913","18287"
"2015-12-08 - Islanders 4, Flyers 3","New York Islanders","Limited ReportFull Report","53.966666666667","50.84","64.32","44.15","35.4","48.35","42.27","24.42","36.69","39.96","2.13","1.87","53.22","1.87","3.5","34.83","21.59","32.67","39.79","6.5","13.34","32.74","4.22","11.65","26.57","1.06","0.93","53.25","25.11","92.02","15.24","19.07","44.41","6.3","8.5","42.57","0","0.96","0.00","0.00","88.70","24.81","25.39","49.42","13.97","14.45","49.14","1.11","0","100.00","7.95","100.00","8.73","94.89","1.036","18108"
"2015-12-08 - Kings 3, Blue Jackets 2","Los Angeles Kings","Limited ReportFull Report","51.616666666667","59.45","36.24","62.12","38.34","27.21","58.49","25.46","20.07","55.93","1.01","0.99","50.64","2.07","2.67","43.70","25.25","19.67","56.21","9.14","11.59","44.08","6.98","8.76","44.35","1.04","0","100.00","14.83","100.00","15.92","8.07","66.35","9.08","5.96","60.38","0","0.94","0.00","0.00","84.19","28.77","13.13","68.66","9.54","5.02","65.51","0","0","-","0.00","100.00","3.98","95.07","0.991","15633"
"2015-12-08 - Predators 1, Blackhawks 4","Nashville Predators","Limited ReportFull Report","50.366666666667","46.74","48.62","49.01","31.89","28.86","52.49","28.02","18.37","60.40","1.01","1.93","34.43","1.9","1.39","57.65","19.98","19.91","50.09","10.3","5.75","64.18","10.18","3.86","72.48","1.04","0.94","52.38","10.18","75.63","9.56","14.41","39.88","3.93","3.97","49.75","0","0","-","0.00","100.00","25.34","21.03","54.65","12.77","10.77","54.24","0","1.06","0.00","0.00","90.14","3.62","89.48","0.931","21432"
"2015-12-08 - Red Wings 2, Capitals 3","Detroit Red Wings","Limited ReportFull Report","53.45","48.63","43.35","52.87","30.96","34.31","47.44","21.6","26.69","44.73","2.07","0.94","68.67","1.15","1.21","48.68","13.86","19.52","41.53","4.25","4.58","48.13","4.21","4.61","47.72","2.07","0.94","68.72","49.11","79.60","9.67","14.89","39.37","2.14","7.62","21.94","0","0","-","0.00","100.00","28.54","20.11","58.67","11.98","11.76","50.45","0","0","-","0.00","100.00","9.57","96.46","1.060","18506"
"2015-12-08 - Senators 4, Panthers 2","Ottawa Senators","Limited ReportFull Report","46.4","31.04","34.28","47.52","23.17","23.63","49.50","11.9","17.75","40.13","1.06","1.89","35.89","1.28","1.32","49.06","13.44","13.48","49.93","6.33","6.61","48.94","4.09","4.79","46.05","1.06","0.94","52.92","25.88","80.36","7.07","6.88","50.69","2.03","2.91","41.08","0","0","-","0.00","100.00","16.69","16.74","49.93","5.72","9.15","38.48","0","0.95","0.00","0.00","89.66","8.88","89.37","0.982","11571"
"2015-12-08 - Sharks 2, Flames 4","San Jose Sharks","Limited ReportFull Report","44.533333333333","49.61","39.27","55.82","38.81","26.49","59.43","26.12","20.24","56.34","1.01","2.88","26.02","2.72","1.43","65.55","22.85","21.89","51.07","10.19","4.83","67.85","10.07","3.86","72.27","1.01","0.94","51.76","10.03","75.63","12.4","17.37","41.64","6.93","8.9","43.79","0","1.89","0.00","0.00","78.76","21.78","15.72","58.08","8.21","7.43","52.49","0","0","-","0.00","100.00","3.87","85.79","0.897","19289"
"2015-12-09 - Bruins 3, Canadiens 1","Boston Bruins","Limited ReportFull Report","45.566666666667","34.57","57.53","37.54","23.83","40.02","37.32","20.9","26.02","44.54","2.13","0.94","69.33","1.57","2.24","41.21","14.37","21.65","39.89","7.32","9.97","42.34","7.25","6.05","54.50","2.14","0","100.00","29.53","100.00","7.04","11.73","37.48","2.07","4.84","30.00","0","0","-","0.00","100.00","18.47","26.16","41.38","11.35","15.29","42.61","0","0.95","0.00","0.00","93.81","10.20","96.37","1.066","21288"
"2015-12-09 - Penguins 4, Avalanche 2","Pittsburgh Penguins","Limited ReportFull Report","44.45","50.87","30.27","62.69","40.98","19.46","67.80","28","13.67","67.20","4.16","1.89","68.77","2.4","0.68","77.90","26.36","9.54","73.43","12.22","2.87","81.00","8.12","2.9","73.68","0","1.88","0.00","0.00","35.09","14.04","6.67","67.79","9.15","0","100.00","3.17","0","100.00","34.64","-","21.25","16.67","56.05","10","10.85","47.97","1.11","0","100.00","11.11","100.00","14.84","86.19","1.010","15838"
"2015-12-09 - Rangers 1, Canucks 2","New York Rangers","Limited ReportFull Report","42.583333333333","47.96","30.69","60.98","36.82","21.76","62.85","26.41","17.87","59.64","0","0.94","0.00","2.03","1.03","66.40","30.19","15.49","66.09","12.72","6.67","65.61","9.42","6.75","58.27","0","0.94","0.00","0.00","86.05","17.41","8.86","66.26","9.21","4.91","65.23","0","0","-","0.00","100.00","16.21","14.91","52.09","6.92","6.1","53.14","0","0","-","0.00","100.00","0.00","94.72","0.947","18195"
"2015-12-09 - Sharks 3, Oilers 4","San Jose Sharks","Limited ReportFull Report","50","46.14","32.94","58.35","34.35","22.8","60.11","24.04","16.9","58.72","3.08","2.81","52.28","1.93","1.12","63.25","20.6","13.42","60.55","10.4","3.81","73.18","8.18","3.85","68.00","2.07","0.92","69.26","25.29","76.16","10.17","9.69","51.21","6.12","3.89","61.17","1.06","1.9","35.82","17.29","51.20","20.96","18.37","53.30","8.76","9.33","48.44","0","0","-","0.00","100.00","12.81","83.37","0.962","16839"
"2015-12-10 - Blackhawks 1, Predators 5","Chicago Blackhawks","Limited ReportFull Report","53.15","48.76","52.95","47.94","37.69","36.4","50.87","30.48","33.25","47.83","1","2.92","25.61","2.29","2.25","50.52","17.23","24.28","41.50","9.83","13.66","41.84","9.68","12.89","42.90","1.02","2.9","26.09","10.56","77.54","7.36","10.68","40.81","4.82","8.31","36.72","0","0","-","0.00","100.00","23.65","21.49","52.39","13.77","10.81","56.02","0","0","-","0.00","100.00","3.29","91.22","0.945","17113"
"2015-12-10 - Blue Jackets 4, Jets 6","Columbus Blue Jackets","Limited ReportFull Report","47.35","30.65","47.9","39.02","22.17","40.56","35.34","16.68","33.09","33.51","2.01","3.91","33.96","1.54","2.56","37.56","15.32","25.77","37.29","9.82","11.16","46.79","7.77","10.29","43.03","1.02","1.98","34.05","13.15","80.76","5.52","14.84","27.11","4.84","9.18","34.50","1","1.92","34.14","20.63","79.04","10.64","19.98","34.74","4.31","12.48","25.69","0","0","-","0.00","100.00","12.04","88.19","1.002","15294"
"2015-12-10 - Canadiens 2, Red Wings 3","Montreal Canadiens","Limited ReportFull Report","43.65","30.93","36.02","46.20","23.87","27.24","46.71","19.6","18.53","51.41","2.07","1.89","52.29","1.61","0.99","61.94","13.58","12.58","51.91","7.45","3.8","66.20","7.37","2.9","71.77","1.01","1.88","34.92","13.70","35.09","6.15","8.86","40.96","3.06","4.91","38.40","1.05","0","100.00","34.38","100.00","14.4","16.42","46.72","8.28","9.69","46.09","0","0","-","0.00","100.00","10.55","89.81","1.004","20027"
"2015-12-10 - Capitals 1, Panthers 4","Washington Capitals","Limited ReportFull Report","37.433333333333","27.74","35.21","44.06","17.93","28.32","38.76","10.38","18.86","35.51","0","0.94","0.00","0.95","1.11","46.11","11.76","15.28","43.49","2.98","6.03","33.06","1.97","6.11","24.34","0","0","-","0.00","100.00","8.6","9.42","47.74","2.98","3.02","49.67","0","0","-","0.00","100.00","11.69","18.33","38.95","5.29","8.69","37.85","0","0.95","0.00","0.00","89.11","0.00","95.00","0.950","12810"
"2015-12-10 - Flyers 4, Blues 2","Philadelphia Flyers","Limited ReportFull Report","50.983333333333","48.84","43.37","52.96","36.2","29.56","55.05","27.38","26.94","50.40","3.14","0.94","76.92","1.47","1.44","50.64","18.44","19.19","49.00","5.37","7.22","42.66","5.33","6.39","45.46","3.15","0.94","76.99","59.16","85.26","13.24","11.86","52.74","7.48","10.31","42.07","0","0","-","0.00","100.00","27.07","21.4","55.85","12.3","10.27","54.49","0","0","-","0.00","100.00","11.49","96.50","1.080","14428"
"2015-12-10 - Sabres 3, Flames 4","Buffalo Sabres","Limited ReportFull Report","51.083333333333","39.48","49.52","44.36","32.92","36.95","47.11","21.92","29.98","42.24","1.01","3.82","20.94","1.61","1.98","44.88","18.5","23.61","43.93","7.27","11.65","38.41","6.2","8.76","41.42","0","2.87","0.00","0.00","67.22","11.15","12.04","48.06","3.06","7.87","27.99","0","0","-","0.00","100.00","17.27","21.39","44.68","11.44","11.3","50.31","0.94","0.95","49.79","8.20","91.63","4.61","87.26","0.919","18565"
"2015-12-10 - Senators 1, Lightning 4","Ottawa Senators","Limited ReportFull Report","47.883333333333","40.71","39.21","50.94","32.13","30.26","51.50","21.53","25.13","46.14","0","1.97","0.00","1.97","1.52","56.54","21.03","15.2","58.04","10.14","5.01","66.90","7.11","5.08","58.34","0","1.95","0.00","0.00","61.51","10.82","10.38","51.02","5.99","7.07","45.87","0","0","-","0.00","100.00","17.43","23.61","42.47","8.5","13.09","39.38","0","0","-","0.00","100.00","0.00","92.14","0.921","19092"
"2015-12-11 - Flyers 1, Stars 3","Philadelphia Flyers","Limited ReportFull Report","44.016666666667","37.03","62.9","37.06","26.23","46.93","35.85","18.19","33.48","35.20","0","1.87","0.00","1.07","2.84","27.39","15.36","34.56","30.77","6.08","14.17","30.03","1.98","9.53","17.23","0","0.94","0.00","0.00","90.12","9.22","20.46","31.07","3.13","6.88","31.27","0","0","-","0.00","100.00","19.94","20.78","48.97","10.88","14.98","42.07","0","0.89","0.00","0.00","94.06","0.00","94.42","0.944","18532"
"2015-12-11 - Hurricanes 5, Ducks 1","Carolina Hurricanes","Limited ReportFull Report","52.133333333333","41.51","60.4","40.73","30.91","46.08","40.15","22.97","26.71","46.23","3.18","0.92","77.62","2","2.75","42.10","18.69","29.98","38.40","8.97","16.28","35.52","6.71","11.11","37.65","1.08","0.91","54.38","16.12","91.83","9.85","13.35","42.47","7.47","3.73","66.73","2.02","0","100.00","27.09","100.00","21.61","27.04","44.42","8.87","9.73","47.69","0","0","-","0.00","100.00","13.85","96.57","1.104","17174"
"2015-12-11 - Jets 0, Blackhawks 2","Winnipeg Jets","Limited ReportFull Report","39.083333333333","37.09","30.91","54.55","23.66","24.23","49.41","18.06","20.04","47.39","0","0","-","1.46","1.19","55.10","16.61","13.34","55.46","7.94","5.06","61.08","5.88","3.08","65.65","0","0","-","0.00","100.00","8.58","8.4","50.55","4.96","7.09","41.14","0","0","-","0.00","100.00","20.14","15.06","57.22","7.25","9.91","42.25","0","0","-","0.00","100.00","0.00","100.00","1.000","22021"
"2015-12-11 - Kings 3, Penguins 2","Los Angeles Kings","Limited ReportFull Report","49.7","61.38","44.41","58.02","48.72","36.64","57.08","36.57","28.58","56.13","2.11","0","100.00","2.8","2.17","56.40","33.86","19.97","62.90","14.32","7.11","66.80","12.07","6.27","65.83","1.06","0","100.00","8.77","100.00","19.88","12.68","61.05","10.59","8.44","55.64","0","0","-","0.00","100.00","25.15","18.34","57.83","12.95","11.13","53.78","1.05","0","100.00","8.14","100.00","5.78","100.00","1.058","18489"
"2015-12-11 - Rangers 5, Oilers 7","New York Rangers","Limited ReportFull Report","51.9","43.28","46.68","48.11","36.99","35.99","50.68","27.28","30.11","47.53","4.05","4.81","45.73","1.65","1.85","47.13","15.05","18.43","44.95","5.05","8.6","36.99","4.99","7.76","39.13","3.08","3.81","44.69","61.81","50.82","9.89","9.88","50.01","8.05","7.88","50.53","1.06","0.94","52.90","13.15","88.04","26.62","22.88","53.78","14.06","12.43","53.07","0","0","-","0.00","100.00","14.85","84.03","0.989","16839"
"2015-12-11 - Red Wings 2, Devils 3","Detroit Red Wings","Limited ReportFull Report","47.433333333333","28.88","39.01","42.54","25.51","32.47","44.00","20.02","28.91","40.91","0","0.95","0.00","1.62","2.43","39.93","15.18","22.12","40.69","6.68","12.64","34.56","5.53","12.73","30.27","0","0","-","0.00","100.00","8.53","9.34","47.74","5.19","5.65","47.87","0","0","-","0.00","100.00","13.65","15.03","47.60","9.3","9.32","49.93","0","0.88","0.00","0.00","90.52","0.00","96.71","0.967","16514"
"2015-12-11 - Wild 1, Coyotes 2","Minnesota Wild","Limited ReportFull Report","42","35.69","26.9","57.02","28.4","20.19","58.44","23","12.57","64.66","1.06","0.92","53.35","1.25","0.71","63.74","15.95","12.26","56.55","8.73","2.75","76.03","6.44","1.83","77.85","1.06","0.92","53.56","16.43","49.91","7.24","9.57","43.07","2.06","2.91","41.38","0","0","-","0.00","100.00","19.79","10.65","65.01","14.54","5.92","71.08","0","0","-","0.00","100.00","4.59","92.65","0.972","14404"
"2015-12-12 - Avalanche 3, Predators 2","Colorado Avalanche","Limited ReportFull Report","37.733333333333","30.16","38.72","43.78","26.74","28.36","48.53","21.27","21.23","50.04","2.13","1.87","53.22","1.29","0.9","59.02","9.66","13.6","41.53","3.2","4.44","41.86","3.16","4.46","41.51","1.06","0.93","53.25","33.48","79.15","6.54","9.07","41.91","5.27","4.73","52.72","1.04","0","100.00","19.71","100.00","15.18","17.24","46.82","11.86","11.12","51.62","0","0.89","0.00","0.00","92.00","10.03","91.17","1.012","17113"
"2015-12-12 - Capitals 2, Lightning 1","Washington Capitals","Limited ReportFull Report","48.283333333333","41.58","54.94","43.08","32.15","39.73","44.72","17.6","27.29","39.21","2.13","0","100.00","1.44","2.3","38.53","22.26","32.22","40.85","6.74","14.24","32.14","4.49","11.65","27.82","1.08","0","100.00","24.10","100.00","15.78","17.5","47.42","4.29","6.5","39.79","1.05","0","100.00","24.49","100.00","16.75","21.36","43.95","8.91","8.92","49.96","0","0","-","0.00","100.00","12.12","100.00","1.121","19092"
"2015-12-12 - Hurricanes 5, Coyotes 4","Carolina Hurricanes","Limited ReportFull Report","49.9","45.91","43.13","51.56","38.68","33.06","53.91","27.33","22.33","55.04","2.11","2.79","43.05","2.05","1.37","59.94","17.87","15.94","52.85","10.11","6.1","62.38","7.85","4.27","64.76","1.07","1.84","36.83","13.64","57.00","7.97","9.67","45.17","4.34","5.47","44.24","0","0.96","0.00","0.00","82.45","26.68","24.02","52.62","14.27","11.66","55.02","1.05","0","100.00","7.39","100.00","7.70","87.52","0.952","12668"
"2015-12-12 - Islanders 3, Blue Jackets 2","New York Islanders","Limited ReportFull Report","54.916666666667","37.45","49.58","43.03","25.64","38.01","40.28","14.84","26.18","36.18","1.06","1.85","36.38","1.74","2.3","43.10","19.38","21.09","47.89","6.5","11.74","35.63","4.33","7.33","37.16","0","0.92","0.00","0.00","87.48","13","9.15","58.68","4.2","5.66","42.62","1.05","0","100.00","25.05","100.00","17.06","25.81","39.79","6.35","13.11","32.62","0","0.89","0.00","0.00","93.22","7.12","92.94","1.001","12342"
"2015-12-12 - Kings 1, Sabres 2","Los Angeles Kings","Limited ReportFull Report","57.633333333333","43.28","45.4","48.80","25.8","33.81","43.28","18.5","24.23","43.30","1.06","0","100.00","1.62","1.64","49.66","22.02","20.93","51.26","7.46","7.48","49.93","7.38","6.62","52.70","1.06","0","100.00","14.35","100.00","14.48","13.52","51.72","6.17","7.77","44.27","0","0","-","0.00","100.00","14.34","23.26","38.14","5.07","9.77","34.15","0","0","-","0.00","100.00","5.71","100.00","1.057","18133"
"2015-12-12 - Panthers 1, Bruins 3","Florida Panthers","Limited ReportFull Report","56.366666666667","42.86","43.58","49.58","33.37","31.94","51.10","25.73","21.66","54.30","1.01","0.94","51.81","1.33","1.24","51.85","21.59","16.13","57.24","8","4.02","66.57","5.93","2.03","74.45","0","0","-","0.00","100.00","13.32","12.37","51.85","6.93","7.01","49.71","0","0","-","0.00","100.00","19.25","24.87","43.63","9.97","11.74","45.92","0.93","0.95","49.61","9.35","91.94","3.94","95.64","0.996","17565"
"2015-12-12 - Rangers 4, Flames 5","New York Rangers","Limited ReportFull Report","45.4","47.55","37.45","55.94","29.08","27.35","51.53","21.98","19.47","53.03","3.08","3.84","44.46","1.75","1.9","47.90","22.51","22.22","50.33","9.26","11.48","44.65","6.99","7.73","47.50","3.12","1.95","61.46","44.57","74.72","13.26","10.64","55.48","1.98","4.78","29.25","0","1.91","0.00","0.00","60.09","22.46","12.79","63.73","13.12","6.82","65.78","0","0","-","0.00","100.00","13.99","80.27","0.943","19289"
"2015-12-12 - Senators 1, Canadiens 3","Ottawa Senators","Limited ReportFull Report","47","41.37","56.36","42.33","28.27","42.77","39.79","22.68","36.45","38.35","1","2.92","25.61","2.1","2.62","44.47","23.33","28.37","45.12","11.99","14.87","44.63","7.92","14.05","36.07","1.02","0.94","52.06","12.90","93.30","11.19","13.67","45.02","5.84","8.1","41.89","0","1.92","0.00","0.00","76.31","11.85","22.78","34.22","6.31","12.04","34.38","0","0","-","0.00","100.00","4.43","91.99","0.964","21288"
"2015-12-12 - Stars 0, Blues 3","Dallas Stars","Limited ReportFull Report","48.6","37.86","35.61","51.53","23.13","27.97","45.26","17.34","19.69","46.82","0","1.97","0.00","0.97","1.53","38.68","7.96","13.09","37.82","4.01","4","50.05","3.97","4.05","49.46","0","0.96","0.00","0.00","76.20","3.91","9.21","29.78","3.01","5.98","33.46","0","0","-","0.00","100.00","20.41","19.07","51.70","10.1","8.6","54.00","0","1.06","0.00","0.00","87.66","0.00","89.98","0.900","15023"
"2015-12-12 - Wild 2, Sharks 0","Minnesota Wild","Limited ReportFull Report","52.583333333333","48.14","46.08","51.09","33.43","30.27","52.48","27.05","19.93","57.58","1.06","0","100.00","2.36","1.85","56.03","25.28","19.7","56.20","11.72","8.31","58.51","10.54","6.5","61.84","1.06","0","100.00","10.04","100.00","13.61","11.34","54.57","7.29","6.71","52.05","0","0","-","0.00","100.00","18.94","23.43","44.69","8.37","6.59","55.96","0","0","-","0.00","100.00","3.91","100.00","1.039","16766"
"2015-12-13 - Avalanche 3, Blues 1","Colorado Avalanche","Limited ReportFull Report","54.983333333333","38.57","59.39","39.37","32.39","46.52","41.04","18.88","32.87","36.48","2.13","0","100.00","1.54","2.18","41.40","16.71","25.49","39.59","10.04","9.68","50.92","4.41","7.95","35.70","2.14","0","100.00","48.51","100.00","6.88","15.32","30.99","6.56","11.76","35.80","0","0","-","0.00","100.00","18.15","29.31","38.24","6.86","10.38","39.78","0","0","-","0.00","100.00","11.30","100.00","1.113","17961"
"2015-12-13 - Canucks 0, Blackhawks 4","Vancouver Canucks","Limited ReportFull Report","48.116666666667","36.58","56.96","39.10","27.35","36.96","42.53","22.38","27.79","44.61","0","1.98","0.00","1.33","2.86","31.75","13.1","30.92","29.76","6.08","15.96","27.59","2.97","13.12","18.47","0","1.97","0.00","0.00","85.01","6.95","15.06","31.58","4.06","5.96","40.54","0","0","-","0.00","100.00","20.72","18.8","52.42","14.84","8.42","63.80","0","0","-","0.00","100.00","0.00","92.86","0.929","21711"
"2015-12-13 - Devils 0, Islanders 4","New Jersey Devils","Limited ReportFull Report","47.1","34.54","43.41","44.31","26.88","30.87","46.55","19.57","26.61","42.37","0","3.91","0.00","1.28","1.93","39.74","14.62","20.78","41.29","7","10.19","40.71","5.85","8.37","41.14","0","0.96","0.00","0.00","88.48","7.5","10.65","41.32","4.95","5.05","49.51","0","1.89","0.00","0.00","62.59","14.91","17.35","46.22","6.87","12.16","36.11","0","1.06","0.00","0.00","91.27","0.00","85.29","0.853","13259"
"2015-12-14 - Capitals 4, Penguins 1","Washington Capitals","Limited ReportFull Report","49.616666666667","41.06","56.48","42.10","31.81","40.33","44.10","28.34","32.55","46.54","3.21","0.95","77.14","1.75","2.86","37.98","22.01","27.7","44.28","6.65","11.53","36.59","6.62","9.82","40.28","3.22","0.93","77.62","48.67","90.53","15.61","15.78","49.72","11.77","8.28","58.71","0","0","-","0.00","100.00","16.66","21.96","43.14","9.97","12.37","44.64","0","0","-","0.00","100.00","11.32","97.08","1.084","18520"
"2015-12-14 - Kings 3, Senators 5","Los Angeles Kings","Limited ReportFull Report","46.916666666667","46.82","29.54","61.32","41.44","21.65","65.68","28.65","17.49","62.10","2.07","4.83","30.01","1.51","1.47","50.66","19","15.72","54.72","5.09","6.78","42.85","1.95","4.89","28.49","0","1.91","0.00","0.00","61.00","13.63","8.99","60.24","7.97","5.05","61.25","1.02","1.92","34.70","12.83","61.85","27.3","10.28","72.64","18.51","6.45","74.16","1.05","1.06","49.81","5.69","83.53","7.23","72.38","0.796","17829"
"2015-12-14 - Lightning 2, Blue Jackets 1","Tampa Bay Lightning","Limited ReportFull Report","50.216666666667","49.49","42.72","53.67","34.59","30.6","53.06","27.12","21.58","55.68","1.06","0.92","53.35","1.35","2.54","34.69","17","24.84","40.63","3.25","13.4","19.51","3.22","8.16","28.31","0","0.92","0.00","0.00","88.75","13.7","11.34","54.72","10.37","3.8","73.19","1.05","0","100.00","10.14","100.00","29.35","15.11","66.01","13.44","8.61","60.95","0","0","-","0.00","100.00","3.90","95.72","0.996","12494"
"2015-12-14 - Oilers 3, Bruins 2","Edmonton Oilers","Limited ReportFull Report","49.5","29.82","59.92","33.23","21.88","46.97","31.78","16.32","38.32","29.87","2.13","1.87","53.22","1.17","2.19","34.87","12.09","27.06","30.88","5.55","8.11","40.61","4.39","7.22","37.85","2.14","0.93","69.73","48.71","87.12","6.66","18.61","26.35","4.31","13.93","23.64","0","0.96","0.00","0.00","93.10","14.32","31.22","31.45","6.57","17.14","27.71","0","0","-","0.00","100.00","13.07","95.11","1.082","17565"
"2015-12-14 - Sabres 2, Red Wings 1","Buffalo Sabres","Limited ReportFull Report","47.916666666667","40.52","38.5","51.28","36.78","30.24","54.88","26.75","25.31","51.39","2.07","0.94","68.67","2.41","1.71","58.50","19.45","19.61","49.79","11.33","8.66","56.68","11.21","5.86","65.66","2.07","0","100.00","18.45","100.00","8.1","11.03","42.35","4.09","7.93","34.03","0","0.95","0.00","0.00","88.04","18.39","15.44","54.35","11.35","9.42","54.65","0","0","-","0.00","100.00","7.73","96.27","1.040","20027"
"2015-12-15 - Avalanche 3, Blackhawks 0","Colorado Avalanche","Limited ReportFull Report","46.833333333333","41.5","42.43","49.44","31.02","27.41","53.08","23.06","21.51","51.73","2.13","0","100.00","1.35","1.65","44.95","17.76","21.93","44.74","5.61","9.64","36.80","3.36","8.78","27.67","0","0","-","0.00","100.00","12.34","11.93","50.84","5.37","2.71","66.46","2.09","0","100.00","38.97","100.00","22.37","20.22","52.53","14.51","9.85","59.57","0","0","-","0.00","100.00","9.25","100.00","1.092","21473"
