"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2021-03-18 - Jets 1, Oilers 2","Edmonton Oilers","Limited ReportFull Report","54.35","39.63","41.31","48.96","28.31","31.89","47.03","20.32","20.96","49.23","1.89","1.01","65.11","1.42","1.85","43.34","16.71","16.35","50.54","2.93","7.33","28.55","2.96","4.15","41.64","0","1.01","0.00","0.00","75.68","13.98","8.96","60.94","9.87","3.06","76.33","1.9","0","100.00","19.21","100.00","20.59","22.3","48.00","7.45","13.47","35.60","0","0","-","0.00","100.00","9.29","95.17","1.045","0"
"2021-03-18 - Penguins 2, Devils 3","New Jersey Devils","Limited ReportFull Report","54.633333333333","66.34","54.7","54.81","45.32","46.26","49.49","35.21","34.03","50.85","1.93","0","100.00","2.17","3.12","41.02","29.43","28.33","50.95","8.96","11.94","42.86","7","9.82","41.62","0.96","0","100.00","13.77","100.00","20.89","16.06","56.53","9.98","11.71","46.02","0","0","-","0.00","100.00","32.65","25.47","56.18","17.33","11.57","59.96","0.95","0","100.00","5.46","100.00","5.48","100.00","1.055","1800"
"2021-03-18 - Predators 2, Panthers 1","Florida Panthers","Limited ReportFull Report","50.3","54.75","38.39","58.78","46.26","30.06","60.61","32.97","23.78","58.10","0.94","2.07","31.33","2.53","2.54","49.85","23.6","18.11","56.57","9.49","10.68","47.05","6.75","9.54","41.44","0.94","1.01","48.24","13.95","89.41","14.01","7.58","64.91","10.56","4.2","71.55","0","1.05","0.00","0.00","74.95","29.14","17.14","62.97","15.7","10.04","60.98","0","0","-","0.00","100.00","2.86","91.30","0.942","4559"
"2021-03-18 - Stars 2, Red Wings 3","Detroit Red Wings","Limited ReportFull Report","47.533333333333","33.99","40.87","45.40","25.13","35.77","41.26","14.8","29.84","33.16","1.97","1","66.28","1.74","2.02","46.34","16.36","21.76","42.92","9","10.11","47.10","6.07","7.95","43.32","0.96","1.02","48.54","15.88","87.14","7.42","11.52","39.18","4.07","8.93","31.32","0","0","-","0.00","100.00","15.9","18.97","45.60","4.47","12.07","27.05","1.06","0","100.00","23.73","100.00","13.34","96.63","1.100","0"
"2021-03-18 - Wild 1, Avalanche 5","Colorado Avalanche","Limited ReportFull Report","48.933333333333","66.77","26.86","71.32","54.32","21.63","71.52","41.56","14.07","74.71","3.91","0","100.00","3.16","0.76","80.55","36.37","9.74","78.87","11.75","4.93","70.45","10.85","2.92","78.81","1.95","0","100.00","18.01","100.00","25.11","4.78","84.01","15.3","1.88","89.06","1.95","0","100.00","12.75","100.00","24.87","14.67","62.90","14.23","7.17","66.49","0","0","-","0.00","100.00","9.42","100.00","1.094","0"
"2021-03-19 - Blues 2, Sharks 1","San Jose Sharks","Limited ReportFull Report","54","57.83","59.14","49.44","44.03","43.97","50.03","25.65","28.6","47.28","0.94","0","100.00","2.4","2.2","52.26","29.71","26.05","53.28","10.41","9.52","52.21","4.86","5.27","47.95","0","0","-","0.00","100.00","19.43","16.43","54.17","3.89","9.23","29.62","0.95","0","100.00","24.40","100.00","26.62","29.25","47.65","16.05","13","55.25","0","0","-","0.00","100.00","3.68","100.00","1.037","0"
"2021-03-19 - Canucks 3, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","50","46.09","43.96","51.18","33.27","34.39","49.17","22.74","25.91","46.74","0","2.07","0.00","1.6","1.98","44.82","22.41","19.17","53.90","5.41","10.66","33.67","3.55","6.31","35.97","0","1.01","0.00","0.00","84.00","16.95","8.61","66.31","10.56","6.26","62.78","0","1.05","0.00","0.00","83.19","19.67","20.61","48.83","8.53","13.25","39.16","0","0","-","0.00","100.00","0.00","92.02","0.920","0"
"2021-03-19 - Flames 4, Maple Leafs 3","Toronto Maple Leafs","Limited ReportFull Report","47.983333333333","46.35","30.52","60.29","27.12","24.84","52.19","19.19","13.98","57.86","2.83","3.21","46.83","1.82","1.03","63.84","26.12","9.89","72.54","9.66","4.42","68.62","7.02","2.17","76.41","0.93","0","100.00","13.24","100.00","16.26","5.59","74.41","7.57","1.07","87.60","1.99","1.04","65.67","26.26","3.01","16.82","17.18","49.46","3.54","9.7","26.76","0","2.16","0.00","0.00","77.68","14.72","77.04","0.918","0"
"2021-03-19 - Golden Knights 4, Kings 2","Los Angeles Kings","Limited ReportFull Report","52.333333333333","40.82","56.03","42.15","30.69","44.89","40.61","20.1","31.84","38.70","1.87","4.27","30.54","2.08","3.14","39.80","22.28","38.96","36.38","11.45","15.28","42.84","5.25","11.83","30.72","1.85","4.28","30.14","35.21","63.82","10.58","23.97","30.62","4.7","9.57","32.95","0","0","-","0.00","100.00","17.16","13.77","55.47","9.24","8.37","52.45","0","0","-","0.00","100.00","9.33","86.60","0.959","0"
"2021-03-19 - Rangers 1, Capitals 2","Washington Capitals","Limited ReportFull Report","49.866666666667","42.95","53.64","44.47","29.83","43.72","40.56","17.04","29.95","36.26","1.87","0","100.00","1.76","2.11","45.48","20.47","21.42","48.86","6.45","5.48","54.06","2.84","4.39","39.27","1.86","0","100.00","65.44","100.00","13.93","15.94","46.64","6.72","6.3","51.62","0","0","-","0.00","100.00","21.36","24.56","46.51","7.36","14.89","33.09","0","0","-","0.00","100.00","10.96","100.00","1.110","0"
"2021-03-20 - Blackhawks 1, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","42.933333333333","34.77","36.89","48.52","31.05","25.3","55.11","25.63","21.66","54.20","1.93","1","65.77","1.88","1.49","55.71","21.81","25.13","46.47","9.14","7.85","53.80","9.27","6.78","57.73","1.91","0","100.00","20.57","100.00","12.84","16.87","43.22","9.31","5.84","61.46","0","1","0.00","0.00","82.92","12","12.94","48.13","6.61","9.09","42.12","0","0","-","0.00","100.00","7.53","95.36","1.029","3800"
"2021-03-20 - Blue Jackets 3, Hurricanes 2","Carolina Hurricanes","Limited ReportFull Report","52.116666666667","55.58","43.76","55.95","37.89","30.69","55.24","31.23","24.42","56.12","1.89","1.01","65.11","2.12","1.21","63.69","23.84","13.52","63.81","8.41","3.13","72.86","6.62","3.1","68.12","1.88","0","100.00","28.43","100.00","15.51","10.29","60.12","8.77","5.12","63.14","0","0","-","0.00","100.00","28.48","22.17","56.23","13.9","15.03","48.05","0","0.94","0.00","0.00","93.76","6.04","95.86","1.019","2924"
"2021-03-20 - Blues 5, Sharks 2","San Jose Sharks","Limited ReportFull Report","52.816666666667","46.12","36.83","55.60","34.27","28.11","54.94","26.1","19.29","57.51","1.87","3.14","37.26","2.16","1.75","55.20","23.6","16.24","59.24","11.62","7.78","59.90","9.85","5.52","64.08","1.86","2.14","46.49","18.88","61.22","11.71","8.55","57.80","7.56","5.16","59.42","0","1.06","0.00","0.00","79.50","16.98","15.35","52.53","6.64","8.81","42.98","0","0","-","0.00","100.00","7.15","83.70","0.909","0"
"2021-03-20 - Canucks 4, Canadiens 5","Montreal Canadiens","Limited ReportFull Report","56.85","66.54","33.22","66.70","46.69","19.41","70.64","32.59","13.3","71.01","2.79","3.08","47.55","2.26","0.79","74.02","34.41","11.38","75.14","12.01","4.07","74.67","4.73","1.98","70.48","0","2.02","0.00","0.00","-1.90","22.23","7.29","75.29","11.4","3.13","78.46","1.92","1.05","64.62","16.86","66.38","31.1","14.82","67.73","16.69","4.14","80.11","0.95","0","100.00","5.67","100.00","8.56","76.86","0.854","0"
"2021-03-20 - Coyotes 5, Ducks 1","Anaheim Ducks","Limited ReportFull Report","53.866666666667","33.3","51.37","39.33","23.73","40.03","37.21","19.58","26.17","42.79","0.92","4.3","17.58","1.4","1.97","41.55","17","18.4","48.02","5.87","8.04","42.20","5.02","5.74","46.66","0.91","2.15","29.68","18.08","62.53","10.91","10.54","50.86","10.67","6.7","61.44","0","1.04","0.00","0.00","84.47","14.09","28.09","33.40","4.07","11.44","26.24","0","1.11","0.00","0.00","90.29","4.68","83.57","0.883","0"
"2021-03-20 - Flames 0, Maple Leafs 2","Toronto Maple Leafs","Limited ReportFull Report","44.016666666667","48.35","37.21","56.51","37.78","27.24","58.10","24.41","19.31","55.83","1.93","0","100.00","1.56","1.05","59.72","24.77","15.93","60.86","7.9","4.07","65.97","4.01","3.04","56.88","0","0","-","0.00","100.00","17.09","11.57","59.62","8.98","4.93","64.57","0.94","0","100.00","10.49","100.00","19.98","17","54.03","9.38","8.41","52.72","0.95","0","100.00","10.08","100.00","7.91","100.00","1.079","0"
"2021-03-20 - Flyers 1, Islanders 6","New York Islanders","Limited ReportFull Report","49.916666666667","51.29","32.3","61.36","36.49","23.88","60.44","27.76","18.54","59.96","4.96","1","83.17","2.49","1.35","64.91","29.45","15.27","65.85","14.34","6.9","67.52","12.44","5.85","68.02","4.89","1.02","82.70","39.28","82.52","15.32","8.2","65.12","5.3","2.82","65.31","0","0","-","0.00","100.00","16.12","16.7","49.12","8.57","9.61","47.15","0","0","-","0.00","100.00","17.87","94.58","1.125","1400"
"2021-03-20 - Jets 2, Oilers 4","Edmonton Oilers","Limited ReportFull Report","48.566666666667","52.6","40.92","56.25","34.27","33.37","50.67","27.15","26.83","50.30","2.82","1.08","72.37","2.58","1.53","62.80","31.28","15.25","67.23","9.98","6.7","59.83","8.28","5.57","59.80","0","1.08","0.00","0.00","80.56","21.08","8.64","70.94","9.5","5.2","64.61","2.94","0","100.00","30.91","100.00","14.01","23.31","37.55","7.31","14.01","34.29","0","0","-","0.00","100.00","10.38","95.99","1.064","0"
"2021-03-20 - Penguins 3, Devils 1","New Jersey Devils","Limited ReportFull Report","44.016666666667","31.44","35.63","46.88","23.33","34.46","40.36","16","29.19","35.41","0.94","2.09","31.13","1.58","2.01","43.98","13.03","17.13","43.20","3.64","6.36","36.37","2.78","6.31","30.56","0.94","2.09","31.03","33.88","66.86","9.33","10.87","46.17","5.71","8.42","40.41","0","0","-","0.00","100.00","15.68","17.37","47.43","6.47","13.25","32.80","0","0","-","0.00","100.00","5.90","92.85","0.987","1800"
"2021-03-20 - Predators 0, Panthers 2","Florida Panthers","Limited ReportFull Report","40.566666666667","45.44","34.88","56.57","32.81","26.03","55.76","28.88","17.04","62.90","0.94","0","100.00","2.06","1.06","66.08","23.31","13.26","63.75","12.4","6.08","67.11","10.59","4.03","72.45","0.94","0","100.00","8.89","100.00","10.91","7.12","60.50","6.88","4.11","62.56","0","0","-","0.00","100.00","18.55","17.72","51.14","10.22","7.75","56.89","0","0","-","0.00","100.00","3.27","100.00","1.033","4358"
"2021-03-20 - Rangers 3, Capitals 1","Washington Capitals","Limited ReportFull Report","44.2","49.14","32.06","60.52","32.97","26.61","55.34","21.74","21.14","50.70","0.92","2.11","30.42","2.08","1.04","66.70","21.99","15.02","59.42","8.15","4.26","65.68","6.38","3.16","66.88","0.92","1.06","46.44","14.38","66.52","13.65","10.85","55.71","2.83","7.37","27.73","0","1.05","0.00","0.00","85.73","22.67","14.84","60.43","10.67","8.37","56.04","0","0","-","0.00","100.00","4.25","90.01","0.943","0"
"2021-03-20 - Stars 3, Red Wings 0","Detroit Red Wings","Limited ReportFull Report","49.8","32.96","54.84","37.54","23.66","40.12","37.10","14.23","28.38","33.39","0","2.13","0.00","0.79","1.79","30.72","8.48","22.21","27.64","3.67","9.64","27.59","3.71","6.32","36.95","0","1.06","0.00","0.00","83.26","4.83","12.61","27.68","2.91","7.31","28.50","0","0","-","0.00","100.00","19.02","26.45","41.83","5.65","11.6","32.78","0","1.11","0.00","0.00","90.42","0.00","92.48","0.925","0"
"2021-03-20 - Wild 0, Avalanche 6","Colorado Avalanche","Limited ReportFull Report","49.033333333333","63.71","32.59","66.16","49.62","25.99","65.62","40.89","17.34","70.22","4.96","0","100.00","2.16","1.07","66.94","31.38","12.43","71.63","6.12","7.82","43.91","4.16","5.75","41.94","1.96","0","100.00","47.06","100.00","25.98","4.65","84.83","16.65","1.88","89.86","1.94","0","100.00","11.68","100.00","30","17.74","62.83","20.37","9.38","68.48","1.07","0","100.00","5.24","100.00","12.13","100.00","1.121","0"
"2021-03-21 - Devils 2, Penguins 1","Pittsburgh Penguins","Limited ReportFull Report","51.966666666667","43.68","46.93","48.21","34.55","37.18","48.17","26.75","30.09","47.06","0.94","1.01","48.26","1.48","1.92","43.40","20.41","24.53","45.42","6.73","9.34","41.89","4.86","9.24","34.46","0","0","-","0.00","100.00","13.81","15.05","47.84","6.85","7.07","49.21","0","0","-","0.00","100.00","19.88","19.95","49.91","14.08","11.98","54.02","0.95","0.94","50.21","6.72","92.17","3.53","96.64","1.002","2800"
"2021-03-21 - Golden Knights 1, Kings 3","Los Angeles Kings","Limited ReportFull Report","48.15","41.67","50.32","45.30","31.1","35.73","46.54","26.31","26","50.29","1.93","1.01","65.57","2.17","2.7","44.66","19.59","26.54","42.46","10.57","8.97","54.10","8.74","6.9","55.87","1.93","1.04","65.09","22.11","84.99","9.02","17.19","34.41","4.91","8.99","35.34","0","0","-","0.00","100.00","19.57","22.9","46.08","11.73","10.13","53.65","0","0","-","0.00","100.00","7.34","96.10","1.034","0"
"2021-03-21 - Panthers 3, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","39.85","30.05","27.19","52.50","19.36","20.24","48.89","14.51","18.25","44.29","2.81","1.06","72.68","1.64","1.24","56.90","19.98","18.71","51.63","11.18","7.39","60.18","10.35","6.32","62.07","2.8","1.06","72.57","27.06","83.26","8.75","11.26","43.72","0.97","8.2","10.59","0","0","-","0.00","100.00","8.78","7.84","52.85","2.96","3.78","43.88","0","0","-","0.00","100.00","19.37","94.21","1.136","3800"
"2021-03-21 - Predators 4, Stars 3","Dallas Stars","Limited ReportFull Report","52.833333333333","49.27","36.5","57.44","37.52","31.21","54.59","25.47","17.59","59.15","2.92","2.03","59.05","1.82","1.36","57.20","19.86","18.07","52.36","5.92","6.99","45.86","4.98","3.95","55.78","2.92","1.04","73.83","58.65","73.77","14.15","10.97","56.32","8.93","5.07","63.79","0","0","-","0.00","100.00","24.85","18.84","56.88","10.5","8.49","55.28","0","0.94","0.00","0.00","88.95","11.47","88.48","1.000","4011"
"2021-03-22 - Avalanche 5, Coyotes 1","Arizona Coyotes","Limited ReportFull Report","50.433333333333","35.63","72.73","32.88","27.33","52.03","34.44","20.78","33.78","38.09","0","4.26","0.00","1.63","3.36","32.66","17.54","37.17","32.06","6.78","15.92","29.88","5.81","11.45","33.67","0","2.13","0.00","0.00","81.41","10.59","21.59","32.91","7.32","12.12","37.65","0","1.04","0.00","0.00","91.41","16.65","32.9","33.60","6.71","9.15","42.30","0","1.11","0.00","0.00","87.87","0.00","87.38","0.874","2593"
"2021-03-22 - Blues 1, Golden Knights 5","Vegas Golden Knights","Limited ReportFull Report","50.933333333333","53.68","32.83","62.05","40.39","18.54","68.54","25.34","14.61","63.43","2.88","1.01","73.98","2.65","1.14","69.97","26.44","14.17","65.11","11.78","5.01","70.14","6.94","4.96","58.32","1.93","1.01","65.66","27.85","79.62","14.82","9.03","62.15","5.91","2.03","74.41","0","0","-","0.00","100.00","20.58","16.06","56.16","10.49","7.49","58.34","0.95","0","100.00","9.02","100.00","11.35","93.08","1.044","3750"
"2021-03-22 - Ducks 1, Wild 2","Minnesota Wild","Limited ReportFull Report","48.766666666667","37.22","48.92","43.21","29.17","32.09","47.62","18.46","22.05","45.57","0.94","1.06","47.18","1.61","1.41","53.35","20.92","21.43","49.39","8.37","8.27","50.30","4.67","7.19","39.40","0.94","1.06","47.08","20.14","85.28","12.56","13.04","49.06","5.79","4.06","58.74","0","0","-","0.00","100.00","12.97","24.88","34.27","8.08","8.85","47.71","0","0","-","0.00","100.00","5.11","95.21","1.003","0"
"2021-03-22 - Flames 1, Senators 2","Ottawa Senators","Limited ReportFull Report","52.05","37.93","53.36","41.55","27.34","41.27","39.85","21.29","30.48","41.12","1.89","1.01","65.11","1.53","1.83","45.56","17.76","19.07","48.22","7.85","6.14","56.11","5.93","6.07","49.39","0.94","0","100.00","15.89","100.00","10","12.75","43.96","5.93","9.05","39.59","0.95","1.06","47.26","15.98","88.31","17.75","30.72","36.62","8.34","15.32","35.26","0","0","-","0.00","100.00","8.86","96.68","1.055","0"
"2021-03-22 - Hurricanes 3, Blue Jackets 0","Columbus Blue Jackets","Limited ReportFull Report","49.733333333333","31.37","45.86","40.62","23.43","35.54","39.73","14.74","27.69","34.74","0","3.18","0.00","0.88","1.5","37.08","9.67","21.17","31.35","3.52","6.66","34.60","1.7","6.63","20.42","0","2.14","0.00","0.00","67.73","6.04","14.74","29.05","3.57","8.77","28.92","0","0.97","0.00","0.00","88.92","16.58","21.25","43.83","9.36","11.21","45.51","0","0","-","0.00","100.00","0.00","88.51","0.885","3829"
"2021-03-22 - Islanders 2, Flyers 1","Philadelphia Flyers","Limited ReportFull Report","54.183333333333","56.13","36.39","60.67","41.26","23.2","64.01","34.52","14.08","71.03","0.94","1.01","48.26","1.83","1.69","52.09","22.2","19.55","53.18","4.67","6.14","43.21","3.78","5.08","42.68","0.94","1.01","48.24","24.88","80.12","17.73","13.27","57.18","11.78","4.09","74.24","0","0","-","0.00","100.00","29.64","16.21","64.65","15.96","4.98","76.22","0","0","-","0.00","100.00","2.73","92.82","0.955","2820"
"2021-03-22 - Jets 4, Canucks 0","Vancouver Canucks","Limited ReportFull Report","56","48.18","65.44","42.41","35.17","46.2","43.22","19.87","30.55","39.41","0","4.26","0.00","1.72","2.11","44.91","21.56","35.34","37.89","4.35","9.01","32.57","1.77","4.53","28.15","0","1.09","0.00","0.00","75.86","17.06","26.65","39.03","7.35","16.09","31.35","0","3.06","0.00","0.00","80.96","24.09","20.01","54.63","10.81","8.64","55.58","0","0","-","0.00","100.00","0.00","86.04","0.860","0"
"2021-03-22 - Kings 1, Sharks 2","San Jose Sharks","Limited ReportFull Report","44.3","40.18","47.49","45.83","28.51","38.11","42.79","17.34","31.2","35.73","1.89","1.01","65.11","1.55","1.09","58.68","22.73","22.27","50.52","8.66","4.14","67.68","2.9","3.1","48.35","0.94","0","100.00","32.46","100.00","14.21","17.87","44.31","4.99","9.08","35.45","0","0","-","0.00","100.00","13.67","22.79","37.49","7.36","16.71","30.57","0.95","0.94","50.21","12.86","94.39","10.88","96.76","1.076","0"
"2021-03-22 - Sabres 3, Rangers 5","New York Rangers","Limited ReportFull Report","52.966666666667","51.58","35.63","59.15","37.45","24.06","60.88","28.68","15.97","64.23","1.91","3.08","38.29","2.23","1.6","58.21","24.15","22.64","51.61","9.56","9.46","50.25","6.75","6.26","51.89","1.91","1.06","64.32","28.25","83.09","14.66","13.08","52.85","7.76","5.04","60.64","0","2.08","0.00","0.00","58.69","23.26","10.6","68.69","12.38","4.8","72.07","0","0","-","0.00","100.00","6.67","80.70","0.874","1800"
"2021-03-23 - Avalanche 4, Coyotes 5","Arizona Coyotes","Limited ReportFull Report","46.616666666667","39.95","47.55","45.66","30.81","32.71","48.50","22.29","27.47","44.80","3.81","3.14","54.77","1.78","1.99","47.28","14.05","29.06","32.59","6.39","10.4","38.05","4.61","10.29","30.94","0","2.09","0.00","0.00","79.68","7.61","18.59","29.03","3.8","8.32","31.36","3.88","1.05","78.66","102.08","87.35","19.79","17.95","52.44","10.88","8.92","54.95","0","0","-","0.00","100.00","17.08","88.55","1.056","2539"
"2021-03-23 - Devils 4, Flyers 3","Philadelphia Flyers","Limited ReportFull Report","45.133333333333","30.85","46.12","40.08","20.92","32.54","39.13","15.83","25.1","38.68","0.92","3.18","22.38","1.36","2.1","39.28","13.81","27.32","33.58","4.27","10.94","28.07","4.26","9.83","30.24","0.91","2.13","29.89","21.31","78.33","9.35","16.61","36.02","2.66","8.66","23.51","0","1.04","0.00","0.00","88.00","15.56","14.25","52.19","8.77","5.71","60.58","0","0","-","0.00","100.00","5.79","87.32","0.931","2882"
"2021-03-23 - Lightning 2, Stars 1","Dallas Stars","Limited ReportFull Report","49.45","32.13","49.03","39.58","20.69","34.26","37.65","10.62","20.57","34.05","0","1.06","0.00","0.79","1.45","35.30","10.97","17.79","38.13","4.52","8.44","34.87","0.95","5.14","15.53","0","1.06","0.00","0.00","79.42","6.34","9.41","40.24","0.93","6.22","12.98","0","0","-","0.00","100.00","16.02","21.38","42.84","6.73","5.06","57.08","0","0","-","0.00","100.00","0.00","94.87","0.949","4103"
"2021-03-23 - Panthers 2, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","51.333333333333","54.16","44.62","54.83","36.84","30.25","54.91","29.41","24.61","54.44","1.93","1","65.80","2.3","1.97","53.85","29.4","22.56","56.58","10","7.9","55.85","9.12","7.79","53.93","1.93","1.02","65.39","21.19","86.88","19.79","14.41","57.87","8.07","8.01","50.16","0","0","-","0.00","100.00","20.53","19.1","51.81","12.23","8.76","58.27","0","0","-","0.00","100.00","6.57","95.92","1.025","0"
"2021-03-23 - Red Wings 0, Predators 2","Nashville Predators","Limited ReportFull Report","49.033333333333","50.39","40.94","55.17","41.47","29.2","58.68","33.13","22.33","59.74","0.99","0","100.00","1.87","1.2","60.88","19.07","14.92","56.11","8.98","4.11","68.62","7.07","4.06","63.53","0.99","0","100.00","14.01","100.00","10.16","10.55","49.05","4.96","5.06","49.50","0","0","-","0.00","100.00","28.78","21.81","56.89","20.65","10.98","65.28","0","0","-","0.00","100.00","2.98","100.00","1.030","0"
"2021-03-24 - Ducks 2, Wild 3","Minnesota Wild","Limited ReportFull Report","51.416666666667","36.32","49.87","42.14","27.07","39.54","40.64","20.13","26.62","43.06","1.89","2.02","48.26","1.38","1.43","49.15","13.59","18.08","42.91","4.74","5.01","48.58","3.85","3.97","49.24","1.88","2.02","48.24","48.95","49.05","8.92","12.87","40.95","4.96","8.05","38.13","0","0","-","0.00","100.00","16.42","29.12","36.06","10.41","12.55","45.34","0","0","-","0.00","100.00","9.37","92.40","1.018","0"
"2021-03-24 - Flames 1, Senators 3","Ottawa Senators","Limited ReportFull Report","48.2","42.24","58.61","41.88","35.35","40.99","46.30","24.1","24.04","50.07","1.87","1.06","63.87","1.44","1.58","47.75","16.11","20.2","44.37","3.69","3.2","53.57","2.78","1.05","72.50","1.86","0","100.00","66.92","100.00","12.5","16.97","42.42","5.85","4.24","57.97","0","0","-","0.00","100.00","26.02","36.24","41.79","15.52","18.51","45.61","0","1.05","0.00","0.00","94.31","7.75","95.60","1.034","0"
"2021-03-24 - Jets 5, Canucks 1","Vancouver Canucks","Limited ReportFull Report","48.766666666667","53.33","39.59","57.39","38.35","30.67","55.56","29.45","25.08","54.02","0.92","2.13","30.08","3.66","2.06","64.02","25.42","18.56","57.80","14.33","8.77","62.04","10.88","8.72","55.52","0.91","2.16","29.56","8.34","75.19","10.86","9.86","52.41","4.67","3.18","59.53","0","0","-","0.00","100.00","23.35","16.52","58.57","13.61","11.09","55.10","0","0","-","0.00","100.00","3.11","91.50","0.946","0"
"2021-03-24 - Kings 2, Sharks 4","San Jose Sharks","Limited ReportFull Report","49.7","44.11","57.12","43.58","33.1","45.23","42.25","21.78","34.52","38.69","3.91","2.02","65.93","2.33","2.45","48.72","30.25","30.76","49.58","10.9","15.01","42.07","10.03","12.77","43.99","2.9","2.06","58.46","28.87","83.88","19.69","15.61","55.78","9.1","6.06","60.01","0.94","0","100.00","10.35","100.00","11.59","23.59","32.95","2.06","13.66","13.12","0","0","-","0.00","100.00","17.93","94.15","1.121","0"
"2021-03-24 - Sabres 2, Penguins 5","Pittsburgh Penguins","Limited ReportFull Report","44.766666666667","50.25","33.7","59.86","36.88","30.57","54.68","30.88","24.05","56.22","2.92","1.01","74.22","1.93","1.05","64.69","29.17","10.93","72.74","9.85","5.03","66.21","9.03","3.02","74.93","1.93","0","100.00","21.40","100.00","19.59","5.84","77.03","10.98","4.06","72.99","0.94","0","100.00","8.58","100.00","19.01","19.25","49.70","9.49","15.38","38.15","0","0.93","0.00","0.00","93.94","9.46","95.78","1.052","2800"
"2021-03-25 - Blues 0, Wild 2","Minnesota Wild","Limited ReportFull Report","44.566666666667","21.53","45.96","31.90","15.33","37.97","28.76","8.12","28.26","22.33","1.93","0","100.00","0.52","1.79","22.39","7.91","23.2","25.42","2.01","9.36","17.67","1.01","9.25","9.84","0.99","0","100.00","98.13","100.00","5.97","13.65","30.42","2.97","8.01","27.01","0","0","-","0.00","100.00","13.47","21.39","38.64","4.18","10.04","29.41","0.95","0","100.00","22.63","100.00","23.78","100.00","1.238","0"
"2021-03-25 - Devils 3, Capitals 4","Washington Capitals","Limited ReportFull Report","49.333333333333","44.47","44.24","50.13","34.35","33.39","50.71","18.71","20.06","48.26","3.73","2.11","63.87","2.03","1.65","55.04","22.24","19.44","53.36","11.43","7.27","61.12","5.8","2.11","73.36","0.94","0","100.00","16.22","100.00","10.8","12.07","47.24","2.9","6.04","32.40","0.96","1.05","47.73","33.16","82.59","20.79","23.1","47.36","8.97","10.88","45.20","1.84","1.05","63.53","20.46","90.31","19.96","89.47","1.094","0"
"2021-03-25 - Golden Knights 1, Avalanche 5","Colorado Avalanche","Limited ReportFull Report","50.066666666667","45.24","37.81","54.47","37.23","21","63.94","29.44","17.22","63.09","3.91","1.06","78.74","3.16","1.39","69.37","26.57","21.08","55.77","11.72","9.25","55.90","10.96","6.13","64.12","1.95","1.06","64.87","17.82","82.74","14.81","11.78","55.69","9.08","4.7","65.91","1","0","100.00","11.04","100.00","17.05","16.29","51.14","9.02","6.47","58.25","0.95","0","100.00","10.49","100.00","13.29","93.87","1.072","0"
"2021-03-25 - Hurricanes 4, Blue Jackets 3","Columbus Blue Jackets","Limited ReportFull Report","48.433333333333","49.04","46.38","51.39","38.45","36.12","51.56","30.84","30.84","50.00","0.94","3.12","23.20","2.87","1.71","62.61","32.18","21.91","59.49","15.79","8.46","65.11","10.35","7.32","58.58","0","3.13","0.00","0.00","57.25","16.33","13.39","54.95","9.67","8.2","54.10","0.95","0","100.00","9.80","100.00","13.5","21.59","38.47","8.7","12.25","41.52","0","0","-","0.00","100.00","3.06","89.87","0.929","4033"
"2021-03-25 - Islanders 4, Bruins 3","Boston Bruins","Limited ReportFull Report","49.6","47.54","32.45","59.43","37.27","24.69","60.15","27.4","19.67","58.20","1.87","3.08","37.73","1.61","1.66","49.26","23.57","17.34","57.62","3.94","5.25","42.88","3.99","3.16","55.78","0","1.06","0.00","0.00","66.52","19.93","11.96","62.51","9.9","9.07","52.16","0.96","1.02","48.43","9.71","88.73","23.41","13.58","63.28","13.62","6.5","67.70","0.95","0.94","50.21","6.95","85.56","6.82","84.33","0.911","2191"
"2021-03-25 - Lightning 3, Stars 4","Dallas Stars","Limited ReportFull Report","54.483333333333","54.67","46.44","54.07","44.25","34.36","56.29","35.06","26","57.42","2.84","3.14","47.44","2.94","2.16","57.67","34.58","21.12","62.08","18.4","8.6","68.14","13","7.49","63.44","2.81","3.15","47.16","21.63","57.94","16.01","12.5","56.16","8.66","7.29","54.30","0","0","-","0.00","100.00","16.18","21.39","43.06","11.4","11.23","50.37","0","0","-","0.00","100.00","8.09","87.91","0.960","4187"
"2021-03-25 - Maple Leafs 3, Senators 2","Ottawa Senators","Limited ReportFull Report","49.55","37.94","56.92","40.00","29.78","45.44","39.59","23.89","34.2","41.13","0.92","2.07","30.88","1.44","3.19","31.07","18.55","32.97","36.01","9.67","17.73","35.29","7.82","14.5","35.03","0.92","1.01","47.61","11.74","93.04","8.92","15.23","36.95","4.93","7.17","40.75","0","1.05","0.00","0.00","85.34","15.98","19.5","45.04","11.03","10.61","50.98","0","0","-","0.00","100.00","3.87","93.95","0.978","0"
