Date,Team,HomeTeam,AwayTeam,PDO,SCF,SCA,SCF%,GF,GA,GF%,HDCF,HDCA,HDCF%
2019-12-28,Washington Capitals,Hurricanes,Capitals,1.003,26.56,23.09,53.49,2.02,2.97,40.50,9.06,6.95,56.59
2019-12-28,Arizona Coyotes,Golden Knights,Coyotes,0.986,18.57,30.88,37.55,1.01,1.93,34.39,7.02,9.76,41.83
2019-12-28,Philadelphia Flyers,Sharks,Flyers,0.808,21.3,25.66,45.36,0.0,5.89,0.00,10.84,11.09,49.42
2019-12-28,Los Angeles Kings,Canucks,Kings,0.926,38.78,16.99,69.54,2.03,2.88,41.33,20.11,7.94,71.68
2019-12-28,Nashville Predators,Penguins,Predators,1.021,27.45,21.39,56.2,3.03,1.93,61.06,15.97,9.95,61.62
2019-12-28,New York Rangers,Maple Leafs,Rangers,1.056,19.84,20.6,49.06,4.27,1.9,69.16,6.66,7.05,48.6
2019-12-28,Detroit Red Wings,Panthers,Red Wings,0.995,25.6,16.37,61.0,2.07,1.87,52.55,9.43,3.76,71.49
2019-12-29,Chicago Blackhawks,Blue Jackets,Blackhawks,0.99,11.75,15.16,43.67,1.01,1.93,34.43,5.02,7.99,38.59
2019-12-29,Montreal Canadiens,Panthers,Canadiens,0.798,20.27,24.78,45.0,0.0,5.77,0.00,10.35,10.57,49.46
2019-12-29,Vancouver Canucks,Flames,Canucks,1.042,18.21,20.56,46.96,2.13,0.92,69.85,8.2,1.76,82.35
2019-12-29,New Jersey Devils,Senators,Devils,0.888,29.27,21.26,57.93,1.06,2.79,27.46,13.03,11.74,52.61
2019-12-29,Philadelphia Flyers,Ducks,Flyers,0.988,30.3,21.04,59.02,1.01,0.94,51.74,8.46,6.67,55.92
2019-12-29,New York Islanders,Wild,Islanders,1.076,16.46,17.84,48.0,3.14,0.94,76.92,7.38,7.5,49.61
2019-12-29,Winnipeg Jets,Blues,Jets,0.98,18.96,32.42,36.9,1.01,1.89,34.89,4.14,15.59,20.97
2019-12-29,Detroit Red Wings,Lightning,Red Wings,1.02,12.37,27.44,31.07,1.01,0.94,51.74,4.2,7.79,35.02
2019-12-29,Buffalo Sabres,Bruins,Sabres,0.993,15.46,12.69,54.93,1.01,0.94,51.74,5.26,3.86,57.67
2019-12-29,Dallas Stars,Coyotes,Stars,1.082,28.7,15.72,64.61,3.08,1.93,61.47,13.12,5.82,69.26
2019-12-30,Ottawa Senators,Penguins,Senators,0.946,17.3,28.92,37.44,2.03,4.9,29.30,8.87,13.17,40.25
2019-12-31,Chicago Blackhawks,Flames,Blackhawks,1.038,30.44,21.23,58.92,2.11,0.92,69.66,7.69,10.13,43.15
2019-12-31,St Louis Blues,Coyotes,Blues,0.985,22.59,16.49,57.8,1.01,0.94,51.74,14.41,7.6,65.47
2019-12-31,Boston Bruins,Devils,Bruins,0.974,18.67,19.87,48.45,1.08,1.87,36.47,10.0,7.1,58.48
2019-12-31,Montreal Canadiens,Hurricanes,Canadiens,1.004,25.36,23.45,51.96,1.01,0.94,51.74,15.42,13.46,53.39
2019-12-31,Anaheim Ducks,Golden Knights,Ducks,1.022,20.08,31.99,38.56,2.06,2.86,41.91,8.12,22.01,26.95
2019-12-31,Philadelphia Flyers,Kings,Flyers,1.026,18.16,12.64,58.96,2.01,0.94,68.04,12.76,6.2,67.29
2019-12-31,New York Islanders,Capitals,Islanders,1.103,23.25,30.4,43.34,4.2,2.82,59.84,9.62,10.85,46.99
2019-12-31,Winnipeg Jets,Avalanche,Jets,1.106,19.38,23.89,44.79,3.19,1.84,63.40,8.73,8.21,51.55
2019-12-31,Tampa Bay Lightning,Sabres,Lightning,1.015,16.17,15.38,51.26,3.08,2.92,51.34,4.18,4.8,46.58
2019-12-31,Toronto Maple Leafs,Wild,Maple Leafs,1.077,23.32,14.86,61.08,2.13,0.0,100.00,4.48,3.38,56.99
2019-12-31,Florida Panthers,Blue Jackets,Panthers,0.902,27.81,9.82,73.91,1.01,2.92,25.74,7.11,5.71,55.46
2019-12-31,New York Rangers,Oilers,Rangers,1.082,22.69,21.95,50.82,5.03,2.92,63.24,11.6,5.01,69.83
2019-12-31,San Jose Sharks,Red Wings,Sharks,0.945,19.23,13.69,58.41,0.0,0.94,0.00,8.21,8.73,48.48
2020-01-01,Nashville Predators,Stars,Predators,0.918,31.12,27.86,52.76,0.0,1.94,0.00,9.89,12.5,44.17
2020-01-02,Chicago Blackhawks,Canucks,Blackhawks,0.978,23.58,26.55,47.04,4.11,4.7,46.66,8.4,8.37,50.08
2020-01-02,Columbus Blue Jackets,Bruins,Blue Jackets,1.036,21.81,19.19,53.19,1.01,0.0,100.00,9.52,7.6,55.61
2020-01-02,St Louis Blues,Avalanche,Blues,0.968,13.45,25.37,34.65,2.01,3.91,33.92,7.86,11.85,39.86
2020-01-02,New Jersey Devils,Islanders,Devils,1.072,26.01,28.14,48.04,2.07,0.0,100.00,7.38,11.08,39.98
2020-01-02,Anaheim Ducks,Coyotes,Ducks,0.961,12.5,31.6,28.35,2.07,3.8,35.24,6.44,15.92,28.81
2020-01-02,Philadelphia Flyers,Golden Knights,Flyers,0.981,18.85,34.36,35.43,3.08,3.89,44.17,8.01,14.81,35.08
2020-01-02,Tampa Bay Lightning,Canadiens,Lightning,1.056,24.08,18.79,56.17,2.11,0.92,69.58,8.94,5.3,62.79
2020-01-02,Toronto Maple Leafs,Jets,Maple Leafs,1.153,31.26,23.72,56.86,5.31,1.87,73.92,15.69,6.99,69.18
2020-01-02,Edmonton Oilers,Sabres,Oilers,0.978,17.45,15.51,52.94,2.13,1.87,53.22,11.04,8.07,57.76
2020-01-02,Florida Panthers,Senators,Panthers,0.995,20.39,23.56,46.39,3.18,2.78,53.33,9.55,11.06,46.35
2020-01-02,New York Rangers,Flames,Rangers,0.908,13.99,13.8,50.34,1.01,2.83,26.32,6.02,3.8,61.28
2020-01-02,San Jose Sharks,Penguins,Sharks,1.008,21.53,25.62,45.66,2.11,1.85,53.35,3.2,11.74,21.4
2020-01-03,Washington Capitals,Hurricanes,Capitals,1.043,18.71,26.5,41.38,2.11,0.95,68.88,8.92,13.36,40.03
2020-01-03,Detroit Red Wings,Stars,Red Wings,1.003,15.81,15.89,49.88,1.06,0.99,51.66,5.04,9.6,34.43
2020-01-04,Colorado Avalanche,Devils,Avalanche,1.107,29.26,10.16,74.22,3.18,0.0,100.00,3.26,4.56,41.72
2020-01-04,St Louis Blues,Golden Knights,Blues,0.946,16.94,21.83,43.7,2.13,3.74,36.26,10.33,5.27,66.23
2020-01-04,Philadelphia Flyers,Coyotes,Flyers,0.852,18.5,15.5,54.41,2.01,3.92,33.86,7.93,8.11,49.43
2020-01-04,New York Islanders,Maple Leafs,Islanders,0.91,18.35,21.69,45.83,0.0,1.93,0.00,7.23,10.52,40.72
2020-01-04,Winnipeg Jets,Wild,Jets,0.945,10.33,21.75,32.2,0.0,1.87,0.00,2.18,10.15,17.7
2020-01-04,Tampa Bay Lightning,Senators,Lightning,1.111,29.04,18.8,60.7,4.14,0.94,81.42,11.59,10.18,53.25
2020-01-04,Edmonton Oilers,Bruins,Oilers,1.133,22.7,11.95,65.5,3.14,0.0,100.00,6.34,5.5,53.53
2020-01-04,Florida Panthers,Sabres,Panthers,0.922,14.75,16.39,47.37,1.0,1.93,34.20,4.0,5.91,40.37
2020-01-04,Pittsburgh Penguins,Canadiens,Penguins,0.978,30.66,11.74,72.32,2.02,1.89,51.74,11.41,6.73,62.89
2020-01-04,Nashville Predators,Kings,Predators,1.127,26.28,11.67,69.24,4.26,0.0,100.00,11.03,2.69,80.41
2020-01-04,New York Rangers,Canucks,Rangers,0.917,29.2,15.33,65.57,1.01,1.89,34.89,7.33,2.8,72.33
2020-01-04,San Jose Sharks,Blue Jackets,Sharks,1.062,24.68,12.09,67.13,3.19,0.92,77.54,8.68,2.75,75.92
2020-01-05,Calgary Flames,Wild,Flames,0.969,26.31,31.67,45.37,2.02,2.83,41.68,14.29,7.98,64.17
2020-01-05,Tampa Bay Lightning,Hurricanes,Lightning,1.084,21.79,16.31,57.19,3.18,0.92,77.62,16.34,6.72,70.86
2020-01-05,Florida Panthers,Penguins,Panthers,1.05,26.19,23.45,52.76,3.19,0.92,77.54,10.95,7.94,57.98
2020-01-05,Nashville Predators,Ducks,Predators,1.099,26.5,25.98,50.49,3.04,1.87,61.93,7.07,13.29,34.72
2020-01-05,Detroit Red Wings,Blackhawks,Red Wings,0.899,21.85,26.87,44.85,1.08,2.82,27.63,7.74,9.11,45.95
2020-01-05,San Jose Sharks,Capitals,Sharks,0.958,19.04,15.7,54.81,1.06,1.87,36.04,9.64,6.37,60.19
2020-01-06,Colorado Avalanche,Islanders,Avalanche,0.969,31.92,17.39,64.73,0.0,0.94,0.00,10.34,4.86,68.02
2020-01-06,Columbus Blue Jackets,Kings,Blue Jackets,1.086,13.78,27.7,33.23,3.14,1.89,62.40,6.31,13.25,32.25
2020-01-06,Winnipeg Jets,Canadiens,Jets,1.007,13.11,20.14,39.44,2.13,1.9,52.85,5.6,12.51,30.91
2020-01-06,Edmonton Oilers,Maple Leafs,Oilers,1.014,33.4,19.58,63.04,4.23,2.79,60.30,14.69,7.93,64.93
2020-01-07,Colorado Avalanche,Rangers,Avalanche,1.016,19.61,18.23,51.82,3.14,2.81,52.80,11.46,7.55,60.29
2020-01-07,Columbus Blue Jackets,Ducks,Blue Jackets,1.042,15.37,28.56,34.98,2.02,1.89,51.74,6.08,11.44,34.71
2020-01-07,Boston Bruins,Predators,Bruins,1.121,22.28,12.21,64.59,3.21,0.0,100.00,12.39,4.29,74.27
2020-01-07,Montreal Canadiens,Red Wings,Canadiens,0.9,22.65,21.08,51.8,1.06,3.74,22.02,8.79,10.66,45.21
2020-01-07,Vancouver Canucks,Lightning,Canucks,0.889,14.46,27.83,34.2,2.07,6.83,23.24,2.23,7.67,22.56
2020-01-07,Arizona Coyotes,Panthers,Coyotes,1.003,20.32,16.62,55.02,2.09,1.87,52.79,10.84,4.52,70.58
2020-01-07,Calgary Flames,Blackhawks,Flames,1.048,26.61,19.7,57.47,2.07,0.94,68.67,8.62,6.39,57.42
2020-01-07,Philadelphia Flyers,Hurricanes,Flyers,1.101,16.73,22.77,42.37,4.16,3.81,52.21,8.46,13.94,37.77
2020-01-07,New York Islanders,Devils,Islanders,1.008,41.98,23.05,64.55,3.12,1.85,62.84,24.96,12.67,66.32
2020-01-07,Pittsburgh Penguins,Golden Knights,Penguins,1.121,16.5,22.12,42.72,3.21,1.87,63.20,8.86,7.8,53.17
2020-01-07,Ottawa Senators,Capitals,Senators,0.891,23.0,23.88,49.06,1.06,5.83,15.33,11.2,6.89,61.91
2020-01-07,San Jose Sharks,Blues,Sharks,0.894,19.88,23.94,45.36,0.0,2.92,0.00,8.14,6.9,54.12
2020-01-08,Washington Capitals,Flyers,Capitals,1.019,19.44,22.41,46.46,2.07,1.87,52.55,6.2,8.6,41.91
2020-01-08,Winnipeg Jets,Maple Leafs,Jets,1.007,14.14,20.03,41.38,2.11,1.85,53.35,3.35,11.63,22.37
2020-01-08,Dallas Stars,Kings,Stars,0.999,22.94,13.24,63.4,1.06,0.94,52.82,10.49,5.69,64.81
2020-01-09,Columbus Blue Jackets,Sharks,Blue Jackets,0.973,22.64,19.38,53.88,1.01,1.93,34.43,7.07,6.74,51.19
2020-01-09,Vancouver Canucks,Panthers,Canucks,0.985,17.36,35.34,32.94,2.02,3.92,34.01,10.83,14.19,43.29
2020-01-09,Arizona Coyotes,Lightning,Coyotes,0.881,9.95,28.7,25.75,0.0,3.91,0.00,2.03,6.1,24.97
2020-01-09,New Jersey Devils,Rangers,Devils,0.925,23.42,26.04,47.35,2.03,3.82,34.68,5.92,10.88,35.24
2020-01-09,Winnipeg Jets,Bruins,Jets,0.978,10.43,21.64,32.52,2.11,3.73,36.13,3.2,14.89,17.67
2020-01-09,Los Angeles Kings,Golden Knights,Kings,1.136,18.93,26.94,41.27,4.26,1.83,69.92,6.86,9.98,40.74
2020-01-09,Edmonton Oilers,Canadiens,Oilers,1.03,19.41,19.56,49.8,2.07,1.93,51.73,9.55,6.81,58.39
2020-01-09,Nashville Predators,Blackhawks,Predators,1.081,24.67,30.57,44.66,3.18,0.92,77.62,10.1,13.71,42.42
2020-01-09,Buffalo Sabres,Blues,Sabres,0.954,18.34,15.24,54.62,1.01,2.92,25.80,4.95,3.03,61.99
2020-01-09,Dallas Stars,Ducks,Stars,1.0,23.18,20.39,53.21,0.0,0.0,0,12.15,5.28,69.7
2020-01-09,Minnesota Wild,Flames,Wild,0.966,32.22,18.87,63.06,0.0,0.94,0.00,15.23,2.99,83.58
2020-01-10,Arizona Coyotes,Hurricanes,Coyotes,0.89,14.87,22.99,39.27,0.0,2.92,0.00,5.08,14.92,25.39
2020-01-10,Pittsburgh Penguins,Avalanche,Penguins,1.083,20.49,22.14,48.06,3.08,0.94,76.55,11.28,11.4,49.73
2020-01-10,Ottawa Senators,Red Wings,Senators,0.991,15.54,17.39,47.18,1.01,0.94,51.81,7.32,6.61,52.56
2020-01-11,Columbus Blue Jackets,Golden Knights,Blue Jackets,1.114,19.92,16.81,54.24,2.13,0.0,100.00,5.66,7.15,44.18
2020-01-11,Boston Bruins,Islanders,Bruins,1.024,29.77,35.57,45.56,2.07,1.87,52.55,12.47,16.09,43.67
2020-01-11,Montreal Canadiens,Senators,Canadiens,0.963,27.29,21.87,55.5,0.0,0.92,0.00,12.13,5.4,69.2
2020-01-11,Vancouver Canucks,Sabres,Canucks,1.051,21.23,11.28,65.31,4.18,1.87,69.13,8.55,2.7,76.0
2020-01-11,New Jersey Devils,Capitals,Devils,1.169,21.07,21.56,49.43,3.18,0.0,100.00,6.66,8.62,43.6
2020-01-11,Anaheim Ducks,Blackhawks,Ducks,0.949,32.76,32.67,50.07,2.07,3.84,35.01,17.13,14.41,54.31
2020-01-11,Los Angeles Kings,Hurricanes,Kings,0.964,19.96,17.98,52.62,0.0,0.94,0.00,11.03,8.85,55.48
2020-01-11,Tampa Bay Lightning,Flyers,Lightning,1.038,21.42,8.22,72.26,1.06,0.0,100.00,6.44,4.57,58.5
2020-01-11,Edmonton Oilers,Flames,Oilers,1.01,26.14,25.45,50.66,3.12,2.79,52.82,7.26,11.07,39.6
2020-01-11,New York Rangers,Blues,Rangers,0.962,16.57,22.35,42.58,2.07,3.84,35.02,6.98,8.97,43.77
2020-01-11,Dallas Stars,Sharks,Stars,0.921,19.4,24.81,43.89,0.0,1.87,0.00,9.2,10.39,46.98
2020-01-12,Vancouver Canucks,Wild,Canucks,1.008,12.88,16.24,44.23,2.13,0.92,69.78,7.64,8.85,46.33
2020-01-12,Tampa Bay Lightning,Devils,Lightning,0.839,29.77,8.72,77.34,1.06,1.87,36.13,13.6,6.73,66.89
2020-01-12,Toronto Maple Leafs,Panthers,Maple Leafs,0.876,34.18,19.58,63.58,4.02,5.91,40.49,20.59,10.1,67.09
2020-01-12,Pittsburgh Penguins,Coyotes,Penguins,0.877,25.12,16.9,59.79,1.01,2.79,26.60,9.63,9.19,51.16
2020-01-12,Nashville Predators,Jets,Predators,1.035,24.08,10.74,69.16,1.06,0.0,100.00,11.02,5.3,67.53
2020-01-12,Buffalo Sabres,Red Wings,Sabres,1.059,12.52,16.32,43.41,2.11,0.92,69.66,5.78,8.57,40.29
2020-01-13,Boston Bruins,Flyers,Bruins,1.016,17.37,12.43,58.28,4.26,2.82,60.16,10.86,7.01,60.76
2020-01-13,Anaheim Ducks,Blues,Ducks,0.981,12.86,30.56,29.61,1.01,2.87,26.04,3.98,11.07,26.46
2020-01-13,Calgary Flames,Canadiens,Flames,0.932,22.87,22.61,50.29,0.0,1.93,0.00,6.0,7.93,43.08
2020-01-13,Carolina Hurricanes,Capitals,Hurricanes,0.967,13.75,22.85,37.58,0.0,0.94,0.00,2.05,8.86,18.82
2020-01-13,New York Islanders,Rangers,Islanders,0.888,24.03,33.9,41.48,1.06,4.84,17.92,9.22,16.59,35.73
2020-01-14,Chicago Blackhawks,Senators,Blackhawks,0.974,24.65,13.03,65.41,2.03,1.93,51.18,10.07,7.82,56.29
2020-01-14,Boston Bruins,Blue Jackets,Bruins,0.918,19.74,16.94,53.82,0.0,1.93,0.00,7.13,3.8,65.23
2020-01-14,Vancouver Canucks,Jets,Canucks,0.904,18.18,14.34,55.9,0.0,1.93,0.00,6.84,7.09,49.09
2020-01-14,New Jersey Devils,Maple Leafs,Devils,0.972,25.63,19.44,56.87,3.01,3.92,43.43,10.75,6.08,63.87
2020-01-14,Vegas Golden Knights,Sabres,Golden Knights,1.014,21.97,15.28,58.98,1.06,0.94,52.82,8.46,8.48,49.95
2020-01-14,Los Angeles Kings,Lightning,Kings,0.993,22.55,24.22,48.22,2.13,1.87,53.22,11.08,8.24,57.34
2020-01-14,Nashville Predators,Oilers,Predators,0.997,19.34,22.36,46.37,2.07,1.89,52.29,8.21,10.53,43.8
2020-01-14,Detroit Red Wings,Islanders,Red Wings,0.732,24.53,20.73,54.19,2.01,7.89,20.30,15.58,14.17,52.37
2020-01-14,San Jose Sharks,Coyotes,Sharks,1.011,26.55,26.91,49.67,2.03,2.88,41.33,10.45,12.59,45.36
2020-01-14,Dallas Stars,Avalanche,Stars,0.99,16.96,25.77,39.69,1.01,1.93,34.36,8.07,10.72,42.95
2020-01-14,Minnesota Wild,Penguins,Wild,0.898,16.43,17.62,48.24,2.01,4.95,28.86,4.85,7.11,40.57
2020-01-15,Chicago Blackhawks,Canadiens,Blackhawks,1.073,19.01,21.8,46.59,2.13,0.95,69.08,13.61,6.97,66.14
2020-01-15,Philadelphia Flyers,Blues,Flyers,1.044,16.7,17.09,49.42,2.07,1.87,52.45,10.58,8.35,55.88
2020-01-16,Montreal Canadiens,Flyers,Canadiens,1.045,28.59,17.2,62.44,3.14,0.94,76.87,11.0,8.95,55.12
2020-01-16,Arizona Coyotes,Canucks,Coyotes,0.992,25.57,17.39,59.53,1.06,0.94,52.82,8.46,9.42,47.31
2020-01-16,New Jersey Devils,Capitals,Devils,0.917,16.56,31.58,34.4,1.0,3.95,20.28,8.93,13.08,40.57
2020-01-16,Anaheim Ducks,Predators,Ducks,1.049,25.36,23.85,51.53,2.13,0.95,69.16,5.56,6.98,44.34
2020-01-16,Calgary Flames,Maple Leafs,Flames,1.044,26.61,22.5,54.18,1.06,0.0,100.00,8.68,8.31,51.08
2020-01-16,Vegas Golden Knights,Senators,Golden Knights,1.035,35.42,16.76,67.89,3.18,0.92,77.62,8.95,6.13,59.37
2020-01-16,Carolina Hurricanes,Blue Jackets,Hurricanes,0.905,35.01,13.59,72.04,2.02,2.83,41.68,7.39,1.93,79.28
2020-01-16,Los Angeles Kings,Panthers,Kings,0.963,12.69,14.4,46.83,1.0,1.98,33.60,2.96,5.07,36.86
2020-01-16,Tampa Bay Lightning,Wild,Lightning,0.949,20.08,12.05,62.49,1.01,1.93,34.36,7.05,5.9,54.45
2020-01-16,Pittsburgh Penguins,Bruins,Penguins,0.933,11.84,12.87,47.91,1.06,2.86,27.00,5.01,4.0,55.59
2020-01-16,New York Rangers,Islanders,Rangers,1.024,24.64,24.57,50.08,1.06,0.94,52.82,10.33,12.05,46.16
2020-01-16,Buffalo Sabres,Stars,Sabres,1.076,20.66,25.57,44.69,2.11,0.92,69.58,7.77,7.17,52.01
2020-01-16,San Jose Sharks,Avalanche,Sharks,0.909,10.6,28.76,26.92,0.0,2.92,0.00,5.0,9.04,35.62
2020-01-17,Anaheim Ducks,Hurricanes,Ducks,0.984,21.81,19.3,53.05,1.01,0.94,51.74,11.66,10.41,52.83
2020-01-17,Tampa Bay Lightning,Jets,Lightning,1.236,31.88,17.97,63.95,7.51,0.92,89.12,16.11,11.09,59.24
2020-01-17,Pittsburgh Penguins,Red Wings,Penguins,1.0,29.82,13.48,68.87,0.0,0.0,0,6.27,6.67,48.45
2020-01-18,Chicago Blackhawks,Maple Leafs,Blackhawks,1.11,34.38,32.06,51.75,5.32,0.92,85.30,13.72,10.78,56.0
2020-01-18,St Louis Blues,Avalanche,Blues,0.891,16.27,13.53,54.59,2.07,3.8,35.28,7.21,4.63,60.87
2020-01-18,Washington Capitals,Islanders,Capitals,1.127,15.07,21.98,40.67,5.14,2.85,64.32,7.21,8.87,44.82
2020-01-18,Arizona Coyotes,Oilers,Coyotes,0.86,21.84,21.03,50.94,1.0,3.97,20.21,5.8,10.26,36.11
2020-01-18,New Jersey Devils,Blue Jackets,Devils,0.822,21.72,24.89,46.59,0.0,4.91,0.00,11.07,8.21,57.41
2020-01-18,Calgary Flames,Senators,Flames,0.877,39.2,17.58,69.04,2.01,2.93,40.69,11.8,10.19,53.66
2020-01-18,Vegas Golden Knights,Canadiens,Golden Knights,0.924,25.42,21.28,54.43,2.02,3.91,34.07,11.9,13.96,46.02
2020-01-18,Los Angeles Kings,Flyers,Kings,0.946,21.41,13.33,61.63,1.0,1.93,34.20,6.9,3.96,63.52
2020-01-18,Florida Panthers,Red Wings,Panthers,1.011,19.81,11.73,62.8,2.13,0.95,69.16,8.81,4.45,66.42
2020-01-18,Buffalo Sabres,Predators,Sabres,1.009,15.84,23.45,40.32,1.06,0.92,53.35,8.63,11.01,43.93
2020-01-18,San Jose Sharks,Canucks,Sharks,0.952,22.26,23.69,48.45,1.01,2.92,25.80,6.16,11.73,34.43
2020-01-18,Dallas Stars,Wild,Stars,0.851,10.53,20.86,33.54,0.0,3.92,0.00,4.06,4.08,49.92
2020-01-19,Columbus Blue Jackets,Rangers,Blue Jackets,1.04,21.27,19.72,51.9,2.07,0.94,68.67,9.21,7.85,53.98
2020-01-19,Boston Bruins,Penguins,Bruins,0.913,30.46,20.54,59.73,3.18,2.81,53.08,8.72,6.18,58.53
2020-01-19,New York Islanders,Hurricanes,Islanders,1.017,25.26,20.51,55.18,1.01,0.94,51.74,10.15,6.73,60.13
2020-01-19,Winnipeg Jets,Blackhawks,Jets,0.888,25.45,23.3,52.2,1.01,3.91,20.61,12.92,11.94,51.98
2020-01-20,Florida Panthers,Wild,Panthers,1.151,17.94,18.91,48.69,4.18,0.94,81.59,9.68,5.52,63.7
2020-01-20,Detroit Red Wings,Avalanche,Red Wings,1.046,17.0,22.8,42.72,3.06,3.9,43.98,8.28,6.74,55.12
2020-01-21,Vegas Golden Knights,Bruins,Golden Knights,0.954,16.96,21.31,44.31,1.06,2.79,27.46,4.26,8.38,33.7
2020-01-21,New York Islanders,Rangers,Islanders,1.134,17.89,19.11,48.35,2.13,0.0,100.00,10.19,9.62,51.44
2020-01-21,Winnipeg Jets,Hurricanes,Jets,0.927,15.44,23.72,39.42,1.01,2.92,25.80,7.92,18.17,30.37
2020-01-21,Florida Panthers,Blackhawks,Panthers,1.076,31.09,24.65,55.78,3.18,0.92,77.62,13.27,10.86,55.01
2020-01-21,Pittsburgh Penguins,Flyers,Penguins,0.92,15.09,20.84,42.01,0.0,1.93,0.00,6.25,8.61,42.06
2020-01-22,Winnipeg Jets,Blue Jackets,Jets,0.978,27.0,19.76,57.74,2.11,2.79,43.09,7.33,10.13,42.0
2020-01-22,Detroit Red Wings,Wild,Red Wings,0.94,8.03,34.74,18.77,1.06,3.78,21.85,2.07,11.25,15.53
2020-01-27,St Louis Blues,Canucks,Blues,0.937,34.64,20.52,62.8,1.06,1.87,36.13,8.45,10.1,45.56
2020-01-27,Washington Capitals,Canadiens,Capitals,0.997,31.41,22.73,58.01,2.13,1.89,52.95,13.19,11.65,53.09
2020-01-27,New Jersey Devils,Senators,Devils,1.053,28.78,30.21,48.79,2.07,0.0,100.00,10.85,9.1,54.39
2020-01-27,Anaheim Ducks,Sharks,Ducks,0.877,17.4,29.77,36.89,0.0,3.91,0.00,8.84,16.1,35.46
2020-01-27,Tampa Bay Lightning,Stars,Lightning,0.978,17.72,27.69,39.02,1.06,1.87,36.13,9.59,8.49,53.05
2020-01-27,Toronto Maple Leafs,Predators,Maple Leafs,1.07,29.29,21.08,58.15,4.24,1.84,69.72,16.87,5.97,73.86
2020-01-28,St Louis Blues,Flames,Blues,1.072,20.93,28.96,41.94,3.08,0.94,76.55,3.13,11.47,21.46
2020-01-28,Ottawa Senators,Sabres,Senators,0.951,11.87,12.14,49.44,0.0,0.92,0.00,5.43,3.64,59.9
2020-01-29,Vancouver Canucks,Sharks,Canucks,1.091,13.63,24.57,35.69,3.1,1.89,62.15,7.39,7.48,49.7
2020-01-29,Arizona Coyotes,Ducks,Coyotes,1.031,18.05,28.03,39.17,2.03,2.88,41.33,7.1,14.75,32.51
2020-01-29,Calgary Flames,Oilers,Flames,1.073,15.36,20.75,42.53,3.17,1.85,63.17,6.6,7.95,45.37
2020-01-29,Tampa Bay Lightning,Kings,Lightning,1.147,19.74,14.56,57.55,3.08,0.99,75.71,8.43,5.77,59.37
2020-01-29,Toronto Maple Leafs,Stars,Maple Leafs,1.032,20.62,29.17,41.42,4.27,2.83,60.15,9.91,12.42,44.38
2020-01-29,Nashville Predators,Capitals,Predators,0.992,20.15,15.08,57.2,3.14,2.82,52.73,10.86,4.5,70.68
2020-01-30,Montreal Canadiens,Sabres,Canadiens,1.068,20.86,16.66,55.6,2.07,0.0,100.00,13.44,3.81,77.91
2020-01-30,Los Angeles Kings,Coyotes,Kings,0.948,23.03,21.92,51.24,1.06,1.87,36.13,11.62,9.55,54.91
2020-01-30,Nashville Predators,Devils,Predators,1.119,30.71,21.43,58.9,4.14,1.89,68.67,11.74,10.07,53.81
2020-01-31,St Louis Blues,Oilers,Blues,1.002,28.66,26.39,52.07,2.03,2.88,41.33,11.02,6.95,61.34
2020-01-31,Boston Bruins,Jets,Bruins,0.958,12.54,15.89,44.11,0.0,0.94,0.00,4.25,2.7,61.15
2020-01-31,Washington Capitals,Senators,Capitals,1.072,25.39,22.11,53.45,3.21,0.95,77.14,12.23,12.26,49.92
2020-01-31,Philadelphia Flyers,Penguins,Flyers,1.011,27.05,12.34,68.67,2.03,0.92,68.68,10.5,5.58,65.3
2020-01-31,Vegas Golden Knights,Hurricanes,Golden Knights,0.999,21.0,18.69,52.91,3.21,1.9,62.78,11.16,10.6,51.28
2020-01-31,Tampa Bay Lightning,Ducks,Lightning,1.101,21.62,25.88,45.51,4.25,1.85,69.68,8.63,10.96,44.05
2020-01-31,Detroit Red Wings,Rangers,Red Wings,1.002,18.84,32.37,36.78,2.01,2.92,40.77,9.07,9.56,48.69
2020-02-01,Colorado Avalanche,Flyers,Avalanche,0.884,24.44,17.0,58.97,1.01,2.92,25.78,6.14,6.86,47.25
2020-02-01,Chicago Blackhawks,Coyotes,Blackhawks,1.002,24.99,24.94,50.05,2.13,1.87,53.22,5.53,8.18,40.36
2020-02-01,Columbus Blue Jackets,Sabres,Blue Jackets,1.016,20.33,12.74,61.48,1.01,0.94,51.74,4.14,6.73,38.06
2020-02-01,St Louis Blues,Jets,Blues,0.954,20.75,18.0,53.55,2.02,2.92,40.89,8.07,4.83,62.58
2020-02-01,Boston Bruins,Wild,Bruins,1.071,25.49,8.05,76.0,3.22,0.92,77.84,7.85,3.57,68.7
2020-02-01,Vancouver Canucks,Islanders,Canucks,1.071,22.64,18.22,55.4,3.19,1.87,62.98,8.73,8.13,51.79
2020-02-01,Anaheim Ducks,Kings,Ducks,1.113,23.22,27.05,46.19,3.18,0.0,100.00,7.79,5.21,59.93
2020-02-01,Vegas Golden Knights,Predators,Golden Knights,1.095,25.95,7.22,78.24,2.13,0.0,100.00,14.24,2.7,84.06
2020-02-01,Tampa Bay Lightning,Sharks,Lightning,1.067,31.39,18.07,63.47,2.13,0.0,100.00,10.96,7.06,60.82
2020-02-01,Edmonton Oilers,Flames,Oilers,0.981,30.58,15.37,66.55,5.31,2.82,65.30,13.68,5.12,72.76
