"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2015-10-18 - Oilers 2, Canucks 1","Vancouver Canucks","Limited ReportFull Report","54.016666666667","41.84","32.27","56.46","34.24","26","56.84","27.67","18.63","59.76","0.92","0","100.00","1.39","1.87","42.58","20.65","18.05","53.36","7.37","8.63","46.09","5.56","6.38","46.54","0","0","-","0.00","100.00","13.27","9.48","58.33","7.73","5.19","59.84","0","0","-","0.00","100.00","19.1","13.31","58.93","14.36","7.1","66.92","0.89","0","100.00","6.19","100.00","3.34","100.00","1.033","18261"
"2015-10-18 - Wild 1, Ducks 4","Anaheim Ducks","Limited ReportFull Report","52.65","43.26","59.78","41.98","33.59","45.3","42.58","20.33","29.85","40.51","2.88","1.01","73.98","1.63","3.23","33.51","17.74","38.88","31.34","9.66","21.22","31.28","8.83","11.94","42.51","1.93","1.01","65.66","21.88","91.54","8.12","17.52","31.68","3.99","9.02","30.67","0","0","-","0.00","100.00","22.04","17.5","55.75","6.33","7.16","46.93","0.95","0","100.00","14.94","100.00","14.15","96.61","1.108","16784"
"2015-10-19 - Sharks 0, Rangers 4","New York Rangers","Limited ReportFull Report","55.916666666667","47.73","43.2","52.49","36.53","25.88","58.53","24.92","19.97","55.51","2.92","0","100.00","1.73","1.98","46.55","19.54","22.74","46.22","7","15.22","31.50","7.09","11.87","37.40","0.96","0","100.00","13.60","100.00","12.81","7.52","63.00","4.08","1.88","68.48","1","0","100.00","24.56","100.00","25.37","13.82","64.74","13.86","3.62","79.28","0.95","0","100.00","6.83","100.00","11.74","100.00","1.117","18006"
"2015-10-20 - Blues 0, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","51.85","51.21","59.25","46.36","38.11","43.9","46.47","31.01","36.21","46.13","2.92","0","100.00","1.93","2.28","45.78","16.11","23.03","41.16","6.77","8.23","45.15","4.89","8.13","37.55","1.91","0","100.00","38.98","100.00","9.47","14.55","39.43","6.11","8.01","43.27","0.94","0","100.00","15.41","100.00","30.61","30.32","50.24","20.49","17.85","53.44","0","0","-","0.00","100.00","9.41","100.00","1.094","21288"
"2015-10-20 - Capitals 6, Flames 2","Calgary Flames","Limited ReportFull Report","51.483333333333","31.43","57.59","35.31","22.46","43.66","33.97","15.37","29.47","34.27","1.86","6.32","22.73","1.2","2.76","30.26","15.11","27.44","35.52","7.04","16.82","29.50","3.58","13.51","20.97","1.85","4.23","30.41","51.58","68.67","7.91","10.86","42.14","4.71","5.27","47.16","0","2.01","0.00","0.00","61.85","13.88","24.55","36.12","6.9","8.64","44.38","0","0","-","0.00","100.00","12.11","78.54","0.906","18303"
"2015-10-20 - Coyotes 2, Devils 3","New Jersey Devils","Limited ReportFull Report","43.316666666667","27.54","24.18","53.25","23.5","19.21","55.03","18.72","11.06","62.87","0.94","0","100.00","1.22","0.77","61.14","14.38","9.38","60.51","4.67","2.13","68.69","4.73","2.11","69.17","0","0","-","0.00","100.00","9.77","7.18","57.64","4.88","2.03","70.62","0.95","0","100.00","19.42","100.00","12.96","13.8","48.42","9.15","5.81","61.15","0","0","-","0.00","100.00","5.04","100.00","1.050","12171"
"2015-10-20 - Islanders 4, Blue Jackets 0","Columbus Blue Jackets","Limited ReportFull Report","41.983333333333","49.44","35.51","58.20","32.03","30","51.64","22.16","21.44","50.83","0","2.11","0.00","1.63","1.64","49.83","26.33","21.62","54.91","7.15","7.78","47.91","4.55","6.63","40.70","0","1.06","0.00","0.00","84.04","18.94","13.9","57.67","9.37","6.33","59.69","0","0.97","0.00","0.00","84.63","18.93","11.77","61.66","8.26","6.43","56.21","0","0","-","0.00","100.00","0.00","90.18","0.902","14295"
"2015-10-20 - Lightning 4, Predators 5","Nashville Predators","Limited ReportFull Report","50.183333333333","46.69","54.08","46.33","35.14","37.55","48.34","23.91","28.02","46.05","3.71","3.17","53.96","1.5","1.9","44.08","19.64","22.13","47.02","5.56","5.33","51.06","4.67","5.27","46.99","0.94","1.06","47.08","20.16","79.91","14.06","16.72","45.69","5.74","9.3","38.17","0.96","1.05","47.73","16.73","88.69","22.12","29","43.27","13.55","13.44","50.20","1.78","1.05","62.79","13.13","92.16","15.54","88.69","1.042","17113"
"2015-10-20 - Panthers 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","52.666666666667","45.43","46.52","49.41","35.82","37.1","49.13","28.7","27.23","51.31","0.99","2.03","32.80","2.5","1.96","56.01","21.78","25.1","46.46","10.91","11.24","49.25","8.07","7.03","53.44","0.99","2.05","32.61","12.27","70.90","10.97","13.74","44.39","7.9","8.07","49.45","0","0","-","0.00","100.00","16.94","20.13","45.70","12.8","11.11","53.52","0","0","-","0.00","100.00","3.45","92.56","0.960","18471"
"2015-10-20 - Stars 2, Flyers 1","Philadelphia Flyers","Limited ReportFull Report","45.866666666667","33.6","59.84","35.95","26.75","43.4","38.13","19.7","30.06","39.58","0.95","2.13","30.84","1.68","3.03","35.68","15.56","28.39","35.40","6.23","12.16","33.87","5.38","8.8","37.95","0.93","2.14","30.27","17.26","75.68","9.3","16.39","36.20","3.75","5.32","41.32","0","0","-","0.00","100.00","16.4","26.82","37.94","10.18","14.92","40.56","0","0","-","0.00","100.00","4.83","92.91","0.977","19077"
"2015-10-21 - Flyers 5, Bruins 4","Boston Bruins","Limited ReportFull Report","50.233333333333","39.51","48.63","44.83","28.29","42.98","39.70","25.33","34.76","42.15","1.91","4.14","31.60","1.05","2.06","33.85","15.72","24.7","38.89","5.79","11.55","33.37","4.83","9.32","34.12","0.92","2.09","30.48","19.01","77.54","9.99","13.11","43.25","8.84","12.19","42.04","0","2.11","0.00","0.00","82.69","19.68","22.42","46.74","9.93","13.17","43.00","1.06","0","100.00","10.69","100.00","7.55","88.09","0.956","17565"
"2015-10-21 - Hurricanes 1, Avalanche 0","Colorado Avalanche","Limited ReportFull Report","43.433333333333","39.75","34.01","53.89","24.2","23.74","50.48","17.5","11.31","60.74","0","0","-","0.84","0.95","47.00","14.27","11.53","55.31","2.8","3.2","46.74","2.84","1.05","72.92","0","0","-","0.00","100.00","11.59","8.28","58.34","3.89","2.06","65.38","0","0","-","0.00","100.00","17.57","21.5","44.96","8.88","8.11","52.25","0","0","-","0.00","100.00","0.00","100.00","1.000","12826"
"2015-10-21 - Maple Leafs 1, Sabres 2","Buffalo Sabres","Limited ReportFull Report","50","34.8","39.79","46.65","24.39","27.34","47.14","20.87","19.54","51.65","0.92","1.06","46.65","0.84","1.43","37.11","9.84","14.25","40.85","5.3","5.48","49.14","3.55","4.33","45.00","0","1.06","0.00","0.00","75.58","4.41","8.95","33.01","2.79","3.21","46.42","0","0","-","0.00","100.00","22.38","21.05","51.53","14.38","12.11","54.28","0.89","0","100.00","6.18","100.00","4.43","94.59","0.990","17762"
"2015-10-21 - Red Wings 1, Oilers 3","Edmonton Oilers","Limited ReportFull Report","42.15","34.83","34.74","50.06","27.75","25.95","51.68","22.3","16.64","57.26","1.97","1","66.28","1.91","1.2","61.43","17.54","18.48","48.70","8.09","3.89","67.54","8.2","2.88","74.03","1.95","1.02","65.65","23.83","64.46","9.57","14.26","40.16","3","7.8","27.80","0","0","-","0.00","100.00","12.27","14.29","46.20","11.3","5.92","65.60","0","0","-","0.00","100.00","8.85","93.97","1.028","16839"
"2015-10-22 - Blue Jackets 2, Wild 3","Minnesota Wild","Limited ReportFull Report","52.25","38.33","43.85","46.65","27.7","34.45","44.57","18.84","24.69","43.27","1.87","1.01","64.87","1.14","1.32","46.35","14.36","17.19","45.52","7.51","7.21","51.03","5.68","5.14","52.49","1.86","0","100.00","32.72","100.00","6.82","9.88","40.85","4.89","3.06","61.51","0","0","-","0.00","100.00","19.01","25.01","43.19","7.18","16.06","30.89","0","0.94","0.00","0.00","94.16","9.91","95.90","1.058","18650"
"2015-10-22 - Capitals 3, Canucks 2","Vancouver Canucks","Limited ReportFull Report","49.133333333333","35.05","40.53","46.37","28.27","36.32","43.77","20.53","30.01","40.62","0.92","3.12","22.82","1.38","1.95","41.32","16.06","26.4","37.82","9.31","11.86","43.96","5.68","10.71","34.64","0.92","2.07","30.74","16.16","80.69","6.65","14.56","31.35","3.87","10.39","27.13","0","1.05","0.00","0.00","89.87","16.96","11.25","60.12","11.03","8.94","55.24","0","0","-","0.00","100.00","4.50","89.59","0.941","18188"
"2015-10-22 - Coyotes 1, Rangers 4","New York Rangers","Limited ReportFull Report","48.95","39.91","39.73","50.12","26.69","35.96","42.59","22.94","27.7","45.30","1.87","1.06","63.87","1.59","1.9","45.52","20.06","17.25","53.77","5.66","8.28","40.59","4.83","6.02","44.50","1.86","1.06","63.72","38.50","82.42","14.45","8.92","61.84","7.87","6.01","56.70","0","0","-","0.00","100.00","16.81","21.96","43.35","9.23","14.71","38.55","0","0","-","0.00","100.00","8.14","96.19","1.043","18006"
"2015-10-22 - Devils 5, Senators 4","Ottawa Senators","Limited ReportFull Report","41.1","38.61","37.51","50.73","28.58","30.16","48.65","21.02","21.78","49.12","1.91","1.01","65.34","2.11","2.37","47.11","18.8","19.98","48.47","11.08","7.46","59.77","9.26","5.23","63.91","0.92","1.04","46.99","9.91","80.20","7.56","12.55","37.58","3.78","7.23","34.34","0.94","0","100.00","24.90","100.00","17.72","15.52","53.31","7.87","8.31","48.62","0","0","-","0.00","100.00","9.10","95.34","1.044","16578"
"2015-10-22 - Ducks 1, Predators 5","Nashville Predators","Limited ReportFull Report","44.316666666667","34.74","37.07","48.38","25.99","24.22","51.76","22.88","17.64","56.46","2.92","0","100.00","1.28","0.77","62.44","13.14","11.03","54.36","3.94","2.94","57.29","2.94","0.99","74.79","0.94","0","100.00","32.01","100.00","9.36","8","53.92","9.11","6.08","59.96","1.92","0","100.00","21.07","100.00","14.88","15.67","48.70","9.8","10.21","48.98","0","0","-","0.00","100.00","12.75","100.00","1.128","17113"
"2015-10-22 - Kings 4, Sharks 1","San Jose Sharks","Limited ReportFull Report","44.65","40.9","51.78","44.13","30.86","35.31","46.64","25.77","24.36","51.41","0.92","2.11","30.34","2.52","1.62","60.88","20.35","18.93","51.81","13.74","8.94","60.57","12.03","7.87","60.44","0.91","1.06","46.17","7.55","86.56","6.44","10.18","38.75","4.68","4.41","51.45","0","0.97","0.00","0.00","77.97","19.03","23.44","44.82","8.73","12.19","41.71","0","0","-","0.00","100.00","3.56","91.36","0.949","16797"
"2015-10-22 - Panthers 2, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","41.666666666667","38.19","20.28","65.32","26.84","14.74","64.55","19.88","12.76","60.90","0.94","1.01","48.26","1.41","0.74","65.53","19.46","7.13","73.20","7.62","4.01","65.51","5.74","3.97","59.14","0.94","1.01","48.24","16.41","74.52","11.93","3.1","79.36","3.94","2.06","65.68","0","0","-","0.00","100.00","16.42","10.3","61.44","9.24","5.67","61.99","0","0","-","0.00","100.00","4.75","92.08","0.968","21591"
"2015-10-22 - Stars 4, Penguins 1","Pittsburgh Penguins","Limited ReportFull Report","47.5","36.11","46.94","43.48","26.36","32.75","44.60","21.92","21.29","50.73","0.92","3.15","22.53","1.72","1.54","52.66","17.63","15.98","52.46","6.86","6.93","49.77","5.09","5.82","46.68","0","1.07","0.00","0.00","81.59","10.64","9.26","53.45","6.34","3.29","65.83","0.96","0.97","49.68","15.13","70.47","15.95","23.87","40.05","9.4","12.33","43.26","0","1.05","0.00","0.00","91.45","4.18","85.19","0.894","18490"
"2015-10-23 - Bruins 5, Islanders 3","New York Islanders","Limited ReportFull Report","49.85","39.36","54.06","42.13","24.26","34.66","41.18","19.61","23.5","45.50","1.86","4.2","30.70","1.42","2.13","39.93","15.21","25.05","37.78","8.43","10.4","44.79","7.63","9.31","45.06","0.94","4.21","18.28","12.33","54.79","6.71","14.64","31.42","3.87","6.16","38.56","0","0","-","0.00","100.00","18.49","22.94","44.63","8.07","7.09","53.24","0.88","0","100.00","10.93","100.00","9.49","82.12","0.916","13113"
"2015-10-23 - Canadiens 7, Sabres 2","Buffalo Sabres","Limited ReportFull Report","50.35","48.81","46.59","51.17","38.57","33.87","53.25","28.61","22.73","55.73","0.95","5.35","15.08","2.06","1.57","56.63","27.51","18.91","59.26","10.5","4.48","70.10","5.09","3.35","60.31","0","2.17","0.00","0.00","35.14","16.66","14.53","53.41","8.2","8.59","48.85","1.03","3.14","24.64","12.53","63.39","17.13","23.01","42.68","13.59","10.67","56.00","0","0","-","0.00","100.00","3.32","76.44","0.798","18214"
"2015-10-23 - Capitals 7, Oilers 4","Edmonton Oilers","Limited ReportFull Report","44.266666666667","35.08","43.05","44.90","25.89","31.24","45.32","16.09","20.27","44.25","2.76","4.25","39.44","1.68","1.9","46.91","15.95","22.73","41.25","6.22","11.97","34.20","3.61","9.78","26.94","1.84","4.26","30.13","50.92","56.46","9.52","10.95","46.49","4.59","5.27","46.53","0.96","0","100.00","20.92","100.00","15.07","16.08","48.38","6.93","5.34","56.47","0","0","-","0.00","100.00","17.19","79.05","0.962","16839"
"2015-10-23 - Hurricanes 0, Kings 3","Los Angeles Kings","Limited ReportFull Report","46.433333333333","39.69","46.85","45.86","28.91","37.8","43.34","20.77","29.08","41.66","0.99","0","100.00","1.14","1.78","38.90","13.04","25.09","34.20","5.94","6.06","49.46","3.04","4.01","43.14","0.96","0","100.00","31.69","100.00","7.16","18.73","27.67","3.99","7.02","36.24","0","0","-","0.00","100.00","23.26","20.59","53.04","14.05","16.8","45.55","0","0","-","0.00","100.00","4.75","100.00","1.047","18230"
"2015-10-23 - Lightning 4, Jets 3","Winnipeg Jets","Limited ReportFull Report","49.933333333333","56.87","47.68","54.40","46.63","32.6","58.85","28.58","25.06","53.28","1.85","3.17","36.83","2.66","2.13","55.53","31.79","22.47","58.59","15.63","10.81","59.12","10.11","8.55","54.18","1.84","1.06","63.43","18.16","87.62","16","11.8","57.55","7.73","5.19","59.84","0","1.05","0.00","0.00","79.72","23.9","18.85","55.90","10.59","11.41","48.12","0","1.05","0.00","0.00","90.77","6.46","87.35","0.938","15294"
"2015-10-23 - Red Wings 2, Flames 3","Calgary Flames","Limited ReportFull Report","46.95","44.89","47.16","48.76","36.3","28.04","56.42","26.57","20.31","56.68","0.92","0","100.00","2.03","1.24","62.10","18.07","14.08","56.20","7.06","5.48","56.30","6.21","4.39","58.55","0","0","-","0.00","100.00","10.83","8.69","55.47","8.48","5.23","61.87","0","0","-","0.00","100.00","24.33","27.45","46.99","11.77","10.75","52.27","0.89","0","100.00","7.55","100.00","3.48","100.00","1.035","19158"
"2015-10-24 - Blue Jackets 4, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","44.133333333333","35.03","50.53","40.94","29.1","44.65","39.46","24.28","33.04","42.36","1.87","3.08","37.75","1.38","2.04","40.40","12.3","17.73","40.96","5.52","7.44","42.59","4.61","6.26","42.44","0","2.07","0.00","0.00","66.94","6.79","10.28","39.78","3.91","7.21","35.17","0","0","-","0.00","100.00","17.69","29.82","37.23","14.81","18.5","44.46","1.84","0.94","66.18","12.39","94.93","7.69","90.68","0.984","18007"
"2015-10-24 - Coyotes 4, Senators 1","Ottawa Senators","Limited ReportFull Report","49.766666666667","53.28","39.93","57.16","43.15","29.43","59.45","28.38","22.04","56.29","0.92","3.19","22.46","1.84","1.39","56.87","21.38","18.07","54.19","9.24","9.69","48.82","4.67","6.44","42.03","0.92","3.2","22.30","19.65","50.35","11.97","8.48","58.53","4.68","3.13","59.96","0","0","-","0.00","100.00","27.16","19.88","57.74","17.23","12.52","57.92","0","0","-","0.00","100.00","3.25","85.53","0.888","17270"
"2015-10-24 - Devils 4, Sabres 3","Buffalo Sabres","Limited ReportFull Report","48.666666666667","32.78","54.44","37.59","25","38.36","39.46","19.21","23.5","44.98","0.94","3.08","23.45","1.57","2.32","40.46","17.15","25.21","40.49","11.35","10.53","51.87","6.75","5.16","56.67","0.94","3.08","23.42","13.95","40.33","5.65","14.7","27.76","3.77","7.21","34.36","0","0","-","0.00","100.00","11.47","25.09","31.38","7.53","10.23","42.40","0","0","-","0.00","100.00","4.91","86.89","0.918","18040"
"2015-10-24 - Ducks 0, Wild 3","Minnesota Wild","Limited ReportFull Report","48","44.65","32.5","57.87","33.87","18.89","64.20","25.45","12.31","67.40","1.93","0","100.00","1.26","1.09","53.64","22.12","14.96","59.66","6.04","6.19","49.39","4.07","4.11","49.73","0.94","0","100.00","23.14","100.00","16.29","8.66","65.29","5.99","1.94","75.53","0","0","-","0.00","100.00","19.87","16.02","55.36","15.51","6.03","72.00","1.06","0","100.00","6.85","100.00","7.59","100.00","1.076","19034"
"2015-10-24 - Hurricanes 2, Sharks 5","San Jose Sharks","Limited ReportFull Report","52.083333333333","32.05","46.56","40.77","28.34","27.98","50.32","19.85","22.43","46.96","3.91","1","79.55","2.06","1.73","54.33","19.36","23.18","45.52","11.88","8.89","57.20","9.98","8.76","53.25","2.9","1.02","73.91","29.01","88.33","7.53","13.92","35.10","3.08","7.81","28.25","0","0","-","0.00","100.00","10.85","16.16","40.17","6.63","5.24","55.86","1.06","0","100.00","16.02","100.00","19.68","95.52","1.152","15814"
"2015-10-24 - Islanders 3, Blues 2","St Louis Blues","Limited ReportFull Report","45.466666666667","56.93","35.06","61.88","42.61","22.55","65.40","28.94","15.94","64.49","1.87","1.08","63.53","2.3","1.43","61.63","26.75","21.45","55.50","10.02","7.61","56.83","9.16","5.39","62.97","0.92","0","100.00","10.02","100.00","16.54","13.9","54.34","7.64","6.3","54.81","0","1.04","0.00","0.00","83.50","28.24","7.38","79.28","10.91","1.1","90.83","0.88","0","100.00","8.10","100.00","6.48","93.25","0.997","19186"
"2015-10-24 - Lightning 0, Blackhawks 1","Chicago Blackhawks","Limited ReportFull Report","45.666666666667","50.41","40.19","55.64","31.94","23.74","57.37","21.38","16.45","56.52","0","0","-","1.39","1.36","50.56","20.93","17.82","54.01","7.48","7.46","50.07","4.73","4.22","52.87","0","0","-","0.00","100.00","13.52","10.34","56.65","3.89","6.17","38.63","0","0","-","0.00","100.00","19.52","18.43","51.43","12.82","6.08","67.82","0","0","-","0.00","100.00","0.00","100.00","1.000","21822"
"2015-10-24 - Maple Leafs 3, Canadiens 5","Montreal Canadiens","Limited ReportFull Report","43.366666666667","35.76","53.33","40.14","27.97","46.61","37.50","19.57","32.36","37.68","1.98","3.03","39.46","1.8","2.54","41.51","14.25","26.59","34.90","8.94","8.04","52.64","8.04","4.99","61.73","0.99","1.04","48.87","12.31","79.23","5.33","18.16","22.69","2.09","12.86","13.96","0","1.02","0.00","0.00","92.04","16.88","23.03","42.29","9.38","11.77","44.35","1.06","0.94","53.07","11.32","92.02","10.10","90.63","1.007","21288"
"2015-10-24 - Panthers 6, Stars 2","Dallas Stars","Limited ReportFull Report","48.9","49.7","60.85","44.96","35.47","46.8","43.11","27.77","27.51","50.23","0.92","6.32","12.66","2.22","2.33","48.81","23.02","32.16","41.72","10.31","12.23","45.74","6.89","8.91","43.60","0","3.17","0.00","0.00","64.40","12.45","20.23","38.09","10.26","7.58","57.50","0.96","3.06","23.86","9.36","59.61","16.4","22.61","42.04","9.49","9.94","48.84","0","0","-","0.00","100.00","3.30","77.01","0.803","18532"
"2015-10-24 - Penguins 2, Predators 1","Nashville Predators","Limited ReportFull Report","44.65","52.66","35.69","59.61","41.45","25.17","62.22","27.41","19.79","58.07","0","1.06","0.00","1.74","1.17","59.71","22.27","15.84","58.44","5.45","5.33","50.59","4.55","5.27","46.34","0","0","-","0.00","100.00","16.79","10.51","61.50","9.54","5.19","64.79","0","1.05","0.00","0.00","79.72","28.44","15.78","64.31","13.37","8.29","61.74","0","0","-","0.00","100.00","0.00","94.66","0.947","17163"
"2015-10-24 - Rangers 2, Flyers 3","Philadelphia Flyers","Limited ReportFull Report","50.066666666667","56.55","57.31","49.66","43.69","43.01","50.39","36.93","33.61","52.36","1.89","1.01","65.11","2.39","3.18","42.91","22.84","26.1","46.66","11.22","10.53","51.59","11.35","9.36","54.81","0","1.01","0.00","0.00","89.21","11.59","15.52","42.75","5.83","5.14","53.12","0.95","0","100.00","16.27","100.00","30.52","27.38","52.71","19.72","15.95","55.29","0.95","0","100.00","4.80","100.00","5.11","96.99","1.021","19805"
"2015-10-24 - Red Wings 3, Canucks 2","Vancouver Canucks","Limited ReportFull Report","44.95","44.4","25.95","63.11","37.81","20.52","64.83","22.77","16.57","57.88","0","1.01","0.00","1.59","0.95","62.48","20.02","14.04","58.79","7.91","2.05","79.39","4.09","2.03","66.82","0","1.04","0.00","0.00","48.94","12.26","11.7","51.17","5.99","8.04","42.68","0","0","-","0.00","100.00","19.63","9.46","67.49","10.77","5.55","65.99","0","0","-","0.00","100.00","0.00","93.88","0.939","18312"
"2015-10-25 - Flames 1, Rangers 4","New York Rangers","Limited ReportFull Report","50","43.25","45.48","48.74","30.69","29.32","51.15","23.9","16.29","59.47","3.84","1.06","78.43","2.23","1.49","60.01","26.81","23.69","53.09","10.52","7.25","59.21","6.79","4.01","62.88","1.86","1.06","63.72","27.37","73.60","16.22","16.44","49.67","6.87","5.29","56.49","1.92","0","100.00","27.95","100.00","14.08","19.92","41.42","10.21","5.83","63.66","0","0","-","0.00","100.00","16.08","93.51","1.096","18006"
"2015-10-25 - Kings 3, Oilers 2","Edmonton Oilers","Limited ReportFull Report","51.683333333333","37.96","49.58","43.36","25.2","32.53","43.65","19.83","26.09","43.18","0.94","2.07","31.33","1.23","1.7","42.01","14.77","15.9","48.16","7.22","3.2","69.31","4.61","3.16","59.32","0.94","0","100.00","20.42","100.00","7.47","12.69","37.06","5.74","9.32","38.13","0","2.11","0.00","0.00","77.35","19.49","23.96","44.85","9.42","11.41","45.23","0","0","-","0.00","100.00","4.76","92.07","0.968","16839"
"2015-10-25 - Wild 4, Jets 5","Winnipeg Jets","Limited ReportFull Report","48.7","50.09","30.73","61.98","37.51","24.65","60.34","31.29","19.98","61.03","4.84","3.08","61.14","1.9","1.33","58.78","20.24","14.62","58.06","9.86","8.87","52.65","7.96","5.82","57.77","2.84","2.06","57.96","35.65","64.62","10.55","5.81","64.46","8.16","3.01","73.09","1.92","1.05","64.59","23.50","65.00","22.66","12.97","63.60","15.34","10.07","60.36","0","0","-","0.00","100.00","15.46","84.61","1.001","15294"
"2015-10-26 - Coyotes 4, Maple Leafs 3","Toronto Maple Leafs","Limited ReportFull Report","46.783333333333","38.24","33.35","53.41","27.38","25.22","52.06","15.11","17.66","46.10","1.84","1.08","63.11","1.57","1.1","58.88","17.58","9.95","63.86","5.21","4.43","54.04","3.47","3.36","50.85","1.83","0","100.00","52.54","100.00","12.03","5.65","68.07","4.56","4.32","51.37","0","0","-","0.00","100.00","18.48","16.66","52.58","5.24","7.96","39.70","0","1.11","0.00","0.00","86.05","12.19","93.91","1.061","18944"
"2015-10-26 - Ducks 0, Blackhawks 1","Chicago Blackhawks","Limited ReportFull Report","49.483333333333","38.78","46.37","45.54","25.17","35.09","41.77","19.44","30.84","38.66","0","0","-","1.25","1.93","39.33","17.13","18.87","47.58","7.48","8.52","46.74","5.68","7.38","43.48","0","0","-","0.00","100.00","9.66","10.34","48.28","3.89","8.23","32.07","0","0","-","0.00","100.00","15.62","23.55","39.87","8.88","14.19","38.47","0","0","-","0.00","100.00","0.00","100.00","1.000","21529"
"2015-10-26 - Flames 0, Islanders 4","New York Islanders","Limited ReportFull Report","49.3","55.55","47.17","54.08","41.25","37.54","52.36","30.44","27.58","52.46","2.97","0","100.00","2.24","1.79","55.62","26.62","25.58","51.00","7.74","8.18","48.61","5.84","7.03","45.38","0.98","0","100.00","16.74","100.00","19.13","17.2","52.66","10.01","7.02","58.78","0.98","0","100.00","9.76","100.00","25.38","19","57.19","12.58","11.32","52.65","1.06","0","100.00","8.44","100.00","9.76","100.00","1.098","11582"
"2015-10-27 - Avalanche 1, Panthers 4","Florida Panthers","Limited ReportFull Report","47.15","37.79","32.08","54.09","29.5","25.17","53.96","19.25","20.25","48.74","0","1","0.00","1.62","1.04","60.93","15.69","10.82","59.17","3.01","3.96","43.13","3.04","3.91","43.78","0","1.02","0.00","0.00","73.84","12.86","6.81","65.38","9.88","5.95","62.40","0","0","-","0.00","100.00","18.95","18.69","50.35","6.28","9.46","39.90","0","0","-","0.00","100.00","0.00","95.04","0.950","11694"
"2015-10-27 - Blue Jackets 3, Devils 1","New Jersey Devils","Limited ReportFull Report","43.15","27.68","21.18","56.65","25.77","15.65","62.22","17.13","12.5","57.82","0","3.18","0.00","1","0.96","51.12","8.56","10.78","44.27","2.8","5.38","34.27","0.95","3.22","22.70","0","2.14","0.00","0.00","33.55","5.79","5.53","51.18","3.89","2.13","64.63","0","0.97","0.00","0.00","54.27","16.12","9.22","63.62","11.33","7.1","61.50","0","0","-","0.00","100.00","0.00","74.54","0.745","12847"
"2015-10-27 - Canadiens 1, Canucks 5","Vancouver Canucks","Limited ReportFull Report","52.683333333333","40.29","38.64","51.05","32.07","30.32","51.40","25.62","23.12","52.56","2.92","1","74.44","1.97","1.97","49.95","20.93","22.01","48.74","8.13","10.82","42.89","8.24","10.67","43.58","1.92","1.02","65.25","23.29","90.42","13.05","10.97","54.33","7.3","5.73","56.01","0.98","0","100.00","13.38","100.00","15.12","17.56","46.27","9.97","6.87","59.19","0","0","-","0.00","100.00","11.42","95.66","1.071","18570"
"2015-10-27 - Coyotes 0, Bruins 6","Boston Bruins","Limited ReportFull Report","48","38.92","41.21","48.57","31.1","28.6","52.09","20.63","20.21","50.52","4.91","0","100.00","1.94","1.05","64.91","22.37","16.49","57.56","10.03","4.95","66.96","8.11","3.93","67.34","3.89","0","100.00","47.95","100.00","12.48","11.25","52.59","3.99","2.91","57.87","0.98","0","100.00","24.46","100.00","12.69","21.49","37.14","7.46","13.02","36.43","0","0","-","0.00","100.00","23.80","100.00","1.238","17565"
"2015-10-27 - Ducks 3, Stars 4","Dallas Stars","Limited ReportFull Report","46.05","41.24","36.77","52.86","35.04","22.15","61.27","22.88","15.34","59.87","1.87","2.13","46.77","2.61","1.29","67.02","27.87","14.47","65.83","16.45","5.69","74.30","11.22","4.51","71.33","1.86","2.15","46.34","16.58","52.25","11.27","8.84","56.04","3.84","2.19","63.68","0","0","-","0.00","100.00","12.39","17.8","41.05","7.58","7.5","50.25","0","0","-","0.00","100.00","8.16","86.14","0.943","17798"
"2015-10-27 - Hurricanes 3, Red Wings 1","Detroit Red Wings","Limited ReportFull Report","50.333333333333","33.97","33.14","50.62","29.24","23.8","55.12","22.84","18.5","55.25","0.92","2.11","30.42","1.52","1.39","52.19","19.7","14.79","57.12","5.56","5.38","50.82","5.62","4.22","57.12","0","1.06","0.00","0.00","74.89","14.15","9.39","60.10","8.66","3.09","73.72","0","0","-","0.00","100.00","9.21","17.41","34.61","6.5","11.15","36.83","0.89","1.05","45.77","13.67","90.55","4.04","88.58","0.926","20027"
"2015-10-27 - Kings 4, Jets 1","Winnipeg Jets","Limited ReportFull Report","54.8","41.92","57.08","42.34","29.31","40.88","41.76","20.6","29.63","41.01","0.94","2.07","31.33","1.24","1.47","45.78","18.07","17.77","50.42","5.67","6.39","47.01","3.85","3.16","54.89","0","1.06","0.00","0.00","66.52","12.44","11.32","52.36","5.81","5.12","53.17","0","0","-","0.00","100.00","15.79","33.16","32.26","6.99","20.09","25.82","0.95","0.94","50.21","13.53","95.33","4.58","93.02","0.976","15294"
